"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_05","incurred_expenses_dy_05","float","output","n/a","Incurred
Expenses DY
05","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_06","incurred_expenses_dy_06","float","output","n/a","Incurred
Expenses DY
06","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_07","incurred_expenses_dy_07","float","output","n/a","Incurred
Expenses DY
07","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_08","incurred_expenses_dy_08","float","output","n/a","Incurred
Expenses DY
08","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_09","incurred_expenses_dy_09","float","output","n/a","Incurred
Expenses DY
09","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_10","incurred_expenses_dy_10","float","output","n/a","Incurred
Expenses DY
10","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_11","incurred_expenses_dy_11","float","output","n/a","Incurred
Expenses DY
11","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_12","incurred_expenses_dy_12","float","output","n/a","Incurred
Expenses DY
12","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_13","incurred_expenses_dy_13","float","output","n/a","Incurred
Expenses DY
13","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_14","incurred_expenses_dy_14","float","output","n/a","Incurred
Expenses DY
14","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_15","incurred_expenses_dy_15","float","output","n/a","Incurred
Expenses DY
15","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_16","incurred_expenses_dy_16","float","output","n/a","Incurred
Expenses DY
16","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_17","incurred_expenses_dy_17","float","output","n/a","Incurred
Expenses DY
17","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_18","incurred_expenses_dy_18","float","output","n/a","Incurred
Expenses DY
18","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_19","incurred_expenses_dy_19","float","output","n/a","Incurred
Expenses DY
19","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_20","incurred_expenses_dy_20","float","output","n/a","Incurred
Expenses DY
20","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_21","incurred_expenses_dy_21","float","output","n/a","Incurred
Expenses DY
21","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_22","incurred_expenses_dy_22","float","output","n/a","Incurred
Expenses DY
22","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_23","incurred_expenses_dy_23","float","output","n/a","Incurred
Expenses DY
23","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_24","incurred_expenses_dy_24","float","output","n/a","Incurred
Expenses DY
24","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_expenses_dy_25","incurred_expenses_dy_25","float","output","n/a","Incurred
Expenses DY
25","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_01","paid_claim_indemnity_dy_01","float","output","n/a","Paid Claim
Indemnity DY
01","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_02","paid_claim_indemnity_dy_02","float","output","n/a","Paid Claim
Indemnity DY
02","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_03","paid_claim_indemnity_dy_03","float","output","n/a","Paid Claim
Indemnity DY
03","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_04","paid_claim_indemnity_dy_04","float","output","n/a","Paid Claim
Indemnity DY
04","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_05","paid_claim_indemnity_dy_05","float","output","n/a","Paid Claim
Indemnity DY
05","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_06","paid_claim_indemnity_dy_06","float","output","n/a","Paid Claim
Indemnity DY
06","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_07","paid_claim_indemnity_dy_07","float","output","n/a","Paid Claim
Indemnity DY
07","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_08","paid_claim_indemnity_dy_08","float","output","n/a","Paid Claim
Indemnity DY
08","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_09","paid_claim_indemnity_dy_09","float","output","n/a","Paid Claim
Indemnity DY
09","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_10","paid_claim_indemnity_dy_10","float","output","n/a","Paid Claim
Indemnity DY
10","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_11","paid_claim_indemnity_dy_11","float","output","n/a","Paid Claim
Indemnity DY
11","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_12","paid_claim_indemnity_dy_12","float","output","n/a","Paid Claim
Indemnity DY
12","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_13","paid_claim_indemnity_dy_13","float","output","n/a","Paid Claim
Indemnity DY
13","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_14","paid_claim_indemnity_dy_14","float","output","n/a","Paid Claim
Indemnity DY
14","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_15","paid_claim_indemnity_dy_15","float","output","n/a","Paid Claim
Indemnity DY
15","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_16","paid_claim_indemnity_dy_16","float","output","n/a","Paid Claim
Indemnity DY
16","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_17","paid_claim_indemnity_dy_17","float","output","n/a","Paid Claim
Indemnity DY
17","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_18","paid_claim_indemnity_dy_18","float","output","n/a","Paid Claim
Indemnity DY
18","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_19","paid_claim_indemnity_dy_19","float","output","n/a","Paid Claim
Indemnity DY
19","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_20","paid_claim_indemnity_dy_20","float","output","n/a","Paid Claim
Indemnity DY
20","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_21","paid_claim_indemnity_dy_21","float","output","n/a","Paid Claim
Indemnity DY
21","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_22","paid_claim_indemnity_dy_22","float","output","n/a","Paid Claim
Indemnity DY
22","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_23","paid_claim_indemnity_dy_23","float","output","n/a","Paid Claim
Indemnity DY
23","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_24","paid_claim_indemnity_dy_24","float","output","n/a","Paid Claim
Indemnity DY
24","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/paid_claim_indemnity_dy_25","paid_claim_indemnity_dy_25","float","output","n/a","Paid Claim
Indemnity DY
25","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_claim_indemnity_dy_01","incurred_claim_indemnity_dy_01","float","output","n/a","Incurred
Claim
Indemnity DY
01","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_claim_indemnity_dy_02","incurred_claim_indemnity_dy_02","float","output","n/a","Incurred
Claim
Indemnity DY
02","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_claim_indemnity_dy_03","incurred_claim_indemnity_dy_03","float","output","n/a","Incurred
Claim
Indemnity DY
03","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_claim_indemnity_dy_04","incurred_claim_indemnity_dy_04","float","output","n/a","Incurred
Claim
Indemnity DY
04","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
"cds/steer/experience_rating/processed_claims/incurred_claim_indemnity_dy_05","incurred_claim_indemnity_dy_05","float","output","n/a","Incurred
Claim
Indemnity DY
05","n/a","['steer_tri_exclusions_setup_task', 'steer_tri_count_exclusions_setup_task', 'steer_populate_bc_patterns_task']","['steer_format_raw_data_task']"
