StateCounty,Country,Statecode,County,WS Base Rate,EQ Base Rate,WS Gate,EQ Gate,Cresta Zone
TXLoving County,US,TX,Loving County,0.000001686050595902020,0.000016184956464002800,0,161,N/A
TXLubbock County,US,TX,Lubbock County,0.000001419246183701040,0.000002940258188818080,0,161,N/A
TXLynn County,US,TX,Lynn County,0.000002259763427007570,0.000003672934863976040,0,161,N/A
TXMadison County,US,TX,Madison County,0.000440287435586189000,0.000004988477704003220,0,161,N/A
TXMarion County,US,TX,Marion County,0.000048475340076934400,0.000009676839103460420,0,161,N/A
TXMartin County,US,TX,Martin County,0.000003901393531713950,0.000008615109991595130,0,161,N/A
TXMason County,US,TX,Mason County,0.000072392544429928600,0.000000860093218633590,0,161,N/A
TXMatagorda County,US,TX,Matagorda County,0.004281681993904960000,0.000005565379966210190,3.1,161,N/A
TXMaverick County,US,TX,Maverick County,0.000097809997962983400,0.000003666529548845360,0,161,N/A
TXMcculloch County,US,TX,Mcculloch County,0.000047720155479007900,0.000001469452026346750,0,161,N/A
TXMclennan County,US,TX,Mclennan County,0.000135498671095317000,0.000002894434360286710,0,161,N/A
TXMcmullen County,US,TX,Mcmullen County,0.000774735738635478000,0.000005392205049723430,0,161,N/A
TXMedina County,US,TX,Medina County,0.000221994447361681000,0.000002904133117887160,0,161,N/A
TXMenard County,US,TX,Menard County,0.000045659815047993500,0.000001623451952550310,0,161,N/A
TXMidland County,US,TX,Midland County,0.000004359914993058050,0.000015821270079474500,0,161,N/A
TXMilam County,US,TX,Milam County,0.000295308872664753000,0.000003860912363653380,0,161,N/A
TXMills County,US,TX,Mills County,0.000073667746723336300,0.000000862631970628535,0,161,N/A
TXMitchell County,US,TX,Mitchell County,0.000008571877930486380,0.000001908824723489160,0,161,N/A
TXMontague County,US,TX,Montague County,0.000019413466566213700,0.000005518096187524870,0,161,N/A
TXMontgomery County,US,TX,Montgomery County,0.001007477715181830000,0.000005098000900281020,0,161,N/A
TXMoore County,US,TX,Moore County,0.000000140677236038207,0.000019436843344477100,0,161,N/A
TXMorris County,US,TX,Morris County,0.000039516006695763700,0.000007318059114450480,0,161,N/A
TXMotley County,US,TX,Motley County,0.000003310975267598380,0.000004045555852712250,0,161,N/A
TXNacogdoches County,US,TX,Nacogdoches County,0.000224239641527774000,0.000012226241306865000,0,161,N/A
TXNavarro County,US,TX,Navarro County,0.000131298389789580000,0.000004924071179735340,0,161,N/A
TXNewton County,US,TX,Newton County,0.000783309652918713000,0.000009012243151612020,0,161,N/A
TXNolan County,US,TX,Nolan County,0.000011361830419542500,0.000002575800928894020,0,161,N/A
TXNueces County,US,TX,Nueces County,0.003284034195067420000,0.000007119028263991560,2.1,161,N/A
TXOchiltree County,US,TX,Ochiltree County,0.000000340127522853203,0.000006046152448718800,0,161,N/A
TXOldham County,US,TX,Oldham County,0.000000112446472999562,0.000025465512145905500,0,161,N/A
TXOrange County,US,TX,Orange County,0.002559477669184010000,0.000009690601808245340,3.2,161,N/A
TXPalo Pinto County,US,TX,Palo Pinto County,0.000025998772861391200,0.000001509180945547340,0,161,N/A
TXPanola County,US,TX,Panola County,0.000111880509471008000,0.000014957673599129700,0,161,N/A
TXParker County,US,TX,Parker County,0.000038468814364307100,0.000001848665776002030,0,161,N/A
TXParmer County,US,TX,Parmer County,0.000000089863629815993,0.000007000054688781830,0,161,N/A
TXPecos County,US,TX,Pecos County,0.000006037102609846610,0.000014313217132293600,0,161,N/A
TXPolk County,US,TX,Polk County,0.000601154417059911000,0.000007207857050267120,0,161,N/A
TXPotter County,US,TX,Potter County,0.000000356545720102704,0.000035442755491858600,0,161,N/A
TXPresidio County,US,TX,Presidio County,0.000000729630835036139,0.000243876408939367000,0,161,N/A
TXRains County,US,TX,Rains County,0.000052903771017049700,0.000007999260436696560,0,161,N/A
TXRandall County,US,TX,Randall County,0.000000348943173549604,0.000027809660705115100,0,161,N/A
TXReagan County,US,TX,Reagan County,0.000008714374035985570,0.000003417034770981050,0,161,N/A
TXReal County,US,TX,Real County,0.000062922006654063800,0.000001886073376727970,0,161,N/A
TXRed River County,US,TX,Red River County,0.000025120257866680500,0.000009231477491864840,0,161,N/A
TXReeves County,US,TX,Reeves County,0.000001115785282066200,0.000056002181705340300,0,161,N/A
TXRefugio County,US,TX,Refugio County,0.003701945914906190000,0.000005294483404016990,2.1,161,N/A
TXRoberts County,US,TX,Roberts County,0.000000931925183358097,0.000017587931933394300,0,161,N/A
TXRobertson County,US,TX,Robertson County,0.000306190955925391000,0.000004465781481818290,0,161,N/A
TXRockwall County,US,TX,Rockwall County,0.000053540208362770100,0.000008011521711490360,0,161,N/A
TXRunnels County,US,TX,Runnels County,0.000019753320567711100,0.000002809257457747050,0,161,N/A
TXRusk County,US,TX,Rusk County,0.000107893586313837000,0.000011228013139735700,0,161,N/A
TXSabine County,US,TX,Sabine County,0.000362367018594281000,0.000011041017652276500,0,161,N/A
TXSan Augustine County,US,TX,San Augustine County,0.000363779922964446000,0.000011962283244127400,0,161,N/A
TXSan Jacinto County,US,TX,San Jacinto County,0.000804066581829884000,0.000006221270751529300,0,161,N/A
TXSan Patricio County,US,TX,San Patricio County,0.003424463745946960000,0.000006357499978270890,2.1,161,N/A
TXSan Saba County,US,TX,San Saba County,0.000068655724795890000,0.000001117930421518030,0,161,N/A
TXSchleicher County,US,TX,Schleicher County,0.000024573947682706800,0.000001144812552956110,0,161,N/A
TXScurry County,US,TX,Scurry County,0.000007146419572494020,0.000002738885300624030,0,161,N/A
TXShackelford County,US,TX,Shackelford County,0.000025821712799323200,0.000001080981826515910,0,161,N/A
TXShelby County,US,TX,Shelby County,0.000191987523626276000,0.000015145976023460400,0,161,N/A
TXSherman County,US,TX,Sherman County,0.000000132601441336141,0.000012804526440235800,0,161,N/A
TXSmith County,US,TX,Smith County,0.000074367235658609500,0.000008108044561018800,0,161,N/A
TXSomervell County,US,TX,Somervell County,0.000049100777368633800,0.000002919567844098860,0,161,N/A
TXStarr County,US,TX,Starr County,0.000765090734887982000,0.000010452941362049700,0,161,N/A
TXStephens County,US,TX,Stephens County,0.000027087182118339500,0.000000935399505422012,0,161,N/A
TXSterling County,US,TX,Sterling County,0.000010980983691355000,0.000002096394432045450,0,161,N/A
TXStonewall County,US,TX,Stonewall County,0.000008349162190099890,0.000000976647472342163,0,161,N/A
TXSutton County,US,TX,Sutton County,0.000027958095075119700,0.000001836441339954570,0,161,N/A
TXSwisher County,US,TX,Swisher County,0.000000947664799496703,0.000009251088377200050,0,161,N/A
TXTarrant County,US,TX,Tarrant County,0.000033795092129110600,0.000003883297935640160,0,161,N/A
TXTaylor County,US,TX,Taylor County,0.000013465409663883300,0.000001762039115982950,0,161,N/A
TXTerrell County,US,TX,Terrell County,0.000009659085556182580,0.000003885547488636630,0,161,N/A
TXTerry County,US,TX,Terry County,0.000001296808240182940,0.000004757693879643350,0,161,N/A
TXThrockmorton County,US,TX,Throckmorton County,0.000023109814636987200,0.000001383160023009610,0,161,N/A
TXTitus County,US,TX,Titus County,0.000040083030747471500,0.000007067487242774240,0,161,N/A
TXTom Green County,US,TX,Tom Green County,0.000017417234237964600,0.000002414937042771310,0,161,N/A
TXTravis County,US,TX,Travis County,0.000248011219670159000,0.000002337930922221800,0,161,N/A
TXTrinity County,US,TX,Trinity County,0.000338615796341195000,0.000006890346898299700,0,161,N/A
TXTyler County,US,TX,Tyler County,0.000665080039409297000,0.000008633682576583000,0,161,N/A
TXUpshur County,US,TX,Upshur County,0.000054252973552638600,0.000008439325106361870,0,161,N/A
TXUpton County,US,TX,Upton County,0.000007854855786465820,0.000010314427119861300,0,161,N/A
TXUvalde County,US,TX,Uvalde County,0.000118974560436942000,0.000003008447529301500,0,161,N/A
TXVal Verde County,US,TX,Val Verde County,0.000037132230804828700,0.000002308187710578770,0,161,N/A
TXVan Zandt County,US,TX,Van Zandt County,0.000064912272339286200,0.000006589870071623210,0,161,N/A
TXVictoria County,US,TX,Victoria County,0.002495785511495640000,0.000005387595306411840,2.2,161,N/A
TXWalker County,US,TX,Walker County,0.000568276895433330000,0.000005480213801789420,0,161,N/A
TXWaller County,US,TX,Waller County,0.001504107417451560000,0.000004906226510203950,0,161,N/A
TXWard County,US,TX,Ward County,0.000003578273644070390,0.000025667173151844700,0,161,N/A
TXWashington County,US,TX,Washington County,0.000884032056132007000,0.000004451888906306850,0,161,N/A
TXWebb County,US,TX,Webb County,0.000440194327075525000,0.000006907657941433390,0,161,N/A
TXWharton County,US,TX,Wharton County,0.002621273153249640000,0.000005570341884135500,3.2,161,N/A
TXWheeler County,US,TX,Wheeler County,0.000001786139543702930,0.000019362442228755500,0,161,N/A
TXWichita County,US,TX,Wichita County,0.000010737677772557600,0.000012139074959651800,0,161,N/A
TXWilbarger County,US,TX,Wilbarger County,0.000007065027625049500,0.000012231272980975700,0,161,N/A
TXWillacy County,US,TX,Willacy County,0.002788217697785150000,0.000012353165828443600,1.1,161,N/A
TXWilliamson County,US,TX,Williamson County,0.000258210717121315000,0.000001815801743661640,0,161,N/A
TXWilson County,US,TX,Wilson County,0.000649465878363940000,0.000003429069409254270,0,161,N/A
TXWinkler County,US,TX,Winkler County,0.000003020595514079610,0.000025583886514574600,0,161,N/A
TXWise County,US,TX,Wise County,0.000031827076801401900,0.000003627682785194850,0,161,N/A
TXWood County,US,TX,Wood County,0.000052498978068754200,0.000007132249856810050,0,161,N/A
TXYoakum County,US,TX,Yoakum County,0.000000931316910471361,0.000006011529204790080,0,161,N/A
TXYoung County,US,TX,Young County,0.000021060770968616800,0.000001932330666811490,0,161,N/A
TXZapata County,US,TX,Zapata County,0.000474600926527324000,0.000006453329877015690,0,161,N/A
TXZavala County,US,TX,Zavala County,0.000145368025035469000,0.000004272506193568570,0,161,N/A
UTBeaver County,US,UT,Beaver County,0.000000000000000000000,0.000124397030817802000,0,161,Great Basin
UTBox Elder County,US,UT,Box Elder County,0.000000000000000000000,0.000545898727774491000,0,161,Great Basin
UTCache County,US,UT,Cache County,0.000000000000000000000,0.000524274653208335000,0,121,Great Basin
UTCarbon County,US,UT,Carbon County,0.000000000000000000000,0.000014729820254764000,0,161,Great Basin
UTDaggett County,US,UT,Daggett County,0.000000000000000000000,0.000005315795649223360,0,161,Great Basin
UTDavis County,US,UT,Davis County,0.000000000000000000000,0.000681781701672104000,0,161,Great Basin
UTDuchesne County,US,UT,Duchesne County,0.000000000000000000000,0.000014835985185695200,0,161,Great Basin
UTEmery County,US,UT,Emery County,0.000000000000000000000,0.000023016768578318900,0,161,Great Basin
UTGarfield County,US,UT,Garfield County,0.000000000000000000000,0.000064102923977331000,0,161,Great Basin
UTGrand County,US,UT,Grand County,0.000000000000000000000,0.000003535163244162400,0,161,Great Basin
UTIron County,US,UT,Iron County,0.000000000000000000000,0.000156078001784743000,0,161,Great Basin
UTJuab County,US,UT,Juab County,0.000000000000000000000,0.000185508187524952000,0,161,Great Basin
UTKane County,US,UT,Kane County,0.000000000000000000000,0.000050206584533502500,0,161,Great Basin
UTMillard County,US,UT,Millard County,0.000000000000000000000,0.000083448453599586300,0,161,Great Basin
UTMorgan County,US,UT,Morgan County,0.000000000000000000000,0.000103485626506322000,0,121,Great Basin
UTPiute County,US,UT,Piute County,0.000000000000000000000,0.000204905840579420000,0,161,Great Basin
UTRich County,US,UT,Rich County,0.000000000000000000000,0.000196500894731866000,0,161,Great Basin
UTSalt Lake County,US,UT,Salt Lake County,0.000000000000000000000,0.000887421447397057000,0,121,Great Basin
UTSan Juan County,US,UT,San Juan County,0.000000000000000000000,0.000004212751625360060,0,161,Great Basin
UTSanpete County,US,UT,Sanpete County,0.000000000000000000000,0.000110193541407640000,0,161,Great Basin
UTSevier County,US,UT,Sevier County,0.000000000000000000000,0.000181694335478587000,0,161,Great Basin
UTSummit County,US,UT,Summit County,0.000000000000000000000,0.000074580849756888500,0,161,Great Basin
UTTooele County,US,UT,Tooele County,0.000000000000000000000,0.000164288093758274000,0,161,Great Basin
UTUintah County,US,UT,Uintah County,0.000000000000000000000,0.000009779201893792420,0,161,Great Basin
UTUtah County,US,UT,Utah County,0.000000000000000000000,0.000478991709450509000,0,121,Great Basin
UTWasatch County,US,UT,Wasatch County,0.000000000000000000000,0.000107996745877773000,0,121,Great Basin
UTWashington County,US,UT,Washington County,0.000000000000000000000,0.000062819391080530700,0,161,Great Basin
UTWayne County,US,UT,Wayne County,0.000000000000000000000,0.000066477645506361200,0,161,Great Basin
UTWeber County,US,UT,Weber County,0.000000000000000000000,0.000588319575424242000,0,161,Great Basin
VAAccomack County,US,VA,Accomack County,0.000600065940677815000,0.000009307997937313350,22.1,161,South East
VAAlbemarle County,US,VA,Albemarle County,0.000030715771561362600,0.000018892388217736500,0,161,South East
VAAlexandria City,US,VA,Alexandria City,0.000050215467922290500,0.000020790365475643100,0,161,South East
VAAlleghany County,US,VA,Alleghany County,0.000011834077975246800,0.000012225803577861800,0,161,South East
VAAmelia County,US,VA,Amelia County,0.000068775686952613000,0.000029682788672090900,0,161,South East
VAAmherst County,US,VA,Amherst County,0.000027544619980366900,0.000009599930592821450,0,161,South East
VAAppomattox County,US,VA,Appomattox County,0.000048211166203002300,0.000012682981617850500,0,161,South East
VAArlington County,US,VA,Arlington County,0.000042834809608356400,0.000015173238934218100,0,161,South East
VAAugusta County,US,VA,Augusta County,0.000026534318715726800,0.000008001005936522220,0,161,South East
VABath County,US,VA,Bath County,0.000010016538445135700,0.000010214791062193600,0,161,South East
VABedford County,US,VA,Bedford County,0.000030778861701348200,0.000010402869279838100,0,161,South East
VABland County,US,VA,Bland County,0.000012515562090466700,0.000017338977758143100,0,161,South East
VABotetourt County,US,VA,Botetourt County,0.000020393143064714100,0.000013889487199160800,0,161,South East
VABristol City,US,VA,Bristol City,0.000014765951761746900,0.000015989392930819900,0,161,South East
VABrunswick County,US,VA,Brunswick County,0.000113507000271090000,0.000007099740884480340,0,161,South East
VABuchanan County,US,VA,Buchanan County,0.000006371556641308280,0.000015290303306734900,0,161,South East
VABuckingham County,US,VA,Buckingham County,0.000038722933010332400,0.000025955711499065600,0,161,South East
VABuena Vista City,US,VA,Buena Vista City,0.000022036488345307100,0.000008335981544176180,0,161,South East
VACampbell County,US,VA,Campbell County,0.000043926243315369600,0.000008043524484715920,0,161,South East
VACaroline County,US,VA,Caroline County,0.000056740867857525300,0.000034764962117843300,0,161,South East
VACarroll County,US,VA,Carroll County,0.000025589765289310000,0.000022243884518079700,0,161,South East
VACharles City County,US,VA,Charles City County,0.000128378061953301000,0.000026933498119218400,0,161,South East
VACharlotte County,US,VA,Charlotte County,0.000064458576626631100,0.000009781336091312490,0,161,South East
VACharlottesville City,US,VA,Charlottesville City,0.000033200245075616100,0.000017625808303751400,0,161,South East
VAChesapeake City,US,VA,Chesapeake City,0.000468398137108739000,0.000009003807442100180,22.1,161,South East
VAChesterfield County,US,VA,Chesterfield County,0.000084250931349123700,0.000043588790522205500,0,161,South East
VAClarke County,US,VA,Clarke County,0.000026772990432094300,0.000007614450232207580,0,161,South East
VAColonial Heights City,US,VA,Colonial Heights City,0.000108527803209215000,0.000040726543846800800,0,161,South East
VACovington City,US,VA,Covington City,0.000012190927440000600,0.000013827917707019800,0,161,South East
VACraig County,US,VA,Craig County,0.000012549935821749700,0.000012708327518695700,0,161,South East
VACulpeper County,US,VA,Culpeper County,0.000038234253667443600,0.000013521902904815000,0,161,South East
VACumberland County,US,VA,Cumberland County,0.000045758482723345500,0.000043075580373137900,0,161,South East
VADanville City,US,VA,Danville City,0.000061215460373035200,0.000005401640278524830,0,161,South East
VADickenson County,US,VA,Dickenson County,0.000006635633465072310,0.000014704807209966000,0,161,South East
