StateCounty,Unknown,Regular,Irregular
ILMoultrie County,0.00000000000000000,-0.04842514842903290,0.14884266067398400
ILOgle County,0.00000000000000000,-0.04615278006631900,0.14405135731184100
ILPeoria County,0.00000000000000000,-0.04595578362723210,0.14307920038937400
ILPerry County,0.00000000000000000,-0.04897910529249730,0.14995935280897800
ILPiatt County,0.00000000000000000,-0.04824536757566970,0.14766960639140000
ILPike County,0.00000000000000000,-0.04794273940818710,0.14653664535323200
ILPope County,0.00000000000000000,-0.04871458771917260,0.14960648211534000
ILPulaski County,0.00000000000000000,-0.04008035086040120,0.13080967914293800
ILPutnam County,0.00000000000000000,-0.04745451987607470,0.14548026593890500
ILRandolph County,0.00000000000000000,-0.04883456620390860,0.14989175525817600
ILRichland County,0.00000000000000000,-0.04636581078898110,0.14346832415059500
ILRock Island County,0.00000000000000000,-0.04691008662539700,0.14442158750522800
ILSaline County,0.00000000000000000,-0.04796789198058120,0.14887392271531200
ILSangamon County,0.00000000000000000,-0.04646296599149100,0.14362405565217200
ILSchuyler County,0.00000000000000000,-0.04851574194266690,0.14732626200743900
ILScott County,0.00000000000000000,-0.04780427961041320,0.14679606538307300
ILShelby County,0.00000000000000000,-0.04839524728436300,0.14757102329818500
ILSt. Clair County,0.00000000000000000,-0.04808604888188680,0.14895734043177500
ILStark County,0.00000000000000000,-0.04791975632621870,0.14621726970482800
ILStephenson County,0.00000000000000000,-0.04730280531766020,0.14634784981765800
ILTazewell County,0.00000000000000000,-0.04622020159262600,0.14447563038381100
ILUnion County,0.00000000000000000,-0.04549536414114950,0.14856026491032500
ILVermilion County,0.00000000000000000,-0.04771840482797480,0.14851826413765700
ILWabash County,0.00000000000000000,-0.04574291438013800,0.14312974060332300
ILWarren County,0.00000000000000000,-0.04824591530345700,0.14607608019422700
ILWashington County,0.00000000000000000,-0.04922167949263610,0.14955790044171500
ILWayne County,0.00000000000000000,-0.04842105935321550,0.14837518924921300
ILWhite County,0.00000000000000000,-0.04744978544660760,0.14613358669485200
ILWhiteside County,0.00000000000000000,-0.04739382412082380,0.14482302202816800
ILWill County,0.00000000000000000,-0.04272527599927330,0.14259350472873000
ILWilliamson County,0.00000000000000000,-0.04821528760299140,0.15034070474403100
ILWinnebago County,0.00000000000000000,-0.04453173637560900,0.14314545772283000
ILWoodford County,0.00000000000000000,-0.04717051608242020,0.14481318117049400
INAdams County,0.00000000000000000,-0.04714861251664130,0.14490736014568900
INAllen County,0.00000000000000000,-0.04606965419289900,0.14517356022179500
INBartholomew County,0.00000000000000000,-0.04753194075125500,0.14685853306343800
INBenton County,0.00000000000000000,-0.04789562724694580,0.14772111935501900
INBlackford County,0.00000000000000000,-0.04777324085276570,0.14518370144639300
INBoone County,0.00000000000000000,-0.04600068240932800,0.14681061321620200
INBrown County,0.00000000000000000,-0.04701353080973240,0.14664027809503200
INCarroll County,0.00000000000000000,-0.04759082724693290,0.14749718166513200
INCass County,0.00000000000000000,-0.04766941596243420,0.14698078171422100
INClark County,0.00000000000000000,-0.04606499418103600,0.14411481060335600
INClay County,0.00000000000000000,-0.03869455292863400,0.11873227862676300
INClinton County,0.00000000000000000,-0.04731851274199070,0.14697405036471700
INCrawford County,0.00000000000000000,-0.04849761135594180,0.14680397239770500
INDaviess County,0.00000000000000000,-0.04324180468493640,0.13511657252322800
INDearborn County,0.00000000000000000,-0.04619365993358300,0.14489451338033600
INDecatur County,0.00000000000000000,-0.04752542145268070,0.14620300278110300
INDekalb County,0.00000000000000000,-0.04656423126286240,0.14416339887519200
INDelaware County,0.00000000000000000,-0.04702728636154930,0.14559011877387600
INDubois County,0.00000000000000000,-0.04796782621295630,0.14763644489317800
INElkhart County,0.00000000000000000,-0.04574957889103040,0.14327891577736000
INFayette County,0.00000000000000000,-0.04741479713481110,0.14583944380450600
INFloyd County,0.00000000000000000,-0.04586366212673150,0.14295796062734300
INFountain County,0.00000000000000000,-0.04571962475678130,0.14535748753882500
INFranklin County,0.00000000000000000,-0.04713980940492280,0.14519892753225800
INFulton County,0.00000000000000000,-0.04749175796755300,0.14689238308934400
INGibson County,0.00000000000000000,-0.04624265031856730,0.14386180366287200
INGrant County,0.00000000000000000,-0.04764405096127070,0.14621226610438300
INGreene County,0.00000000000000000,-0.04029665265304310,0.12455631807297800
INHamilton County,0.00000000000000000,-0.04550923107938020,0.14549344436217200
INHancock County,0.00000000000000000,-0.04592674043714330,0.14518376591043000
INHarrison County,0.00000000000000000,-0.04732446018772770,0.14604721634879800
INHendricks County,0.00000000000000000,-0.04435728917268770,0.14389100006911900
INHenry County,0.00000000000000000,-0.04713037002456230,0.14584024980310700
INHoward County,0.00000000000000000,-0.04758849610822900,0.14757379790245300
INHuntington County,0.00000000000000000,-0.04738694762747910,0.14588886625895800
INJackson County,0.00000000000000000,-0.04792095986079600,0.14778841260007500
INJasper County,0.00000000000000000,-0.04725369281159750,0.14650127820408600
INJay County,0.00000000000000000,-0.04762028885354170,0.14650971554886500
INJefferson County,0.00000000000000000,-0.04798063655192060,0.14673413701178700
INJennings County,0.00000000000000000,-0.04801943988237300,0.14766766056242500
INJohnson County,0.00000000000000000,-0.04600740157948100,0.14567281075117000
INKnox County,0.00000000000000000,-0.04384985702587770,0.13741265781734500
INKosciusko County,0.00000000000000000,-0.04711006412028710,0.14543246341624400
INLagrange County,0.00000000000000000,-0.04722929451718250,0.14530344464589100
INLake County,0.00000000000000000,-0.04328113248869380,0.14321762742095200
INLaporte County,0.00000000000000000,-0.04629230201143500,0.14485123680189600
INLawrence County,0.00000000000000000,-0.04829120846577010,0.14708496628861500
INMadison County,0.00000000000000000,-0.04660822288221300,0.14618616848648000
INMarion County,0.00000000000000000,-0.03892350405267990,0.14586159403330300
INMarshall County,0.00000000000000000,-0.04679298213645780,0.14503064143494800
INMartin County,0.00000000000000000,-0.04572189457881980,0.14486869059713000
INMiami County,0.00000000000000000,-0.04759174130484810,0.14648216748890100
INMonroe County,0.00000000000000000,-0.04669300703821370,0.14658118256235900
INMontgomery County,0.00000000000000000,-0.04495419721905260,0.14438010896365400
INMorgan County,0.00000000000000000,-0.04443777699431430,0.14279142867594900
INNewton County,0.00000000000000000,-0.04705427577442840,0.14630941427321100
INNoble County,0.00000000000000000,-0.04680079176775500,0.14429720099361500
INOhio County,0.00000000000000000,-0.04631951288654720,0.14480065277511600
INOrange County,0.00000000000000000,-0.04857366255249540,0.14736262894980800
INOwen County,0.00000000000000000,-0.03976817100878290,0.12376377716641800
INParke County,0.00000000000000000,-0.04061870678660730,0.12793300838336800
INPerry County,0.00000000000000000,-0.04814035643611180,0.14740091634410000
INPike County,0.00000000000000000,-0.04626488151392470,0.14438851995304300
INPorter County,0.00000000000000000,-0.04464889440521360,0.14403067452672600
INPosey County,0.00000000000000000,-0.04690605418179860,0.14494863481564500
INPulaski County,0.00000000000000000,-0.04782948336739430,0.14780582741608300
INPutnam County,0.00000000000000000,-0.04164694072397420,0.13244584963588200
INRandolph County,0.00000000000000000,-0.04736013671064940,0.14579077986007800
INRipley County,0.00000000000000000,-0.04765932136095470,0.14622425689551500
INRush County,0.00000000000000000,-0.04745801633476600,0.14638699430496000
INScott County,0.00000000000000000,-0.04776047357124450,0.14670496195056100
INShelby County,0.00000000000000000,-0.04670172975136490,0.14570559341837900
INSpencer County,0.00000000000000000,-0.04793868257939120,0.14758000484572600
INSt. Joseph County,0.00000000000000000,-0.04556529877903400,0.14373078673978900
INStarke County,0.00000000000000000,-0.04720923909930240,0.14536346377507900
INSteuben County,0.00000000000000000,-0.04711128289733480,0.14502283206516700
INSullivan County,0.00000000000000000,-0.04208599094363610,0.13493258232049900
INSwitzerland County,0.00000000000000000,-0.04669049192581210,0.14297543505218800
INTippecanoe County,0.00000000000000000,-0.04690583810667980,0.14789493646610400
INTipton County,0.00000000000000000,-0.04737459893743680,0.14694238405579200
INUnion County,0.00000000000000000,-0.04680709501519290,0.14388759743653100
INVanderburgh County,0.00000000000000000,-0.04584708857991750,0.14257681735633800
INVermillion County,0.00000000000000000,-0.04312441298489220,0.13863563557522000
INVigo County,0.00000000000000000,-0.04003337903657110,0.12133291598915900
INWabash County,0.00000000000000000,-0.04754433377069700,0.14581190206289400
INWarren County,0.00000000000000000,-0.04737621180710080,0.14781622227750000
INWarrick County,0.00000000000000000,-0.04648925886629920,0.14648700354762800
INWashington County,0.00000000000000000,-0.04769732564112660,0.14577936219370900
INWayne County,0.00000000000000000,-0.04710438057449610,0.14513141957484800
INWells County,0.00000000000000000,-0.04703736294739500,0.14467689983920600
INWhite County,0.00000000000000000,-0.04761677979464100,0.14751626927515100
INWhitley County,0.00000000000000000,-0.04618196685726860,0.14311414508810800
KSAllen County,0.00000000000000000,-0.04980351978583050,0.14886764015564800
KSAnderson County,0.00000000000000000,-0.04972763392435790,0.14876782907055500
KSAtchison County,0.00000000000000000,-0.04976504617634850,0.14965943649651300
KSBarber County,0.00000000000000000,-0.04984029004599230,0.14907210885672200
KSBarton County,0.00000000000000000,-0.04982405978293340,0.14787339975589300
KSBourbon County,0.00000000000000000,-0.04982270918718870,0.14856067255137300
KSBrown County,0.00000000000000000,-0.04984700469783320,0.14963166614281400
KSButler County,0.00000000000000000,-0.04867950826034350,0.14697093380427800
KSChase County,0.00000000000000000,-0.04972010868549400,0.14810108123426900
KSChautauqua County,0.00000000000000000,-0.04955619550436570,0.14818580420239600
KSCherokee County,0.00000000000000000,-0.04989266102520010,0.14882091583930800
KSCheyenne County,0.00000000000000000,-0.04999355450903640,0.14840002247678300
KSClark County,0.00000000000000000,-0.04991734461013350,0.14910016520967900
KSClay County,0.00000000000000000,-0.04969732935585120,0.14839146554288400
KSCloud County,0.00000000000000000,-0.04981432320208970,0.14845378587620900
KSCoffey County,0.00000000000000000,-0.04973021820317000,0.14854559288234800
KSComanche County,0.00000000000000000,-0.04993515791939430,0.14889715000753300
KSCowley County,0.00000000000000000,-0.04943390974486580,0.14841656025082300
KSCrawford County,0.00000000000000000,-0.04981700995965140,0.14901252447862500
KSDecatur County,0.00000000000000000,-0.04997989654415150,0.14837394700237900
KSDickinson County,0.00000000000000000,-0.04972537429973530,0.14811488029957200
KSDoniphan County,0.00000000000000000,-0.04985590248201290,0.14974402569242700
KSDouglas County,0.00000000000000000,-0.04877177547197040,0.14637293091539700
KSEdwards County,0.00000000000000000,-0.04994017014034680,0.14859999271393700
KSElk County,0.00000000000000000,-0.04970378949459190,0.14877313177849100
KSEllis County,0.00000000000000000,-0.04995630081269310,0.14857200478241800
KSEllsworth County,0.00000000000000000,-0.04987407815438890,0.14872165701619400
KSFinney County,0.00000000000000000,-0.04997161293943550,0.14856810365224900
KSFord County,0.00000000000000000,-0.04993629408604320,0.14803057866744200
KSFranklin County,0.00000000000000000,-0.04942325335295370,0.14786014558432700
KSGeary County,0.00000000000000000,-0.04969564521716930,0.14789658961968900
KSGove County,0.00000000000000000,-0.04997643898904600,0.14857557434716100
KSGraham County,0.00000000000000000,-0.04997273365852630,0.14839675082378500
KSGrant County,0.00000000000000000,-0.04997932829788720,0.14909078556862800
KSGray County,0.00000000000000000,-0.04996168276203640,0.14877764467498400
KSGreeley County,0.00000000000000000,-0.04999713976624200,0.14967163026757200
KSGreenwood County,0.00000000000000000,-0.04971042768150210,0.14840682078000900
KSHamilton County,0.00000000000000000,-0.04999582041124050,0.14917407565319700
KSHarper County,0.00000000000000000,-0.04974652223965780,0.14829947161763200
KSHarvey County,0.00000000000000000,-0.04886921236085780,0.14688321772830200
KSHaskell County,0.00000000000000000,-0.04996743668562330,0.14896948600080400
KSHodgeman County,0.00000000000000000,-0.04994925817981780,0.14757044988047400
KSJackson County,0.00000000000000000,-0.04981662518931930,0.14954885842968100
KSJefferson County,0.00000000000000000,-0.04962173301689370,0.14945670386944400
KSJewell County,0.00000000000000000,-0.04988411613875640,0.14897606913118700
KSJohnson County,0.00000000000000000,-0.04695591734988900,0.14479714301727300
KSKearny County,0.00000000000000000,-0.04998825701953450,0.14855128861718800
KSKingman County,0.00000000000000000,-0.04965441324381690,0.14822378797536800
KSKiowa County,0.00000000000000000,-0.04993661630704260,0.14840248732956700
KSLabette County,0.00000000000000000,-0.04965975347143880,0.14863431936975400
KSLane County,0.00000000000000000,-0.04998262229662590,0.14856142134126000
KSLeavenworth County,0.00000000000000000,-0.04919601854681190,0.14918817757479700
KSLincoln County,0.00000000000000000,-0.04980093694442800,0.14755633466592000
KSLinn County,0.00000000000000000,-0.04970094492733290,0.14879224139192200
KSLogan County,0.00000000000000000,-0.04998585431307060,0.14905020628084900
KSLyon County,0.00000000000000000,-0.04971556539902690,0.14828696336428500
KSMarion County,0.00000000000000000,-0.04960664456117030,0.14830053910274100
KSMarshall County,0.00000000000000000,-0.04985134915380980,0.14968284586508300
KSMcpherson County,0.00000000000000000,-0.04956418465047090,0.14769571953051900
KSMeade County,0.00000000000000000,-0.04991761113527200,0.14871096572145600
KSMiami County,0.00000000000000000,-0.04885015216752970,0.14674237145347200
KSMitchell County,0.00000000000000000,-0.04988998476972620,0.14864427967173400
KSMontgomery County,0.00000000000000000,-0.04967462042170050,0.14861698485701500
KSMorris County,0.00000000000000000,-0.04978323442008180,0.14894906944934000
KSMorton County,0.00000000000000000,-0.04995094358508480,0.14790985048029000
KSNemaha County,0.00000000000000000,-0.04982599865895440,0.14955334431727900
KSNeosho County,0.00000000000000000,-0.04976006214951810,0.14857531909913400
KSNess County,0.00000000000000000,-0.04996679463428180,0.14817797976802000
KSNorton County,0.00000000000000000,-0.04980626886182900,0.14791193067288200
KSOsage County,0.00000000000000000,-0.04958185236644410,0.14807728905908500
KSOsborne County,0.00000000000000000,-0.04991823197109150,0.14785480264943000
KSOttawa County,0.00000000000000000,-0.04972732081319310,0.14853665150215100
KSPawnee County,0.00000000000000000,-0.04993826749218300,0.14786406338155500
KSPhillips County,0.00000000000000000,-0.04995660896633750,0.14851352400580800
KSPottawatomie County,0.00000000000000000,-0.04975537211015990,0.14945719116601800
KSPratt County,0.00000000000000000,-0.04988123356960850,0.14879414192436100
KSRawlins County,0.00000000000000000,-0.04998748129583440,0.14872510779822500
KSReno County,0.00000000000000000,-0.04938570048283220,0.14724569844665800
KSRepublic County,0.00000000000000000,-0.04984032568820700,0.14838052793429400
KSRice County,0.00000000000000000,-0.04980526627362660,0.14856950055757100
KSRiley County,0.00000000000000000,-0.04969819900848030,0.14821816250603100
KSRooks County,0.00000000000000000,-0.04995827569746750,0.14827113420769400
KSRush County,0.00000000000000000,-0.04995922067026100,0.14867567136384900
KSRussell County,0.00000000000000000,-0.04990421995337420,0.14877954926414900
KSSaline County,0.00000000000000000,-0.04976608132635030,0.14829084137804500
KSScott County,0.00000000000000000,-0.04998742335383610,0.14884341547767100
KSSedgwick County,0.00000000000000000,-0.04677571973333440,0.14149564234901300
KSSeward County,0.00000000000000000,-0.04989393700998300,0.14880340288463300
KSShawnee County,0.00000000000000000,-0.04948386852808380,0.14883969929360300
KSSheridan County,0.00000000000000000,-0.04997220245657150,0.14850673071793400
KSSherman County,0.00000000000000000,-0.04999563987052220,0.14898783467544600
KSSmith County,0.00000000000000000,-0.04991061393821560,0.14808687670107000
KSStafford County,0.00000000000000000,-0.04984763517909300,0.14799582345161300
KSStanton County,0.00000000000000000,-0.04999118396111500,0.14884770849001500
KSStevens County,0.00000000000000000,-0.04996786541203200,0.14897278050008200
KSSumner County,0.00000000000000000,-0.04944824118350900,0.14760377381126000
KSThomas County,0.00000000000000000,-0.04998658593785550,0.14861037037326700
KSTrego County,0.00000000000000000,-0.04919316366073400,0.14551089830799900
KSWabaunsee County,0.00000000000000000,-0.04967209441117230,0.14825432861253100
KSWallace County,0.00000000000000000,-0.04999790356517720,0.14936383234421000
KSWashington County,0.00000000000000000,-0.04972553054830830,0.14828664245892000
KSWichita County,0.00000000000000000,-0.04999518159437670,0.14891789888988200
KSWilson County,0.00000000000000000,-0.04966607000068950,0.14857757009950100
KSWoodson County,0.00000000000000000,-0.04973496482831510,0.14869217340708900
KSWyandotte County,0.00000000000000000,-0.04814457566046430,0.14703300680188400
KYAdair County,0.00000000000000000,-0.04853993388043720,0.14691507254215400
KYAllen County,0.00000000000000000,-0.04868969401280650,0.14679698269552800
KYAnderson County,0.00000000000000000,-0.04668108478682100,0.14297290565292400
KYBallard County,0.00000000000000000,-0.04164941668095180,0.14094136044386200
KYBarren County,0.00000000000000000,-0.04878556737660140,0.14713793920729100
KYBath County,0.00000000000000000,-0.04836543944345610,0.14660190724889500
KYBell County,0.00000000000000000,-0.04866509427711940,0.14592048103061300
KYBoone County,0.00000000000000000,-0.04445403242570160,0.14192626695361200
KYBourbon County,0.00000000000000000,-0.04782540240903700,0.14536181032666400
KYBoyd County,0.00000000000000000,-0.04652606563905370,0.14440647474669300
KYBoyle County,0.00000000000000000,-0.04768290980230670,0.14425176604679600
KYBracken County,0.00000000000000000,-0.04779326721733810,0.14575079245865200
KYBreathitt County,0.00000000000000000,-0.04912367756166500,0.14785112976479700
KYBreckinridge County,0.00000000000000000,-0.04797769759589700,0.14609345088122600
KYBullitt County,0.00000000000000000,-0.04620368557246680,0.14473413614607000
KYButler County,0.00000000000000000,-0.04795550362094080,0.14500008774603200
KYCaldwell County,0.00000000000000000,-0.04897369212098450,0.14798047947119600
KYCalloway County,0.00000000000000000,-0.04744318791619160,0.15086653899121300
KYCampbell County,0.00000000000000000,-0.04446972718839430,0.14292074137061800
KYCarlisle County,0.00000000000000000,-0.04439331345833640,0.14715754680558400
KYCarroll County,0.00000000000000000,-0.04738128284662830,0.14577053173354200
KYCarter County,0.00000000000000000,-0.04773966473513920,0.14457350494977600
KYCasey County,0.00000000000000000,-0.04855044616493060,0.14724581106809900
KYChristian County,0.00000000000000000,-0.04926107715135670,0.14865059145567400
KYClark County,0.00000000000000000,-0.04744076430243620,0.14270050753588700
KYClay County,0.00000000000000000,-0.04888158472234940,0.14727130550613200
KYClinton County,0.00000000000000000,-0.04841025447444950,0.14620856866993700
KYCrittenden County,0.00000000000000000,-0.04905586416689190,0.14893230649495900
KYCumberland County,0.00000000000000000,-0.04862687258127390,0.14742095444782400
KYDaviess County,0.00000000000000000,-0.04806979591150870,0.14866735416551300
KYEdmonson County,0.00000000000000000,-0.04785348285955370,0.14401589027743200
KYElliott County,0.00000000000000000,-0.04795254027867000,0.14543986574651500
KYEstill County,0.00000000000000000,-0.04785521488116000,0.14470438251114500
KYFayette County,0.00000000000000000,-0.04502330733565770,0.14148641639940500
KYFleming County,0.00000000000000000,-0.04867687291622450,0.14740270050595300
KYFloyd County,0.00000000000000000,-0.04820170622485340,0.14484952541709000
KYFranklin County,0.00000000000000000,-0.04762481757297720,0.14603250092057200
KYFulton County,0.00000000000000000,-0.04242598273966050,0.14499223375805800
KYGallatin County,0.00000000000000000,-0.04723531323541190,0.14599795241311300
KYGarrard County,0.00000000000000000,-0.04780095817998900,0.14580088996760200
KYGrant County,0.00000000000000000,-0.04737150259095710,0.14541762997639900
KYGraves County,0.00000000000000000,-0.04615384588826470,0.14936352711350300
KYGrayson County,0.00000000000000000,-0.04818597590132160,0.14638992996493400
KYGreen County,0.00000000000000000,-0.04862688104470210,0.14672771128244400
KYGreenup County,0.00000000000000000,-0.04722659049121010,0.14539518606099100
KYHancock County,0.00000000000000000,-0.04815006318623340,0.14844326021601400
KYHardin County,0.00000000000000000,-0.04725093604603060,0.14501415749169600
KYHarlan County,0.00000000000000000,-0.04873721747661350,0.14586088671456700
KYHarrison County,0.00000000000000000,-0.04794966276483140,0.14582224425678900
KYHart County,0.00000000000000000,-0.04853280892837430,0.14652730970477600
KYHenderson County,0.00000000000000000,-0.04717093389703560,0.14782488758895100
KYHenry County,0.00000000000000000,-0.04764897529964840,0.14627686386441900
KYHickman County,0.00000000000000000,-0.04324507614287340,0.14613157691884600
KYHopkins County,0.00000000000000000,-0.04868980955110280,0.14765623578027800
KYJackson County,0.00000000000000000,-0.04837726570459930,0.14654417982364800
KYJefferson County,0.00000000000000000,-0.04338012589862330,0.14417822590488600
KYJessamine County,0.00000000000000000,-0.04663498762079750,0.14419811962125700
KYJohnson County,0.00000000000000000,-0.04848206381715680,0.14646961037087400
KYKenton County,0.00000000000000000,-0.04425734281663720,0.14285325752412700
KYKnott County,0.00000000000000000,-0.04828195937937130,0.14524032096238600
KYKnox County,0.00000000000000000,-0.04868682861972010,0.14675663735446700
KYLarue County,0.00000000000000000,-0.04824152277910080,0.14681773906856100
KYLaurel County,0.00000000000000000,-0.04820246888706470,0.14366606798790500
KYLawrence County,0.00000000000000000,-0.04812338475372170,0.14581498582366900
KYLee County,0.00000000000000000,-0.04877220188625350,0.14676897517800200
KYLeslie County,0.00000000000000000,-0.04851807397507970,0.14546991855728500
KYLetcher County,0.00000000000000000,-0.04868050425164820,0.14658447372755400
KYLewis County,0.00000000000000000,-0.04785795161647270,0.14639015527469600
KYLincoln County,0.00000000000000000,-0.04822822743917130,0.14649384603412900
KYLivingston County,0.00000000000000000,-0.04770136927287720,0.15029803860991500
KYLogan County,0.00000000000000000,-0.04812161165141220,0.14635709364581700
KYLyon County,0.00000000000000000,-0.04906043308435160,0.14976086685244200
KYMadison County,0.00000000000000000,-0.04801097109392090,0.14598023004220200
KYMagoffin County,0.00000000000000000,-0.04868828683148130,0.14716343709412400
KYMarion County,0.00000000000000000,-0.04814210029027630,0.14629690414816800
KYMarshall County,0.00000000000000000,-0.04742788203018320,0.15058933495561000
KYMartin County,0.00000000000000000,-0.04831783980200630,0.14561627699039000
KYMason County,0.00000000000000000,-0.04813935596364870,0.14494418663376000
KYMccracken County,0.00000000000000000,-0.04521931653043510,0.14898461211646400
KYMccreary County,0.00000000000000000,-0.04819324021290480,0.14466007694523300
KYMclean County,0.00000000000000000,-0.04822400984524110,0.14929604430812100
KYMeade County,0.00000000000000000,-0.04782943171235210,0.14549506383771600
KYMenifee County,0.00000000000000000,-0.04821609059550680,0.14547307786663500
KYMercer County,0.00000000000000000,-0.04739355782145690,0.14494394180359300
KYMetcalfe County,0.00000000000000000,-0.04902928150569710,0.14817626900387800
KYMonroe County,0.00000000000000000,-0.04913894399906980,0.14827171078669200
KYMontgomery County,0.00000000000000000,-0.04860661744096410,0.14753334226019500
KYMorgan County,0.00000000000000000,-0.04841893218339900,0.14608962805158800
KYMuhlenberg County,0.00000000000000000,-0.04853152520840730,0.14775336628950000
KYNelson County,0.00000000000000000,-0.04768206142130960,0.14583822728120000
KYNicholas County,0.00000000000000000,-0.04853111632417260,0.14722118387063300
KYOhio County,0.00000000000000000,-0.04806471350525000,0.14563680697933200
KYOldham County,0.00000000000000000,-0.04575002724868280,0.14299837263640800
KYOwen County,0.00000000000000000,-0.04774876158711900,0.14541673934043600
KYOwsley County,0.00000000000000000,-0.04862228940740220,0.14643999809410300
KYPendleton County,0.00000000000000000,-0.04727787461898820,0.14491385199730100
KYPerry County,0.00000000000000000,-0.04868341519687570,0.14643871470568200
KYPike County,0.00000000000000000,-0.04900674224009940,0.14712220180125700
KYPowell County,0.00000000000000000,-0.04805695749836100,0.14458054999722000
KYPulaski County,0.00000000000000000,-0.04821453753833360,0.14508443859373400
KYRobertson County,0.00000000000000000,-0.04816069123072630,0.14673811983668600
KYRockcastle County,0.00000000000000000,-0.04823907713334940,0.14598801546576100
KYRowan County,0.00000000000000000,-0.04813896280003850,0.14519250337827200
KYRussell County,0.00000000000000000,-0.04801704042036230,0.14582690313964200
KYScott County,0.00000000000000000,-0.04690520214426830,0.14358626649778800
KYShelby County,0.00000000000000000,-0.04676924137180730,0.14433922409834000
KYSimpson County,0.00000000000000000,-0.04767420053835370,0.14491407870501800
KYSpencer County,0.00000000000000000,-0.04656541993737940,0.14322301673336000
KYTaylor County,0.00000000000000000,-0.04840558643181860,0.14698664258319900
KYTodd County,0.00000000000000000,-0.04853227001950020,0.14679635927304400
KYTrigg County,0.00000000000000000,-0.04934302297044180,0.14955440990746500
KYTrimble County,0.00000000000000000,-0.04723535230620400,0.14597468243614100
KYUnion County,0.00000000000000000,-0.04799661790648180,0.14884753907200100
KYWarren County,0.00000000000000000,-0.04774438366963350,0.14538228431388000
KYWashington County,0.00000000000000000,-0.04792129336331570,0.14511929315007600
KYWayne County,0.00000000000000000,-0.04900675063891120,0.14836964207752300
KYWebster County,0.00000000000000000,-0.04776644519965030,0.14932729572194200
KYWhitley County,0.00000000000000000,-0.04865136323934330,0.14594462329014400
KYWolfe County,0.00000000000000000,-0.04838190722593580,0.14607653899720400
KYWoodford County,0.00000000000000000,-0.04670435684347450,0.14201458739339700
LAAcadia Parish,0.00000000000000000,-0.04477639634423480,0.13629646453369000
LAAllen Parish,0.00000000000000000,-0.04568312227700650,0.13825296560853500
LAAscension Parish,0.00000000000000000,-0.04297225719292050,0.13284603843871600
LAAssumption Parish,0.00000000000000000,-0.04290569058351510,0.13095273782016100
LAAvoyelles Parish,0.00000000000000000,-0.04520131839051880,0.13676968783845700
LABeauregard Parish,0.00000000000000000,-0.04645644916027940,0.14005148011741000
LABienville Parish,0.00000000000000000,-0.04802242242195010,0.14581601354926700
LABossier Parish,0.00000000000000000,-0.04584326743183060,0.14185320158271300
LACaddo Parish,0.00000000000000000,-0.04606455206394460,0.14269239531763600
LACalcasieu Parish,0.00000000000000000,-0.04426437726886280,0.13583504029065100
LACaldwell Parish,0.00000000000000000,-0.04821262501610490,0.14652691099937800
LACameron Parish,0.00000000000000000,-0.04630895105111940,0.13864900715252400
LACatahoula Parish,0.00000000000000000,-0.04700072788220930,0.14282947824463000
LAClaiborne Parish,0.00000000000000000,-0.04840891583550940,0.14664467256410700
LAConcordia Parish,0.00000000000000000,-0.04596797004673430,0.13874532421448500
LADe Soto Parish,0.00000000000000000,-0.04733842922453290,0.14339010891153800
LAEast Baton Rouge Parish,0.00000000000000000,-0.04309962769671070,0.13643714000452000
LAEast Carroll Parish,0.00000000000000000,-0.04795323194827720,0.14719157309347500
LAEast Feliciana Parish,0.00000000000000000,-0.04596995971537620,0.14204053541880500
LAEvangeline Parish,0.00000000000000000,-0.04591982117771880,0.13875216917268400
LAFranklin Parish,0.00000000000000000,-0.04751514539178610,0.14404394091013400
LAGrant Parish,0.00000000000000000,-0.04774535025421920,0.14529889361600100
LAIberia Parish,0.00000000000000000,-0.04464569617629140,0.13530511690632200
LAIberville Parish,0.00000000000000000,-0.04206072739265760,0.13059003358023500
LAJackson Parish,0.00000000000000000,-0.04746293720757010,0.14489851599389000
LAJefferson Davis Parish,0.00000000000000000,-0.04548738623030150,0.13770637900276900
LAJefferson Parish,0.00000000000000000,-0.04166241549328440,0.13327336843048200
LALa Salle Parish,0.00000000000000000,-0.04818813249164680,0.14730423144905900
LALafayette Parish,0.00000000000000000,-0.04392431910842550,0.13621672234189800
LALafourche Parish,0.00000000000000000,-0.04330606255872040,0.13213065999739300
LALincoln Parish,0.00000000000000000,-0.04787434354812980,0.14564679918655500
LALivingston Parish,0.00000000000000000,-0.04391368870663060,0.13562000092129800
LAMadison Parish,0.00000000000000000,-0.04764868701937260,0.14530185505751300
LAMorehouse Parish,0.00000000000000000,-0.04829052915064600,0.14932281209082100
LANatchitoches Parish,0.00000000000000000,-0.04764152473330300,0.14414768954220600
LAOrleans Parish,0.00000000000000000,-0.03422259261609110,0.13412316982212500
LAOuachita Parish,0.00000000000000000,-0.04794166443026530,0.14654261857044400
LAPlaquemines Parish,0.00000000000000000,-0.04412147945353000,0.13459430915361900
LAPointe Coupee Parish,0.00000000000000000,-0.04324389175466400,0.13246767706618600
LARapides Parish,0.00000000000000000,-0.04638492659781770,0.14031908535702200
LARed River Parish,0.00000000000000000,-0.04791068691083340,0.14617756365671700
LARichland Parish,0.00000000000000000,-0.04780338980877800,0.14612419723031000
LASabine Parish,0.00000000000000000,-0.04843096373035140,0.14529366972682900
