StateCounty,Unknown,No Signs of Fatigue / Good Maintenance,Few Signs of Fatigue / Average Maintenance,Obvious Signs of Fatigue / Poor Maintenance
NCForsyth County,0.000000000000000000,0.000000000000000000,0.048170136616444200,0.095191441651845300
NCFranklin County,0.000000000000000000,0.000000000000000000,0.048947757659079800,0.096774735670306100
NCGaston County,0.000000000000000000,0.000000000000000000,0.049804118193236900,0.098505826228445700
NCGates County,0.000000000000000000,0.000000000000000000,0.048186375806416700,0.095353085342098700
NCGraham County,0.000000000000000000,0.000000000000000000,0.049911783117377200,0.099688784307825400
NCGranville County,0.000000000000000000,0.000000000000000000,0.048329312327685600,0.095489777516815300
NCGreene County,0.000000000000000000,0.000000000000000000,0.048724594949843800,0.096393926487066600
NCGuilford County,0.000000000000000000,0.000000000000000000,0.048929760528186600,0.096244419322045100
NCHalifax County,0.000000000000000000,0.000000000000000000,0.049008697027124600,0.097067248433110100
NCHarnett County,0.000000000000000000,0.000000000000000000,0.048997691920444900,0.096927439008984000
NCHaywood County,0.000000000000000000,0.000000000000000000,0.049912054170946600,0.099371628691792700
NCHenderson County,0.000000000000000000,0.000000000000000000,0.049776177566897900,0.098835504952141900
NCHertford County,0.000000000000000000,0.000000000000000000,0.048314698152663900,0.095612098494675800
NCHoke County,0.000000000000000000,0.000000000000000000,0.049689379815219400,0.098892551187854400
NCHyde County,0.000000000000000000,0.000000000000000000,0.047881503348789400,0.095154035943865800
NCIredell County,0.000000000000000000,0.000000000000000000,0.048776900448300500,0.096678653611237000
NCJackson County,0.000000000000000000,0.000000000000000000,0.049884770147267800,0.099253988574704400
NCJohnston County,0.000000000000000000,0.000000000000000000,0.048746704888081200,0.096234207193961900
NCJones County,0.000000000000000000,0.000000000000000000,0.048319391714353800,0.095702882906726600
NCLee County,0.000000000000000000,0.000000000000000000,0.048398377679123000,0.095606672406936000
NCLenoir County,0.000000000000000000,0.000000000000000000,0.048413737660953900,0.095911937360420900
NCLincoln County,0.000000000000000000,0.000000000000000000,0.049776071455164500,0.098630954561865500
NCMacon County,0.000000000000000000,0.000000000000000000,0.049919631330352300,0.099454671499833000
NCMadison County,0.000000000000000000,0.000000000000000000,0.049951752413383900,0.099612528394358300
NCMartin County,0.000000000000000000,0.000000000000000000,0.048360491163927900,0.095795510090673100
NCMcdowell County,0.000000000000000000,0.000000000000000000,0.049954683853229000,0.099472672282176600
NCMecklenburg County,0.000000000000000000,0.000000000000000000,0.039187468862720500,0.077071655141565600
NCMitchell County,0.000000000000000000,0.000000000000000000,0.049934545597870400,0.099488751721489100
NCMontgomery County,0.000000000000000000,0.000000000000000000,0.048899176189830800,0.097006874708044600
NCMoore County,0.000000000000000000,0.000000000000000000,0.048896785112216000,0.097232467768416700
NCNash County,0.000000000000000000,0.000000000000000000,0.048858404239129800,0.096732220969182500
NCNew Hanover County,0.000000000000000000,0.000000000000000000,0.049654450327442100,0.098652655293819800
NCNorthampton County,0.000000000000000000,0.000000000000000000,0.048758546177895700,0.096580660640792600
NCOnslow County,0.000000000000000000,0.000000000000000000,0.048403267478639200,0.096039871576642600
NCOrange County,0.000000000000000000,0.000000000000000000,0.047953090962948900,0.094655051400454900
NCPamlico County,0.000000000000000000,0.000000000000000000,0.047664774435300700,0.094514162411019700
NCPasquotank County,0.000000000000000000,0.000000000000000000,0.047360631890307700,0.093674343777928800
NCPender County,0.000000000000000000,0.000000000000000000,0.049588675567949800,0.098507181027471800
NCPerquimans County,0.000000000000000000,0.000000000000000000,0.047703826963557900,0.094511810139348700
NCPerson County,0.000000000000000000,0.000000000000000000,0.048873021682924500,0.096618866828180000
NCPitt County,0.000000000000000000,0.000000000000000000,0.048075006788880000,0.095106919374688100
NCPolk County,0.000000000000000000,0.000000000000000000,0.049759095102458900,0.098816878070517900
NCRandolph County,0.000000000000000000,0.000000000000000000,0.048476647384663800,0.095673516660975900
NCRichmond County,0.000000000000000000,0.000000000000000000,0.049278089271005200,0.097873227385624700
NCRobeson County,0.000000000000000000,0.000000000000000000,0.049718873234622500,0.098630462278724600
NCRockingham County,0.000000000000000000,0.000000000000000000,0.048432592128055500,0.095573741632180200
NCRowan County,0.000000000000000000,0.000000000000000000,0.048252529674547500,0.095445703870083300
NCRutherford County,0.000000000000000000,0.000000000000000000,0.049848946314262200,0.099049770644616500
NCSampson County,0.000000000000000000,0.000000000000000000,0.049814500737258600,0.098951749322955900
NCScotland County,0.000000000000000000,0.000000000000000000,0.049908065428295500,0.099318739588661700
NCStanly County,0.000000000000000000,0.000000000000000000,0.048776643070338200,0.096441121422083500
NCStokes County,0.000000000000000000,0.000000000000000000,0.048889624461201400,0.096800252927065100
NCSurry County,0.000000000000000000,0.000000000000000000,0.049187136327282000,0.097683773627148800
NCSwain County,0.000000000000000000,0.000000000000000000,0.049744399483841600,0.098872874241435100
NCTransylvania County,0.000000000000000000,0.000000000000000000,0.049751869012616400,0.099079101591764900
NCTyrrell County,0.000000000000000000,0.000000000000000000,0.048487255088101300,0.096364027038310600
NCUnion County,0.000000000000000000,0.000000000000000000,0.049905106430274200,0.098858330168459100
NCVance County,0.000000000000000000,0.000000000000000000,0.048654726355323900,0.096493582440384100
NCWake County,0.000000000000000000,0.000000000000000000,0.048484853241801900,0.094957722605242700
NCWarren County,0.000000000000000000,0.000000000000000000,0.048750755996834100,0.096441368506312400
NCWashington County,0.000000000000000000,0.000000000000000000,0.047992613265063400,0.095264132400384700
NCWatauga County,0.000000000000000000,0.000000000000000000,0.049925400010780100,0.099419532363250700
NCWayne County,0.000000000000000000,0.000000000000000000,0.049161901143329700,0.097408219956287300
NCWilkes County,0.000000000000000000,0.000000000000000000,0.049273277384399600,0.098073199928711400
NCWilson County,0.000000000000000000,0.000000000000000000,0.048609114600174800,0.096086586467171800
NCYadkin County,0.000000000000000000,0.000000000000000000,0.049024080549955300,0.097406626716943600
NCYancey County,0.000000000000000000,0.000000000000000000,0.049981984661104300,0.099585340307129000
NDAdams County,0.000000000000000000,0.000000000000000000,0.049821000742498200,0.099025184238088300
NDBarnes County,0.000000000000000000,0.000000000000000000,0.049858599188703300,0.099196530890080000
NDBenson County,0.000000000000000000,0.000000000000000000,0.049842204104326000,0.099339973720425500
NDBillings County,0.000000000000000000,0.000000000000000000,0.049855432902048900,0.099258912692367500
NDBottineau County,0.000000000000000000,0.000000000000000000,0.049893305368053500,0.099318528533876900
NDBowman County,0.000000000000000000,0.000000000000000000,0.049775290691819400,0.099352576832771900
NDBurke County,0.000000000000000000,0.000000000000000000,0.049843858670579200,0.099319126572807700
NDBurleigh County,0.000000000000000000,0.000000000000000000,0.049831626818709100,0.099459404744950400
NDCass County,0.000000000000000000,0.000000000000000000,0.049562539829084200,0.098686722144685900
NDCavalier County,0.000000000000000000,0.000000000000000000,0.049814940819673500,0.099278065834291300
NDDickey County,0.000000000000000000,0.000000000000000000,0.049838560197190700,0.099390962229634100
NDDivide County,0.000000000000000000,0.000000000000000000,0.049906201979371500,0.099591282759371200
NDDunn County,0.000000000000000000,0.000000000000000000,0.049877049892264500,0.099534748119559900
NDEddy County,0.000000000000000000,0.000000000000000000,0.049892917850851400,0.099405631615112400
NDEmmons County,0.000000000000000000,0.000000000000000000,0.049814654924431600,0.099038496836336000
NDFoster County,0.000000000000000000,0.000000000000000000,0.049844344449203400,0.099208501480412300
NDGolden Valley County,0.000000000000000000,0.000000000000000000,0.049929346692186400,0.099534589306403700
NDGrand Forks County,0.000000000000000000,0.000000000000000000,0.049624215450704900,0.098842989875274100
NDGrant County,0.000000000000000000,0.000000000000000000,0.049868420161172800,0.099343816190473400
NDGriggs County,0.000000000000000000,0.000000000000000000,0.049818885654811400,0.099269517859146100
NDHettinger County,0.000000000000000000,0.000000000000000000,0.049777939242633000,0.099291826196284100
NDKidder County,0.000000000000000000,0.000000000000000000,0.049751493090377100,0.099043027996218700
NDLamoure County,0.000000000000000000,0.000000000000000000,0.049815037510098100,0.099186366233005700
NDLogan County,0.000000000000000000,0.000000000000000000,0.049713783594932400,0.099051880839685900
NDMchenry County,0.000000000000000000,0.000000000000000000,0.049896197285668000,0.099496789659445600
NDMcintosh County,0.000000000000000000,0.000000000000000000,0.049882392708809000,0.099268523817069400
NDMckenzie County,0.000000000000000000,0.000000000000000000,0.049819543659629800,0.099242956419046000
NDMclean County,0.000000000000000000,0.000000000000000000,0.049820686832968500,0.099303999596128700
NDMercer County,0.000000000000000000,0.000000000000000000,0.049662740657337300,0.098977574225934200
NDMorton County,0.000000000000000000,0.000000000000000000,0.049726505429943200,0.099006230932297400
NDMountrail County,0.000000000000000000,0.000000000000000000,0.049920482890837900,0.099655006028646700
NDNelson County,0.000000000000000000,0.000000000000000000,0.049877244514881800,0.099399422593100100
NDOliver County,0.000000000000000000,0.000000000000000000,0.049860890763444600,0.098815516883984400
NDPembina County,0.000000000000000000,0.000000000000000000,0.049301275779980900,0.098155545578078000
NDPierce County,0.000000000000000000,0.000000000000000000,0.049823800670213200,0.099267097812298700
NDRamsey County,0.000000000000000000,0.000000000000000000,0.049838996739422400,0.099267988195059300
NDRansom County,0.000000000000000000,0.000000000000000000,0.049808197706894500,0.099150213838174800
NDRenville County,0.000000000000000000,0.000000000000000000,0.049815564572906600,0.099166446908835800
NDRichland County,0.000000000000000000,0.000000000000000000,0.049514259986273700,0.098531241904086700
NDRolette County,0.000000000000000000,0.000000000000000000,0.049906186402671700,0.099321991976341500
NDSargent County,0.000000000000000000,0.000000000000000000,0.049809626043782400,0.099282771646279400
NDSheridan County,0.000000000000000000,0.000000000000000000,0.049844796907709600,0.099252310425947700
NDSioux County,0.000000000000000000,0.000000000000000000,0.049825176835551500,0.099302423682025200
NDSlope County,0.000000000000000000,0.000000000000000000,0.049829533606151400,0.099053150012982100
NDStark County,0.000000000000000000,0.000000000000000000,0.049779341566200900,0.099295468696646500
NDSteele County,0.000000000000000000,0.000000000000000000,0.049834201167019200,0.099460509970274600
NDStutsman County,0.000000000000000000,0.000000000000000000,0.049862092358380300,0.099449609452413300
NDTowner County,0.000000000000000000,0.000000000000000000,0.049886147915588100,0.099428841517686500
NDTraill County,0.000000000000000000,0.000000000000000000,0.049568630365407700,0.098696352403602000
NDWalsh County,0.000000000000000000,0.000000000000000000,0.049714943625074800,0.098979857343985700
NDWard County,0.000000000000000000,0.000000000000000000,0.049870063398705500,0.099329141053186000
NDWells County,0.000000000000000000,0.000000000000000000,0.049834562111234600,0.099350913674410400
NDWilliams County,0.000000000000000000,0.000000000000000000,0.049742248566633200,0.099107492811423100
NEAdams County,0.000000000000000000,0.000000000000000000,0.049743633298694700,0.099179947286507100
NEAntelope County,0.000000000000000000,0.000000000000000000,0.049445659002733200,0.098658388698246800
NEArthur County,0.000000000000000000,0.000000000000000000,0.049899937367067200,0.099624648105497200
NEBanner County,0.000000000000000000,0.000000000000000000,0.049850137873948900,0.099574840384361500
NEBlaine County,0.000000000000000000,0.000000000000000000,0.049596765889386800,0.098612141085122600
NEBoone County,0.000000000000000000,0.000000000000000000,0.049221205247693500,0.098094605192275100
NEBox Butte County,0.000000000000000000,0.000000000000000000,0.049933584180764000,0.099686459369252400
