Country,Statecode,County,StateCounty,HA Buildings,HA Contents,HA BI
US,KY,Caldwell County,KYCaldwell County,0.000327658,3.27658E-06,8.51911E-05
US,KY,Calloway County,KYCalloway County,0.000419998,4.19998E-06,0.0001092
US,KY,Campbell County,KYCampbell County,0.000254946,2.54946E-06,6.62858E-05
US,KY,Carlisle County,KYCarlisle County,0.000507286,5.07286E-06,0.000131894
US,KY,Carroll County,KYCarroll County,0.000174102,1.74102E-06,4.52665E-05
US,KY,Carter County,KYCarter County,0.000508897,5.08897E-06,0.000132313
US,KY,Casey County,KYCasey County,0.00036681,3.6681E-06,9.53707E-05
US,KY,Christian County,KYChristian County,0.000282393,2.82393E-06,7.34222E-05
US,KY,Clark County,KYClark County,0.000283756,2.83756E-06,7.37766E-05
US,KY,Clay County,KYClay County,0.0001541,1.541E-06,4.00661E-05
US,KY,Clinton County,KYClinton County,0.000152397,1.52397E-06,3.96233E-05
US,KY,Crittenden County,KYCrittenden County,0.000589583,5.89583E-06,0.000153292
US,KY,Cumberland County,KYCumberland County,0.000197288,1.97288E-06,5.1295E-05
US,KY,Daviess County,KYDaviess County,0.000238603,2.38603E-06,6.20368E-05
US,KY,Edmonson County,KYEdmonson County,0.000367992,3.67992E-06,9.56779E-05
US,KY,Elliott County,KYElliott County,0.000371656,3.71656E-06,9.66306E-05
US,KY,Estill County,KYEstill County,0.000288505,2.88505E-06,7.50112E-05
US,KY,Fayette County,KYFayette County,0.000190236,1.90236E-06,4.94614E-05
US,KY,Fleming County,KYFleming County,0.000340998,3.40998E-06,8.86595E-05
US,KY,Floyd County,KYFloyd County,0.000240974,2.40974E-06,6.26531E-05
US,KY,Franklin County,KYFranklin County,0.000171269,1.71269E-06,4.45299E-05
US,KY,Fulton County,KYFulton County,0.000333023,3.33023E-06,8.65859E-05
US,KY,Gallatin County,KYGallatin County,0.000140944,1.40944E-06,3.66455E-05
US,KY,Garrard County,KYGarrard County,0.00040316,4.0316E-06,0.000104822
US,KY,Grant County,KYGrant County,0.000145866,1.45866E-06,3.79251E-05
US,KY,Graves County,KYGraves County,0.00061107,6.1107E-06,0.000158878
US,KY,Grayson County,KYGrayson County,0.000402285,4.02285E-06,0.000104594
US,KY,Green County,KYGreen County,0.00061047,6.1047E-06,0.000158722
US,KY,Greenup County,KYGreenup County,0.000673604,6.73604E-06,0.000175137
US,KY,Hancock County,KYHancock County,0.000273306,2.73306E-06,7.10596E-05
US,KY,Hardin County,KYHardin County,0.000399246,3.99246E-06,0.000103804
US,KY,Harlan County,KYHarlan County,6.32318E-05,6.32318E-07,1.64403E-05
US,KY,Harrison County,KYHarrison County,0.000150248,1.50248E-06,3.90646E-05
US,KY,Hart County,KYHart County,0.000527184,5.27184E-06,0.000137068
US,KY,Henderson County,KYHenderson County,0.000264274,2.64274E-06,6.87113E-05
US,KY,Henry County,KYHenry County,0.000175457,1.75457E-06,4.56188E-05
US,KY,Hickman County,KYHickman County,0.000514271,5.14271E-06,0.00013371
US,KY,Hopkins County,KYHopkins County,0.000167431,1.67431E-06,4.3532E-05
US,KY,Jackson County,KYJackson County,0.000214488,2.14488E-06,5.57668E-05
US,KY,Jefferson County,KYJefferson County,0.000257304,2.57304E-06,6.6899E-05
US,KY,Jessamine County,KYJessamine County,0.000363867,3.63867E-06,9.46053E-05
US,KY,Johnson County,KYJohnson County,0.000386309,3.86309E-06,0.00010044
US,KY,Kenton County,KYKenton County,0.000203848,2.03848E-06,5.30005E-05
US,KY,Knott County,KYKnott County,0.000117268,1.17268E-06,3.04898E-05
US,KY,Knox County,KYKnox County,0.000156276,1.56276E-06,4.06318E-05
US,KY,Larue County,KYLarue County,0.000442676,4.42676E-06,0.000115096
US,KY,Laurel County,KYLaurel County,0.000213427,2.13427E-06,5.5491E-05
US,KY,Lawrence County,KYLawrence County,0.000554815,5.54815E-06,0.000144252
US,KY,Lee County,KYLee County,0.000301973,3.01973E-06,7.8513E-05
US,KY,Leslie County,KYLeslie County,0.000107874,1.07874E-06,2.80472E-05
US,KY,Letcher County,KYLetcher County,8.43408E-05,8.43408E-07,2.19286E-05
US,KY,Lewis County,KYLewis County,0.000544631,5.44631E-06,0.000141604
US,KY,Lincoln County,KYLincoln County,0.000432413,4.32413E-06,0.000112427
US,KY,Livingston County,KYLivingston County,0.000851756,8.51756E-06,0.000221457
US,KY,Logan County,KYLogan County,0.000250957,2.50957E-06,6.52487E-05
US,KY,Lyon County,KYLyon County,0.00038038,3.8038E-06,9.88987E-05
US,KY,Madison County,KYMadison County,0.000401621,4.01621E-06,0.000104421
US,KY,Magoffin County,KYMagoffin County,0.000318296,3.18296E-06,8.2757E-05
US,KY,Marion County,KYMarion County,0.00034129,3.4129E-06,8.87354E-05
US,KY,Marshall County,KYMarshall County,0.00055075,5.5075E-06,0.000143195
US,KY,Martin County,KYMartin County,0.000317454,3.17454E-06,8.25382E-05
US,KY,Mason County,KYMason County,0.000242893,2.42893E-06,6.31522E-05
US,KY,Mccracken County,KYMccracken County,0.000637154,6.37154E-06,0.00016566
US,KY,Mccreary County,KYMccreary County,0.000239164,2.39164E-06,6.21826E-05
US,KY,Mclean County,KYMclean County,0.000227699,2.27699E-06,5.92017E-05
US,KY,Meade County,KYMeade County,0.000251887,2.51887E-06,6.54907E-05
US,KY,Menifee County,KYMenifee County,0.000301241,3.01241E-06,7.83227E-05
US,KY,Mercer County,KYMercer County,0.000388878,3.88878E-06,0.000101108
US,KY,Metcalfe County,KYMetcalfe County,0.00027923,2.7923E-06,7.25999E-05
US,KY,Monroe County,KYMonroe County,0.000148049,1.48049E-06,3.84927E-05
US,KY,Montgomery County,KYMontgomery County,0.000359498,3.59498E-06,9.34694E-05
US,KY,Morgan County,KYMorgan County,0.00033167,3.3167E-06,8.62342E-05
US,KY,Muhlenberg County,KYMuhlenberg County,0.000243642,2.43642E-06,6.3347E-05
US,KY,Nelson County,KYNelson County,0.000286494,2.86494E-06,7.44884E-05
US,KY,Nicholas County,KYNicholas County,0.000260923,2.60923E-06,6.78401E-05
US,KY,Ohio County,KYOhio County,0.000349149,3.49149E-06,9.07787E-05
US,KY,Oldham County,KYOldham County,0.000174304,1.74304E-06,4.5319E-05
US,KY,Owen County,KYOwen County,0.000147575,1.47575E-06,3.83694E-05
US,KY,Owsley County,KYOwsley County,0.000167018,1.67018E-06,4.34247E-05
US,KY,Pendleton County,KYPendleton County,0.000188072,1.88072E-06,4.88987E-05
US,KY,Perry County,KYPerry County,0.000137753,1.37753E-06,3.58158E-05
US,KY,Pike County,KYPike County,0.000210625,2.10625E-06,5.47626E-05
US,KY,Powell County,KYPowell County,0.000300496,3.00496E-06,7.81291E-05
US,KY,Pulaski County,KYPulaski County,0.000367772,3.67772E-06,9.56208E-05
US,KY,Robertson County,KYRobertson County,0.000170966,1.70966E-06,4.4451E-05
US,KY,Rockcastle County,KYRockcastle County,0.000321821,3.21821E-06,8.36735E-05
US,KY,Rowan County,KYRowan County,0.000302927,3.02927E-06,7.87609E-05
US,KY,Russell County,KYRussell County,0.000216875,2.16875E-06,5.63874E-05
US,KY,Scott County,KYScott County,0.00016098,1.6098E-06,4.18548E-05
US,KY,Shelby County,KYShelby County,0.000193341,1.93341E-06,5.02687E-05
US,KY,Simpson County,KYSimpson County,0.000237475,2.37475E-06,6.17434E-05
US,KY,Spencer County,KYSpencer County,0.000215433,2.15433E-06,5.60126E-05
US,KY,Taylor County,KYTaylor County,0.000439027,4.39027E-06,0.000114147
US,KY,Todd County,KYTodd County,0.000253028,2.53028E-06,6.57874E-05
US,KY,Trigg County,KYTrigg County,0.000278374,2.78374E-06,7.23773E-05
US,KY,Trimble County,KYTrimble County,0.000171748,1.71748E-06,4.46544E-05
US,KY,Union County,KYUnion County,0.000347235,3.47235E-06,9.02812E-05
US,KY,Warren County,KYWarren County,0.000226034,2.26034E-06,5.87688E-05
US,KY,Washington County,KYWashington County,0.000368534,3.68534E-06,9.58188E-05
US,KY,Wayne County,KYWayne County,0.000347585,3.47585E-06,9.03721E-05
US,KY,Webster County,KYWebster County,0.000262977,2.62977E-06,6.83741E-05
US,KY,Whitley County,KYWhitley County,0.000170649,1.70649E-06,4.43688E-05
US,KY,Wolfe County,KYWolfe County,0.000338118,3.38118E-06,8.79107E-05
US,KY,Woodford County,KYWoodford County,0.000200311,2.00311E-06,5.20808E-05
US,LA,Acadia Parish,LAAcadia Parish,3.23784E-05,3.23784E-07,8.41839E-06
US,LA,Allen Parish,LAAllen Parish,3.93144E-05,3.93144E-07,1.02217E-05
US,LA,Ascension Parish,LAAscension Parish,2.32313E-05,2.32313E-07,6.04013E-06
US,LA,Assumption Parish,LAAssumption Parish,2.3289E-05,2.3289E-07,6.05515E-06
US,LA,Avoyelles Parish,LAAvoyelles Parish,3.91383E-05,3.91383E-07,1.0176E-05
US,LA,Beauregard Parish,LABeauregard Parish,4.31576E-05,4.31576E-07,1.1221E-05
US,LA,Bienville Parish,LABienville Parish,5.47245E-05,5.47245E-07,1.42284E-05
US,LA,Bossier Parish,LABossier Parish,7.25245E-05,7.25245E-07,1.88564E-05
US,LA,Caddo Parish,LACaddo Parish,9.17068E-05,9.17068E-07,2.38438E-05
US,LA,Calcasieu Parish,LACalcasieu Parish,4.36874E-05,4.36874E-07,1.13587E-05
US,LA,Caldwell Parish,LACaldwell Parish,7.04242E-05,7.04242E-07,1.83103E-05
US,LA,Cameron Parish,LACameron Parish,4.2371E-05,4.2371E-07,1.10165E-05
US,LA,Catahoula Parish,LACatahoula Parish,8.35234E-05,8.35234E-07,2.17161E-05
US,LA,Claiborne Parish,LAClaiborne Parish,5.80648E-05,5.80648E-07,1.50968E-05
US,LA,Concordia Parish,LAConcordia Parish,7.69601E-05,7.69601E-07,2.00096E-05
US,LA,De Soto Parish,LADe Soto Parish,5.86733E-05,5.86733E-07,1.52551E-05
US,LA,East Baton Rouge Parish,LAEast Baton Rouge Parish,2.63734E-05,2.63734E-07,6.85707E-06
US,LA,East Carroll Parish,LAEast Carroll Parish,0.000389003,3.89003E-06,0.000101141
US,LA,East Feliciana Parish,LAEast Feliciana Parish,3.32951E-05,3.32951E-07,8.65673E-06
US,LA,Evangeline Parish,LAEvangeline Parish,3.61196E-05,3.61196E-07,9.39109E-06
US,LA,Franklin Parish,LAFranklin Parish,0.000123942,1.23942E-06,3.22248E-05
US,LA,Grant Parish,LAGrant Parish,4.47947E-05,4.47947E-07,1.16466E-05
US,LA,Iberia Parish,LAIberia Parish,2.60574E-05,2.60574E-07,6.77493E-06
US,LA,Iberville Parish,LAIberville Parish,2.49901E-05,2.49901E-07,6.49742E-06
US,LA,Jackson Parish,LAJackson Parish,5.09317E-05,5.09317E-07,1.32422E-05
US,LA,Jefferson Davis Parish,LAJefferson Davis Parish,3.71726E-05,3.71726E-07,9.66488E-06
US,LA,Jefferson Parish,LAJefferson Parish,2.16738E-05,2.16738E-07,5.63519E-06
US,LA,La Salle Parish,LALa Salle Parish,5.451E-05,5.451E-07,1.41726E-05
US,LA,Lafayette Parish,LALafayette Parish,2.937E-05,2.937E-07,7.63619E-06
US,LA,Lafourche Parish,LALafourche Parish,2.15123E-05,2.15123E-07,5.5932E-06
US,LA,Lincoln Parish,LALincoln Parish,5.46637E-05,5.46637E-07,1.42126E-05
US,LA,Livingston Parish,LALivingston Parish,2.43939E-05,2.43939E-07,6.34242E-06
US,LA,Madison Parish,LAMadison Parish,0.000292487,2.92487E-06,7.60467E-05
US,LA,Morehouse Parish,LAMorehouse Parish,0.000105382,1.05382E-06,2.73993E-05
US,LA,Natchitoches Parish,LANatchitoches Parish,4.84987E-05,4.84987E-07,1.26097E-05
US,LA,Orleans Parish,LAOrleans Parish,2.25782E-05,2.25782E-07,5.87033E-06
US,LA,Ouachita Parish,LAOuachita Parish,6.30406E-05,6.30406E-07,1.63906E-05
US,LA,Plaquemines Parish,LAPlaquemines Parish,2.19244E-05,2.19244E-07,5.70033E-06
US,LA,Pointe Coupee Parish,LAPointe Coupee Parish,2.86307E-05,2.86307E-07,7.44397E-06
US,LA,Rapides Parish,LARapides Parish,3.99309E-05,3.99309E-07,1.0382E-05
US,LA,Red River Parish,LARed River Parish,5.49988E-05,5.49988E-07,1.42997E-05
US,LA,Richland Parish,LARichland Parish,0.000109598,1.09598E-06,2.84954E-05
US,LA,Sabine Parish,LASabine Parish,5.14447E-05,5.14447E-07,1.33756E-05
US,LA,St. Bernard Parish,LASt. Bernard Parish,2.3149E-05,2.3149E-07,6.01874E-06
US,LA,St. Charles Parish,LASt. Charles Parish,2.23186E-05,2.23186E-07,5.80283E-06
US,LA,St. Helena Parish,LASt. Helena Parish,3.20217E-05,3.20217E-07,8.32563E-06
US,LA,St. James Parish,LASt. James Parish,2.24116E-05,2.24116E-07,5.82701E-06
US,LA,St. John The Baptist Parish,LASt. John The Baptist Parish,2.29156E-05,2.29156E-07,5.95805E-06
US,LA,St. Landry Parish,LASt. Landry Parish,3.08305E-05,3.08305E-07,8.01592E-06
US,LA,St. Martin Parish,LASt. Martin Parish,2.5526E-05,2.5526E-07,6.63676E-06
US,LA,St. Mary Parish,LASt. Mary Parish,2.45532E-05,2.45532E-07,6.38384E-06
US,LA,St. Tammany Parish,LASt. Tammany Parish,2.82177E-05,2.82177E-07,7.33661E-06
US,LA,Tangipahoa Parish,LATangipahoa Parish,2.93207E-05,2.93207E-07,7.62339E-06
US,LA,Tensas Parish,LATensas Parish,0.000198378,1.98378E-06,5.15783E-05
US,LA,Terrebonne Parish,LATerrebonne Parish,2.19081E-05,2.19081E-07,5.69609E-06
US,LA,Union Parish,LAUnion Parish,6.15663E-05,6.15663E-07,1.60072E-05
US,LA,Vermilion Parish,LAVermilion Parish,3.06397E-05,3.06397E-07,7.96633E-06
US,LA,Vernon Parish,LAVernon Parish,4.4086E-05,4.4086E-07,1.14623E-05
US,LA,Washington Parish,LAWashington Parish,4.95502E-05,4.95502E-07,1.28831E-05
US,LA,Webster Parish,LAWebster Parish,6.59928E-05,6.59928E-07,1.71581E-05
US,LA,West Baton Rouge Parish,LAWest Baton Rouge Parish,2.62709E-05,2.62709E-07,6.83042E-06
US,LA,West Carroll Parish,LAWest Carroll Parish,0.000164688,1.64688E-06,4.28189E-05
US,LA,West Feliciana Parish,LAWest Feliciana Parish,3.10377E-05,3.10377E-07,8.06979E-06
US,LA,Winn Parish,LAWinn Parish,4.6563E-05,4.6563E-07,1.21064E-05
US,MA,Barnstable County,MABarnstable County,0.000101844,1.01844E-06,2.64794E-05
US,MA,Berkshire County,MABerkshire County,4.40472E-05,4.40472E-07,1.14523E-05
US,MA,Bristol County,MABristol County,6.01494E-05,6.01494E-07,1.56389E-05
US,MA,Dukes County,MADukes County,0.000133482,0,0
US,MA,Essex County,MAEssex County,4.38595E-05,4.38595E-07,1.14035E-05
US,MA,Franklin County,MAFranklin County,4.15172E-05,4.15172E-07,1.07945E-05
US,MA,Hampden County,MAHampden County,4.06515E-05,4.06515E-07,1.05694E-05
US,MA,Hampshire County,MAHampshire County,4.38286E-05,4.38286E-07,1.13954E-05
US,MA,Middlesex County,MAMiddlesex County,4.38333E-05,4.38333E-07,1.13966E-05
US,MA,Nantucket County,MANantucket County,0.000162289,0,0
US,MA,Norfolk County,MANorfolk County,4.9754E-05,4.9754E-07,1.2936E-05
US,MA,Plymouth County,MAPlymouth County,6.74214E-05,6.74214E-07,1.75296E-05
US,MA,Suffolk County,MASuffolk County,4.84643E-05,4.84643E-07,1.26007E-05
US,MA,Worcester County,MAWorcester County,4.02604E-05,4.02604E-07,1.04677E-05
US,MD,Allegany County,MDAllegany County,5.16581E-05,5.16581E-07,1.34311E-05
US,MD,Anne Arundel County,MDAnne Arundel County,3.27112E-05,3.27112E-07,8.5049E-06
US,MD,Baltimore City,MDBaltimore City,1.0953E-05,1.0953E-07,2.84779E-06
US,MD,Baltimore County,MDBaltimore County,4.24608E-05,4.24608E-07,1.10398E-05
US,MD,Calvert County,MDCalvert County,2.52232E-05,2.52232E-07,6.55803E-06
US,MD,Caroline County,MDCaroline County,3.24031E-05,3.24031E-07,8.4248E-06
US,MD,Carroll County,MDCarroll County,4.61364E-05,4.61364E-07,1.19955E-05
US,MD,Cecil County,MDCecil County,4.73928E-05,4.73928E-07,1.23221E-05
US,MD,Charles County,MDCharles County,2.10776E-05,2.10776E-07,5.48018E-06
US,MD,Dorchester County,MDDorchester County,2.64082E-05,2.64082E-07,6.86614E-06
US,MD,Frederick County,MDFrederick County,4.39557E-05,4.39557E-07,1.14285E-05
US,MD,Garrett County,MDGarrett County,4.75682E-05,4.75682E-07,1.23677E-05
US,MD,Harford County,MDHarford County,4.65319E-05,4.65319E-07,1.20983E-05
US,MD,Howard County,MDHoward County,3.42442E-05,3.42442E-07,8.9035E-06
US,MD,Kent County,MDKent County,3.92857E-05,3.92857E-07,1.02143E-05
US,MD,Montgomery County,MDMontgomery County,2.6556E-05,2.6556E-07,6.90455E-06
US,MD,Prince George's County,MDPrince George's County,2.28346E-05,2.28346E-07,5.93699E-06
US,MD,Queen Anne's County,MDQueen Anne's County,3.46963E-05,3.46963E-07,9.02104E-06
US,MD,Somerset County,MDSomerset County,2.48384E-05,2.48384E-07,6.45798E-06
US,MD,St. Mary's County,MDSt. Mary's County,2.26393E-05,2.26393E-07,5.88621E-06
US,MD,Talbot County,MDTalbot County,3.00135E-05,3.00135E-07,7.8035E-06
US,MD,Washington County,MDWashington County,4.92475E-05,4.92475E-07,1.28043E-05
US,MD,Wicomico County,MDWicomico County,2.68713E-05,2.68713E-07,6.98653E-06
US,MD,Worcester County,MDWorcester County,2.65108E-05,2.65108E-07,6.8928E-06
US,ME,Androscoggin County,MEAndroscoggin County,0.000128359,1.28359E-06,3.33732E-05
US,ME,Aroostook County,MEAroostook County,0.000158904,1.58904E-06,4.1315E-05
US,ME,Cumberland County,MECumberland County,0.000117452,1.17452E-06,3.05376E-05
US,ME,Franklin County,MEFranklin County,0.000127106,1.27106E-06,3.30476E-05
US,ME,Hancock County,MEHancock County,0.000222867,2.22867E-06,5.79455E-05
US,ME,Kennebec County,MEKennebec County,0.000158796,1.58796E-06,4.1287E-05
US,ME,Knox County,MEKnox County,0.000207584,2.07584E-06,5.39719E-05
US,ME,Lincoln County,MELincoln County,0.000178056,1.78056E-06,4.62946E-05
US,ME,Oxford County,MEOxford County,8.91576E-05,8.91576E-07,2.3181E-05
US,ME,Penobscot County,MEPenobscot County,0.000155064,1.55064E-06,4.03166E-05
US,ME,Piscataquis County,MEPiscataquis County,0.000158964,1.58964E-06,4.13306E-05
US,ME,Sagadahoc County,MESagadahoc County,0.000152812,1.52812E-06,3.9731E-05
US,ME,Somerset County,MESomerset County,0.000144259,1.44259E-06,3.75074E-05
US,ME,Waldo County,MEWaldo County,0.000200402,2.00402E-06,5.21045E-05
US,ME,Washington County,MEWashington County,0.000151581,1.51581E-06,3.9411E-05
US,ME,York County,MEYork County,6.35851E-05,6.35851E-07,1.65321E-05
US,MI,Alcona County,MIAlcona County,0.000295185,2.95185E-06,7.67481E-05
US,MI,Alger County,MIAlger County,0.0002168,2.168E-06,5.63679E-05
US,MI,Allegan County,MIAllegan County,0.000438037,4.38037E-06,0.00011389
US,MI,Alpena County,MIAlpena County,0.000285032,2.85032E-06,7.41083E-05
US,MI,Antrim County,MIAntrim County,0.000346591,3.46591E-06,9.01137E-05
US,MI,Arenac County,MIArenac County,0.000378643,3.78643E-06,9.84471E-05
US,MI,Baraga County,MIBaraga County,0.000197027,1.97027E-06,5.12269E-05
US,MI,Barry County,MIBarry County,0.000513485,5.13485E-06,0.000133506
US,MI,Bay County,MIBay County,0.000366005,3.66005E-06,9.51612E-05
US,MI,Benzie County,MIBenzie County,0.000338237,3.38237E-06,8.79415E-05
US,MI,Berrien County,MIBerrien County,0.000125679,1.25679E-06,3.26765E-05
US,MI,Branch County,MIBranch County,0.000222229,2.22229E-06,5.77795E-05
US,MI,Calhoun County,MICalhoun County,0.000238966,2.38966E-06,6.21312E-05
US,MI,Cass County,MICass County,0.000172535,1.72535E-06,4.48592E-05
US,MI,Charlevoix County,MICharlevoix County,0.000333944,3.33944E-06,8.68254E-05
US,MI,Cheboygan County,MICheboygan County,0.000299611,2.99611E-06,7.78988E-05
US,MI,Chippewa County,MIChippewa County,0.000265596,2.65596E-06,6.90549E-05
US,MI,Clare County,MIClare County,0.000428616,4.28616E-06,0.00011144
US,MI,Clinton County,MIClinton County,0.000244552,2.44552E-06,6.35834E-05
US,MI,Crawford County,MICrawford County,0.000271932,2.71932E-06,7.07024E-05
US,MI,Delta County,MIDelta County,0.000251651,2.51651E-06,6.54293E-05
US,MI,Dickinson County,MIDickinson County,0.000213492,2.13492E-06,5.5508E-05
US,MI,Eaton County,MIEaton County,0.000348656,3.48656E-06,9.06505E-05
US,MI,Emmet County,MIEmmet County,0.000349946,3.49946E-06,9.09861E-05
US,MI,Genesee County,MIGenesee County,0.000130985,1.30985E-06,3.40562E-05
US,MI,Gladwin County,MIGladwin County,0.000410125,4.10125E-06,0.000106633
US,MI,Gogebic County,MIGogebic County,0.000124906,1.24906E-06,3.24757E-05
US,MI,Grand Traverse County,MIGrand Traverse County,0.000381667,3.81667E-06,9.92334E-05
US,MI,Gratiot County,MIGratiot County,0.000333426,3.33426E-06,8.66909E-05
US,MI,Hillsdale County,MIHillsdale County,0.00017731,1.7731E-06,4.61007E-05
US,MI,Houghton County,MIHoughton County,0.000142679,1.42679E-06,3.70965E-05
US,MI,Huron County,MIHuron County,0.000135995,1.35995E-06,3.53588E-05
US,MI,Ingham County,MIIngham County,0.000194567,1.94567E-06,5.05874E-05
US,MI,Ionia County,MIIonia County,0.000572434,5.72434E-06,0.000148833
US,MI,Iosco County,MIIosco County,0.000315291,3.15291E-06,8.19756E-05
US,MI,Iron County,MIIron County,0.000232729,2.32729E-06,6.05096E-05
US,MI,Isabella County,MIIsabella County,0.000472266,4.72266E-06,0.000122789
US,MI,Jackson County,MIJackson County,0.000168801,1.68801E-06,4.38883E-05
US,MI,Kalamazoo County,MIKalamazoo County,0.000345709,3.45709E-06,8.98844E-05
US,MI,Kalkaska County,MIKalkaska County,0.000343859,3.43859E-06,8.94034E-05
US,MI,Kent County,MIKent County,0.00052934,5.2934E-06,0.000137628
US,MI,Keweenaw County,MIKeweenaw County,0.000143092,1.43092E-06,3.72039E-05
US,MI,Lake County,MILake County,0.000359194,3.59194E-06,9.33904E-05
