StateCounty,Occ.0,Occ.1,Occ.2,Occ.3,Occ.4,Occ.5,Occ.6,Occ.7,Occ.8,Occ.9,Occ.10,Occ.11,Occ.12,Occ.13,Occ.14,Occ.15,Occ.16,Occ.17,Occ.18,Occ.19,Occ.20,Occ.21,Occ.22,Occ.23,Occ.24,Occ.25,Occ.26,Occ.27,Occ.28,Occ.29,Occ.30,Occ.31,Occ.32,Occ.33,Occ.34,Occ.35,Occ.36,Occ.37,Occ.38,Occ.39,Occ.40,Occ.41,Occ.42,Occ.43,Occ.44,Occ.47,Occ.48,Occ.49,Occ.50,Occ.51,Occ.52,Occ.53,Occ.54
NJMiddlesex County,1.40620,1.03240,0.78314,2.29135,0.78314,0.07363,0.07363,-0.09084,-0.09084,-0.09084,0.07363,-0.04426,0.64001,0.64001,0.64001,0.64001,0.64001,0.64001,0.64001,0.64001,2.47874,0.64001,1.49773,-0.09084,-0.09084,2.22669,0.64001,0.63823,0.63823,0.63823,0.63823,0.63823,0.63823,0.63823,0.63823,0.46802,0.63823,0.00000,0.63823,1.60704,1.60704,1.60704,0.80610,0.69139,3.57863,1.63381,0.07363,-0.09084,-0.09084,2.29135,2.29135,0.00000,-0.09084
NJMonmouth County,1.82632,1.28279,0.96968,2.88452,0.96968,0.09310,0.09310,-0.11489,-0.11489,-0.11489,0.09310,0.00235,0.81563,0.81563,0.81563,0.81563,0.81563,0.81563,0.81563,0.81563,3.08921,0.81563,1.87346,-0.11489,-0.11489,2.81092,0.81563,0.81251,0.81251,0.81251,0.81251,0.81251,0.81251,0.81251,0.81251,0.60125,0.81251,0.00000,0.81251,2.01082,2.01082,2.01082,0.99868,0.85356,4.46232,2.04510,0.09310,-0.11489,-0.11489,2.88452,2.88452,0.00000,-0.11489
NJMorris County,1.22080,0.84922,0.64436,1.84920,0.64436,0.05902,0.05902,-0.07281,-0.07281,-0.07281,0.05902,-0.07555,0.50854,0.50854,0.50854,0.50854,0.50854,0.50854,0.50854,0.50854,2.02734,0.50854,1.21656,-0.07281,-0.07281,1.78879,0.50854,0.50531,0.50531,0.50531,0.50531,0.50531,0.50531,0.50531,0.50531,0.37051,0.50531,0.00000,0.50531,1.31540,1.31540,1.31540,0.66283,0.57085,2.92756,1.32634,0.05902,-0.07281,-0.07281,1.84920,1.84920,0.00000,-0.07281
NJOcean County,2.10133,1.40991,1.06390,3.17734,1.06390,0.10260,0.10260,-0.12665,-0.12665,-0.12665,0.10260,0.02052,0.90194,0.90194,0.90194,0.90194,0.90194,0.90194,0.90194,0.90194,3.39365,0.90194,2.05914,-0.12665,-0.12665,3.09776,0.90194,0.89705,0.89705,0.89705,0.89705,0.89705,0.89705,0.89705,0.89705,0.66652,0.89705,0.00000,0.89705,2.21869,2.21869,2.21869,1.09588,0.93581,4.90495,2.24880,0.10260,-0.12665,-0.12665,3.17734,3.17734,0.00000,-0.12665
NJPassaic County,1.04701,0.84089,0.65213,1.84618,0.65213,0.05876,0.05876,-0.07246,-0.07246,-0.07246,0.05876,-0.08267,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,0.50932,2.02618,0.50932,1.21726,-0.07246,-0.07246,1.78538,0.50932,0.50596,0.50596,0.50596,0.50596,0.50596,0.50596,0.50596,0.50596,0.37308,0.50596,0.00000,0.50596,1.29903,1.29903,1.29903,0.67056,0.57882,2.92426,1.32915,0.05876,-0.07246,-0.07246,1.84618,1.84618,0.00000,-0.07246
NJSalem County,1.17564,0.75643,0.59895,1.68840,0.59895,0.05354,0.05354,-0.06607,-0.06607,-0.06607,0.05354,-0.07715,0.46542,0.46542,0.46542,0.46542,0.46542,0.46542,0.46542,0.46542,1.84783,0.46542,1.10961,-0.06607,-0.06607,1.63137,0.46542,0.46507,0.46507,0.46507,0.46507,0.46507,0.46507,0.46507,0.46507,0.34197,0.46507,0.00000,0.46507,1.17849,1.17849,1.17849,0.61586,0.53181,2.67723,1.21444,0.05354,-0.06607,-0.06607,1.68840,1.68840,0.00000,-0.06607
NJSomerset County,1.09731,0.76440,0.57820,1.64376,0.57820,0.05225,0.05225,-0.06446,-0.06446,-0.06446,0.05225,-0.09005,0.44709,0.44709,0.44709,0.44709,0.44709,0.44709,0.44709,0.44709,1.81804,0.44709,1.08544,-0.06446,-0.06446,1.58486,0.44709,0.44287,0.44287,0.44287,0.44287,0.44287,0.44287,0.44287,0.44287,0.32391,0.44287,0.00000,0.44287,1.17891,1.17891,1.17891,0.59457,0.51321,2.62611,1.18246,0.05225,-0.06446,-0.06446,1.64376,1.64376,0.00000,-0.06446
NJSussex County,0.78871,0.53980,0.41515,1.11719,0.41515,0.03498,0.03498,-0.04309,-0.04309,-0.04309,0.03498,-0.13771,0.29143,0.29143,0.29143,0.29143,0.29143,0.29143,0.29143,0.29143,1.27683,0.29143,0.75382,-0.04309,-0.04309,1.06690,0.29143,0.28933,0.28933,0.28933,0.28933,0.28933,0.28933,0.28933,0.28933,0.20478,0.28933,0.00000,0.28933,0.81883,0.81883,0.81883,0.42616,0.37180,1.84041,0.81956,0.03498,-0.04309,-0.04309,1.11719,1.11719,0.00000,-0.04309
NJUnion County,1.33057,1.00009,0.76690,2.22664,0.76690,0.07141,0.07141,-0.08810,-0.08810,-0.08810,0.07141,-0.04714,0.62247,0.62247,0.62247,0.62247,0.62247,0.62247,0.62247,0.62247,2.40972,0.62247,1.45657,-0.08810,-0.08810,2.16302,0.62247,0.62112,0.62112,0.62112,0.62112,0.62112,0.62112,0.62112,0.62112,0.45709,0.62112,0.00000,0.62112,1.55717,1.55717,1.55717,0.78921,0.67780,3.47932,1.59054,0.07141,-0.08810,-0.08810,2.22664,2.22664,0.00000,-0.08810
NJWarren County,0.77161,0.53530,0.41703,1.10307,0.41703,0.03431,0.03431,-0.04229,-0.04229,-0.04229,0.03431,-0.13669,0.28777,0.28777,0.28777,0.28777,0.28777,0.28777,0.28777,0.28777,1.26595,0.28777,0.74699,-0.04229,-0.04229,1.05176,0.28777,0.28486,0.28486,0.28486,0.28486,0.28486,0.28486,0.28486,0.28486,0.20824,0.28486,0.00000,0.28486,0.80919,0.80919,0.80919,0.42788,0.37439,1.82660,0.81299,0.03431,-0.04229,-0.04229,1.10307,1.10307,0.00000,-0.04229
NMBernalillo County,1.95970,1.52134,2.77453,3.92787,2.77453,0.12844,0.12844,-0.15831,-0.15831,-0.15831,0.12844,0.16644,1.12272,1.12272,1.12272,1.12272,1.12272,1.12272,1.12272,1.12272,4.15120,1.12272,2.53682,-0.15831,-0.15831,3.84926,1.12272,1.12456,1.12456,1.12456,1.12456,1.12456,1.12456,1.12456,1.12456,0.97443,1.12456,0.00000,1.12456,2.50985,2.50985,2.50985,2.84424,2.49890,6.64884,2.76291,0.12844,-0.15831,-0.15831,3.92787,3.92787,0.00000,-0.15831
NMCatron County,2.97527,1.92987,2.90722,4.12214,2.90722,0.13904,0.13904,-0.16824,-0.16824,-0.16824,0.13904,0.20079,1.17454,1.17454,1.17454,1.17454,1.17454,1.17454,1.17454,1.17454,4.38158,1.17454,2.68365,-0.16824,-0.16824,4.04077,1.17454,1.17550,1.17550,1.17550,1.17550,1.17550,1.17550,1.17550,1.17550,1.06632,1.17550,0.00000,1.17550,3.08060,3.08060,3.08060,2.97972,2.61610,7.22690,2.91593,0.13904,-0.16824,-0.16824,4.12214,4.12214,0.00000,-0.16824
NMChaves County,2.37487,1.36817,3.03532,4.42860,3.03532,0.14219,0.14219,-0.17452,-0.17452,-0.17452,0.14219,0.29285,1.32651,1.32651,1.32651,1.32651,1.32651,1.32651,1.32651,1.32651,4.59636,1.32651,2.84539,-0.17452,-0.17452,4.32451,1.32651,1.32798,1.32798,1.32798,1.32798,1.32798,1.32798,1.32798,1.32798,1.18523,1.32798,0.00000,1.32798,2.33213,2.33213,2.33213,3.10479,2.75918,7.26256,3.15337,0.14219,-0.17452,-0.17452,4.42860,4.42860,0.00000,-0.17452
NMCibola County,3.03174,1.93033,3.04476,4.32208,3.04476,0.14483,0.14483,-0.17604,-0.17604,-0.17604,0.14483,0.21700,1.23500,1.23500,1.23500,1.23500,1.23500,1.23500,1.23500,1.23500,4.57773,1.23500,2.80430,-0.17604,-0.17604,4.23892,1.23500,1.23667,1.23667,1.23667,1.23667,1.23667,1.23667,1.23667,1.23667,1.10573,1.23667,0.00000,1.23667,3.10187,3.10187,3.10187,3.12106,2.73966,7.49283,3.04868,0.14483,-0.17604,-0.17604,4.32208,4.32208,0.00000,-0.17604
NMColfax County,2.40158,1.32296,2.94583,4.33397,2.94583,0.13888,0.13888,-0.17037,-0.17037,-0.17037,0.13888,0.29051,1.30139,1.30139,1.30139,1.30139,1.30139,1.30139,1.30139,1.30139,4.49459,1.30139,2.78241,-0.17037,-0.17037,4.23054,1.30139,1.30271,1.30271,1.30271,1.30271,1.30271,1.30271,1.30271,1.30271,1.16925,1.30271,0.00000,1.30271,2.25893,2.25893,2.25893,3.01208,2.68209,7.08393,3.09019,0.13888,-0.17037,-0.17037,4.33397,4.33397,0.00000,-0.17037
NMCurry County,1.97862,1.13426,2.52350,3.74467,2.52350,0.11983,0.11983,-0.14650,-0.14650,-0.14650,0.11983,0.22618,1.12849,1.12849,1.12849,1.12849,1.12849,1.12849,1.12849,1.12849,3.89454,1.12849,2.41775,-0.14650,-0.14650,3.64776,1.12849,1.13061,1.13061,1.13061,1.13061,1.13061,1.13061,1.13061,1.13061,1.00928,1.13061,0.00000,1.13061,1.93459,1.93459,1.93459,2.57951,2.30126,6.12105,2.68581,0.11983,-0.14650,-0.14650,3.74467,3.74467,0.00000,-0.14650
NMDebaca County,2.49667,1.36704,3.02717,4.52293,3.02717,0.14549,0.14549,-0.17716,-0.17716,-0.17716,0.14549,0.32454,1.37800,1.37800,1.37800,1.37800,1.37800,1.37800,1.37800,1.37800,4.68344,1.37800,2.92093,-0.17716,-0.17716,4.40809,1.37800,1.37890,1.37890,1.37890,1.37890,1.37890,1.37890,1.37890,1.37890,1.23526,1.37890,0.00000,1.37890,2.33721,2.33721,2.33721,3.09410,2.76144,7.35187,3.24642,0.14549,-0.17716,-0.17716,4.52293,4.52293,0.00000,-0.17716
NMDona Ana County,2.14722,1.31656,2.57592,3.64687,2.57592,0.11808,0.11808,-0.14612,-0.14612,-0.14612,0.11808,0.14676,1.04625,1.04625,1.04625,1.04625,1.04625,1.04625,1.04625,1.04625,3.84428,1.04625,2.34869,-0.14612,-0.14612,3.57165,1.04625,1.04861,1.04861,1.04861,1.04861,1.04861,1.04861,1.04861,1.04861,0.90355,1.04861,0.00000,1.04861,2.17476,2.17476,2.17476,2.63993,2.32329,6.12058,2.56657,0.11808,-0.14612,-0.14612,3.64687,3.64687,0.00000,-0.14612
NMEddy County,2.37205,1.31847,2.84483,4.14068,2.84483,0.13463,0.13463,-0.16183,-0.16183,-0.16183,0.13463,0.27688,1.27680,1.27680,1.27680,1.27680,1.27680,1.27680,1.27680,1.27680,4.31353,1.27680,2.70815,-0.16183,-0.16183,4.03543,1.27680,1.27821,1.27821,1.27821,1.27821,1.27821,1.27821,1.27821,1.27821,1.12104,1.27821,0.00000,1.27821,2.23575,2.23575,2.23575,2.90632,2.60060,6.74776,3.00452,0.13463,-0.16183,-0.16183,4.14068,4.14068,0.00000,-0.16183
NMGrant County,3.05185,1.86961,3.26522,4.63367,3.26522,0.15288,0.15288,-0.18773,-0.18773,-0.18773,0.15288,0.23874,1.32833,1.32833,1.32833,1.32833,1.32833,1.32833,1.32833,1.32833,4.88768,1.32833,2.99151,-0.18773,-0.18773,4.54648,1.32833,1.32893,1.32893,1.32893,1.32893,1.32893,1.32893,1.32893,1.32893,1.16330,1.32893,0.00000,1.32893,3.04539,3.04539,3.04539,3.34772,2.93816,7.87120,3.25478,0.15288,-0.18773,-0.18773,4.63367,4.63367,0.00000,-0.18773
NMGuadalupe County,2.54198,1.39082,3.09966,4.62816,3.09966,0.14867,0.14867,-0.18141,-0.18141,-0.18141,0.14867,0.33584,1.40721,1.40721,1.40721,1.40721,1.40721,1.40721,1.40721,1.40721,4.78862,1.40721,2.98221,-0.18141,-0.18141,4.51310,1.40721,1.40798,1.40798,1.40798,1.40798,1.40798,1.40798,1.40798,1.40798,1.26303,1.40798,0.00000,1.40798,2.38056,2.38056,2.38056,3.16837,2.82675,7.51979,3.31529,0.14867,-0.18141,-0.18141,4.62816,4.62816,0.00000,-0.18141
NMHarding County,2.47782,1.36431,3.09887,4.55117,3.09887,0.14555,0.14555,-0.17899,-0.17899,-0.17899,0.14555,0.31248,1.36576,1.36576,1.36576,1.36576,1.36576,1.36576,1.36576,1.36576,4.71315,1.36576,2.91586,-0.17899,-0.17899,4.44459,1.36576,1.36666,1.36666,1.36666,1.36666,1.36666,1.36666,1.36666,1.36666,1.22645,1.36666,0.00000,1.36666,2.33297,2.33297,2.33297,3.16908,2.81966,7.43637,3.23820,0.14555,-0.17899,-0.17899,4.55117,4.55117,0.00000,-0.17899
NMHidalgo County,2.41598,1.44980,2.78561,3.94570,2.78561,0.12818,0.12818,-0.15821,-0.15821,-0.15821,0.12818,0.18512,1.13546,1.13546,1.13546,1.13546,1.13546,1.13546,1.13546,1.13546,4.15192,1.13546,2.53742,-0.15821,-0.15821,3.86330,1.13546,1.13697,1.13697,1.13697,1.13697,1.13697,1.13697,1.13697,1.13697,0.99985,1.13697,0.00000,1.13697,2.38850,2.38850,2.38850,2.85440,2.51297,6.67359,2.77767,0.12818,-0.15821,-0.15821,3.94570,3.94570,0.00000,-0.15821
NMLea County,1.91803,1.08483,2.39176,3.46195,2.39176,0.11088,0.11088,-0.13594,-0.13594,-0.13594,0.11088,0.17972,1.03107,1.03107,1.03107,1.03107,1.03107,1.03107,1.03107,1.03107,3.61811,1.03107,2.23621,-0.13594,-0.13594,3.37643,1.03107,1.03370,1.03370,1.03370,1.03370,1.03370,1.03370,1.03370,1.03370,0.91149,1.03370,0.00000,1.03370,1.83342,1.83342,1.83342,2.44602,2.17654,5.70181,2.47602,0.11088,-0.13594,-0.13594,3.46195,3.46195,0.00000,-0.13594
NMLincoln County,2.39631,1.35485,2.88327,4.25239,2.88327,0.13670,0.13670,-0.16777,-0.16777,-0.16777,0.13670,0.26406,1.26818,1.26818,1.26818,1.26818,1.26818,1.26818,1.26818,1.26818,4.42548,1.26818,2.73694,-0.16777,-0.16777,4.15316,1.26818,1.26977,1.26977,1.26977,1.26977,1.26977,1.26977,1.26977,1.26977,1.12849,1.26977,0.00000,1.26977,2.28940,2.28940,2.28940,2.94949,2.62093,6.97662,3.02768,0.13670,-0.16777,-0.16777,4.25239,4.25239,0.00000,-0.16777
NMLos Alamos County,2.53121,1.53811,2.82019,3.99316,2.82019,0.13049,0.13049,-0.16092,-0.16092,-0.16092,0.13049,0.17418,1.14197,1.14197,1.14197,1.14197,1.14197,1.14197,1.14197,1.14197,4.21485,1.14197,2.57635,-0.16092,-0.16092,3.91309,1.14197,1.14444,1.14444,1.14444,1.14444,1.14444,1.14444,1.14444,1.14444,0.99432,1.14444,0.00000,1.14444,2.51646,2.51646,2.51646,2.89099,2.53990,6.76867,2.80708,0.13049,-0.16092,-0.16092,3.99316,3.99316,0.00000,-0.16092
NMLuna County,2.81403,1.70095,3.11763,4.42001,3.11763,0.14469,0.14469,-0.17841,-0.17841,-0.17841,0.14469,0.21503,1.26766,1.26766,1.26766,1.26766,1.26766,1.26766,1.26766,1.26766,4.65637,1.26766,2.84858,-0.17841,-0.17841,4.33498,1.26766,1.26896,1.26896,1.26896,1.26896,1.26896,1.26896,1.26896,1.26896,1.10384,1.26896,0.00000,1.26896,2.78711,2.78711,2.78711,3.19616,2.80678,7.47181,3.10317,0.14469,-0.17841,-0.17841,4.42001,4.42001,0.00000,-0.17841
NMMckinley County,3.14110,2.03368,3.13801,4.46210,3.13801,0.15017,0.15017,-0.18189,-0.18189,-0.18189,0.15017,0.24465,1.27913,1.27913,1.27913,1.27913,1.27913,1.27913,1.27913,1.27913,4.72143,1.27913,2.89572,-0.18189,-0.18189,4.37533,1.27913,1.27998,1.27998,1.27998,1.27998,1.27998,1.27998,1.27998,1.27998,1.16457,1.27998,0.00000,1.27998,3.26138,3.26138,3.26138,3.21577,2.82525,7.78564,3.15282,0.15017,-0.18189,-0.18189,4.46210,4.46210,0.00000,-0.18189
NMMora County,2.34019,1.29232,2.88900,4.28144,2.88900,0.13716,0.13716,-0.16793,-0.16793,-0.16793,0.13716,0.29190,1.29199,1.29199,1.29199,1.29199,1.29199,1.29199,1.29199,1.29199,4.43633,1.29199,2.75195,-0.16793,-0.16793,4.17705,1.29199,1.29338,1.29338,1.29338,1.29338,1.29338,1.29338,1.29338,1.29338,1.16248,1.29338,0.00000,1.29338,2.20654,2.20654,2.20654,2.95307,2.63380,6.97414,3.06035,0.13716,-0.16793,-0.16793,4.28144,4.28144,0.00000,-0.16793
NMOtero County,2.38630,1.38297,2.89477,4.23340,2.89477,0.13635,0.13635,-0.16763,-0.16763,-0.16763,0.13635,0.25188,1.25387,1.25387,1.25387,1.25387,1.25387,1.25387,1.25387,1.25387,4.41485,1.25387,2.72515,-0.16763,-0.16763,4.13698,1.25387,1.25524,1.25524,1.25524,1.25524,1.25524,1.25524,1.25524,1.25524,1.10888,1.25524,0.00000,1.25524,2.32806,2.32806,2.32806,2.96251,2.62645,6.97411,3.00569,0.13635,-0.16763,-0.16763,4.23340,4.23340,0.00000,-0.16763
NMQuay County,2.19220,1.20967,2.70152,4.00152,2.70152,0.12829,0.12829,-0.15664,-0.15664,-0.15664,0.12829,0.25831,1.21053,1.21053,1.21053,1.21053,1.21053,1.21053,1.21053,1.21053,4.15511,1.21053,2.58328,-0.15664,-0.15664,3.89926,1.21053,1.21209,1.21209,1.21209,1.21209,1.21209,1.21209,1.21209,1.21209,1.08287,1.21209,0.00000,1.21209,2.06343,2.06343,2.06343,2.76131,2.46384,6.52587,2.87024,0.12829,-0.15664,-0.15664,4.00152,4.00152,0.00000,-0.15664
NMRio Arriba County,2.67894,1.58362,3.11303,4.43382,3.11303,0.14391,0.14391,-0.17737,-0.17737,-0.17737,0.14391,0.24892,1.28895,1.28895,1.28895,1.28895,1.28895,1.28895,1.28895,1.28895,4.64642,1.28895,2.84679,-0.17737,-0.17737,4.34148,1.28895,1.28860,1.28860,1.28860,1.28860,1.28860,1.28860,1.28860,1.28860,1.14773,1.28860,0.00000,1.28860,2.62425,2.62425,2.62425,3.18859,2.81271,7.45210,3.12626,0.14391,-0.17737,-0.17737,4.43382,4.43382,0.00000,-0.17737
NMRoosevelt County,2.10745,1.17406,2.57668,3.79001,2.57668,0.12201,0.12201,-0.14813,-0.14813,-0.14813,0.12201,0.23146,1.15217,1.15217,1.15217,1.15217,1.15217,1.15217,1.15217,1.15217,3.94846,1.15217,2.46220,-0.14813,-0.14813,3.69208,1.15217,1.15403,1.15403,1.15403,1.15403,1.15403,1.15403,1.15403,1.15403,1.02054,1.15403,0.00000,1.15403,1.99386,1.99386,1.99386,2.63307,2.35274,6.18794,2.73287,0.12201,-0.14813,-0.14813,3.79001,3.79001,0.00000,-0.14813
NMSan Juan County,3.01960,1.92552,3.29035,4.67136,3.29035,0.15469,0.15469,-0.18956,-0.18956,-0.18956,0.15469,0.24577,1.33891,1.33891,1.33891,1.33891,1.33891,1.33891,1.33891,1.33891,4.92877,1.33891,3.01761,-0.18956,-0.18956,4.58405,1.33891,1.33941,1.33941,1.33941,1.33941,1.33941,1.33941,1.33941,1.33941,1.17762,1.33941,0.00000,1.33941,3.12942,3.12942,3.12942,3.37346,2.96026,7.96383,3.28226,0.15469,-0.18956,-0.18956,4.67136,4.67136,0.00000,-0.18956
NMSan Miguel County,2.50534,1.39011,3.08645,4.53995,3.08645,0.14555,0.14555,-0.17873,-0.17873,-0.17873,0.14555,0.30847,1.36177,1.36177,1.36177,1.36177,1.36177,1.36177,1.36177,1.36177,4.70672,1.36177,2.91284,-0.17873,-0.17873,4.43378,1.36177,1.36270,1.36270,1.36270,1.36270,1.36270,1.36270,1.36270,1.36270,1.22077,1.36270,0.00000,1.36270,2.36810,2.36810,2.36810,3.15650,2.80803,7.42287,3.23205,0.14555,-0.17873,-0.17873,4.53995,4.53995,0.00000,-0.17873
NMSandoval County,2.49761,1.56668,2.82755,4.00425,2.82755,0.13115,0.13115,-0.16149,-0.16149,-0.16149,0.13115,0.17657,1.14505,1.14505,1.14505,1.14505,1.14505,1.14505,1.14505,1.14505,4.23030,1.14505,2.58586,-0.16149,-0.16149,3.92390,1.14505,1.14691,1.14691,1.14691,1.14691,1.14691,1.14691,1.14691,1.14691,0.99985,1.14691,0.00000,1.14691,2.55859,2.55859,2.55859,2.89848,2.54659,6.79951,2.81689,0.13115,-0.16149,-0.16149,4.00425,4.00425,0.00000,-0.16149
NMSanta Fe County,2.49919,1.42725,2.98030,4.32840,2.98030,0.13954,0.13954,-0.17157,-0.17157,-0.17157,0.13954,0.26084,1.27999,1.27999,1.27999,1.27999,1.27999,1.27999,1.27999,1.27999,4.51193,1.27999,2.78137,-0.17157,-0.17157,4.23140,1.27999,1.28147,1.28147,1.28147,1.28147,1.28147,1.28147,1.28147,1.28147,1.14011,1.28147,0.00000,1.28147,2.40162,2.40162,2.40162,3.05008,2.70319,7.16408,3.07060,0.13954,-0.17157,-0.17157,4.32840,4.32840,0.00000,-0.17157
NMSierra County,2.75849,1.65380,3.09370,4.39546,3.09370,0.14362,0.14362,-0.17694,-0.17694,-0.17694,0.14362,0.22718,1.26760,1.26760,1.26760,1.26760,1.26760,1.26760,1.26760,1.26760,4.61997,1.26760,2.82987,-0.17694,-0.17694,4.30988,1.26760,1.26953,1.26953,1.26953,1.26953,1.26953,1.26953,1.26953,1.26953,1.11061,1.26953,0.00000,1.26953,2.71987,2.71987,2.71987,3.17057,2.78898,7.40007,3.09135,0.14362,-0.17694,-0.17694,4.39546,4.39546,0.00000,-0.17694
NMSocorro County,2.52426,1.48893,2.91154,4.18172,2.91154,0.13568,0.13568,-0.16708,-0.16708,-0.16708,0.13568,0.21991,1.21728,1.21728,1.21728,1.21728,1.21728,1.21728,1.21728,1.21728,4.38710,1.21728,2.69300,-0.16708,-0.16708,4.09344,1.21728,1.21875,1.21875,1.21875,1.21875,1.21875,1.21875,1.21875,1.21875,1.07076,1.21875,0.00000,1.21875,2.46746,2.46746,2.46746,2.98218,2.63192,6.98529,2.95390,0.13568,-0.16708,-0.16708,4.18172,4.18172,0.00000,-0.16708
NMTaos County,2.58715,1.46092,3.11507,4.52241,3.11507,0.14614,0.14614,-0.17848,-0.17848,-0.17848,0.14614,0.30448,1.35751,1.35751,1.35751,1.35751,1.35751,1.35751,1.35751,1.35751,4.70180,1.35751,2.91373,-0.17848,-0.17848,4.41654,1.35751,1.35810,1.35810,1.35810,1.35810,1.35810,1.35810,1.35810,1.35810,1.21799,1.35810,0.00000,1.35810,2.46695,2.46695,2.46695,3.18601,2.83245,7.45926,3.22826,0.14614,-0.17848,-0.17848,4.52241,4.52241,0.00000,-0.17848
NMTorrance County,2.47960,1.42823,2.97222,4.27828,2.97222,0.13783,0.13783,-0.17019,-0.17019,-0.17019,0.13783,0.24249,1.25309,1.25309,1.25309,1.25309,1.25309,1.25309,1.25309,1.25309,4.46843,1.25309,2.74508,-0.17019,-0.17019,4.18634,1.25309,1.25460,1.25460,1.25460,1.25460,1.25460,1.25460,1.25460,1.25460,1.10693,1.25460,0.00000,1.25460,2.39271,2.39271,2.39271,3.04344,2.69007,7.10202,3.02136,0.13783,-0.17019,-0.17019,4.27828,4.27828,0.00000,-0.17019
NMUnion County,2.01659,1.12176,2.52761,3.72276,2.52761,0.11887,0.11887,-0.14571,-0.14571,-0.14571,0.11887,0.22047,1.11753,1.11753,1.11753,1.11753,1.11753,1.11753,1.11753,1.11753,3.87317,1.11753,2.39827,-0.14571,-0.14571,3.62820,1.11753,1.11915,1.11915,1.11915,1.11915,1.11915,1.11915,1.11915,1.11915,0.99987,1.11915,0.00000,1.11915,1.91074,1.91074,1.91074,2.58381,2.30422,6.09096,2.66461,0.11887,-0.14571,-0.14571,3.72276,3.72276,0.00000,-0.14571
NMValencia County,2.37990,1.57583,2.93917,4.16326,2.93917,0.13583,0.13583,-0.16753,-0.16753,-0.16753,0.13583,0.19595,1.19491,1.19491,1.19491,1.19491,1.19491,1.19491,1.19491,1.19491,4.39269,1.19491,2.68413,-0.16753,-0.16753,4.07983,1.19491,1.19421,1.19421,1.19421,1.19421,1.19421,1.19421,1.19421,1.19421,1.04317,1.19421,0.00000,1.19421,2.59001,2.59001,2.59001,3.01266,2.64863,7.02666,2.92860,0.13583,-0.16753,-0.16753,4.16326,4.16326,0.00000,-0.16753
NVCarson City,-0.02329,0.12282,0.12282,0.10154,0.12282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.27625,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.28033,-0.02000,0.11508,0.00000,0.00000,0.03614,-0.02000,-0.02469,-0.02469,-0.02469,-0.02469,-0.02469,-0.02469,-0.02469,-0.02469,-0.02283,-0.02469,0.00000,-0.02469,0.12282,0.12282,0.12282,0.12337,0.12282,0.45822,0.12282,0.00000,0.00000,0.00000,0.10154,0.10154,0.00000,0.00000
NVChurchill County,0.87935,0.61335,1.15978,1.57249,1.15978,0.04865,0.04865,-0.06047,-0.06047,-0.06047,0.04865,-0.12547,0.42235,0.42235,0.42235,0.42235,0.42235,0.42235,0.42235,0.42235,1.76335,0.42235,1.05641,-0.06047,-0.06047,1.50979,0.42235,0.42598,0.42598,0.42598,0.42598,0.42598,0.42598,0.42598,0.42598,0.37265,0.42598,0.00000,0.42598,0.95937,0.95937,0.95937,1.18644,1.05484,2.82417,1.15230,0.04865,-0.06047,-0.06047,1.57249,1.57249,0.00000,-0.06047
NVClark County,0.88744,0.64941,1.22397,1.68630,1.22397,0.05317,0.05317,-0.06582,-0.06582,-0.06582,0.05317,-0.08247,0.46172,0.46172,0.46172,0.46172,0.46172,0.46172,0.46172,0.46172,1.85484,0.46172,1.11792,-0.06582,-0.06582,1.63032,0.46172,0.46609,0.46609,0.46609,0.46609,0.46609,0.46609,0.46609,0.46609,0.39559,0.46609,0.00000,0.46609,1.03837,1.03837,1.03837,1.25283,1.11055,2.94989,1.22041,0.05317,-0.06582,-0.06582,1.68630,1.68630,0.00000,-0.06582
NVDouglas County,0.01681,0.16991,0.16991,0.13014,0.16991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.28758,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.41861,-0.02000,0.15981,0.00000,0.00000,0.04285,-0.02000,-0.07110,-0.07110,-0.07110,-0.07110,-0.07110,-0.07110,-0.07110,-0.07110,0.01262,-0.07110,0.00000,-0.07110,0.16991,0.16991,0.16991,0.17062,0.16991,0.61441,0.16991,0.00000,0.00000,0.00000,0.13014,0.13014,0.00000,0.00000
NVElko County,2.75239,1.41999,2.84337,4.39609,2.84337,0.15075,0.15075,-0.16189,-0.16189,-0.16189,0.15075,0.44637,1.61420,1.61420,1.61420,1.61420,1.61420,1.61420,1.61420,1.61420,4.57962,1.61420,3.12064,-0.16189,-0.16189,4.23376,1.61420,1.61398,1.61398,1.61398,1.61398,1.61398,1.61398,1.61398,1.61398,1.32687,1.61398,0.00000,1.61398,2.44771,2.44771,2.44771,2.87657,2.71158,6.62857,3.51419,0.15075,-0.16189,-0.16189,4.39609,4.39609,0.00000,-0.16189
