State,State Code,County,Lookup,AOP,WS,EQ,FL,Wildfire,PAF,Equipment Breakdown
Ohio,OH,Muskingum County,OHMuskingum County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Excludeble County,OHExcludeble County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Ottawa County,OHOttawa County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Paulding County,OHPaulding County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Perry County,OHPerry County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Pickaway County,OHPickaway County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Pike County,OHPike County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Portage County,OHPortage County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Preble County,OHPreble County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Putnam County,OHPutnam County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Richland County,OHRichland County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Ross County,OHRoss County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Sandusky County,OHSandusky County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Scioto County,OHScioto County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Seneca County,OHSeneca County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Shelby County,OHShelby County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Stark County,OHStark County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Summit County,OHSummit County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Trumbull County,OHTrumbull County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Tuscarawas County,OHTuscarawas County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Union County,OHUnion County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Van Wert County,OHVan Wert County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Vinton County,OHVinton County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Warren County,OHWarren County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Washington County,OHWashington County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Wayne County,OHWayne County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Williams County,OHWilliams County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Wood County,OHWood County,Include,Include,Include,Include,Include,Include,Include
Ohio,OH,Wyandot County,OHWyandot County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Adair County,OKAdair County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Alfalfa County,OKAlfalfa County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Atoka County,OKAtoka County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Beaver County,OKBeaver County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Beckham County,OKBeckham County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Blaine County,OKBlaine County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Bryan County,OKBryan County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Caddo County,OKCaddo County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Canadian County,OKCanadian County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Carter County,OKCarter County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Cherokee County,OKCherokee County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Choctaw County,OKChoctaw County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Cimarron County,OKCimarron County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Cleveland County,OKCleveland County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Coal County,OKCoal County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Comanche County,OKComanche County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Cotton County,OKCotton County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Craig County,OKCraig County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Creek County,OKCreek County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Custer County,OKCuster County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Delaware County,OKDelaware County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Dewey County,OKDewey County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Ellis County,OKEllis County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Garfield County,OKGarfield County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Garvin County,OKGarvin County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Grady County,OKGrady County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Grant County,OKGrant County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Greer County,OKGreer County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Harmon County,OKHarmon County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Harper County,OKHarper County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Haskell County,OKHaskell County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Hughes County,OKHughes County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Jackson County,OKJackson County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Jefferson County,OKJefferson County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Johnston County,OKJohnston County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Kay County,OKKay County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Kingfisher County,OKKingfisher County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Kiowa County,OKKiowa County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Latimer County,OKLatimer County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Le Flore County,OKLe Flore County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Lincoln County,OKLincoln County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Logan County,OKLogan County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Love County,OKLove County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Major County,OKMajor County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Marshall County,OKMarshall County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,MaInclude County,OKMaInclude County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,McClain County,OKMcClain County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,McCurtain County,OKMcCurtain County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,McIntosh County,OKMcIntosh County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Murray County,OKMurray County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Muskogee County,OKMuskogee County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Excludeble County,OKExcludeble County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Excludewata County,OKExcludewata County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Okfuskee County,OKOkfuskee County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Oklahoma County,OKOklahoma County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Okmulgee County,OKOkmulgee County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Osage County,OKOsage County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Ottawa County,OKOttawa County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Pawnee County,OKPawnee County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Payne County,OKPayne County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Pittsburg County,OKPittsburg County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Pontotoc County,OKPontotoc County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Pottawatomie County,OKPottawatomie County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Pushmataha County,OKPushmataha County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Roger Mills County,OKRoger Mills County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Rogers County,OKRogers County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,SemiExcludele County,OKSemiExcludele County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Sequoyah County,OKSequoyah County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Stephens County,OKStephens County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Texas County,OKTexas County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Tillman County,OKTillman County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Tulsa County,OKTulsa County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Wagoner County,OKWagoner County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Washington County,OKWashington County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Washita County,OKWashita County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Woods County,OKWoods County,Include,Include,Include,Include,Include,Include,Include
Oklahoma,OK,Woodward County,OKWoodward County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Baker County,ORBaker County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Benton County,ORBenton County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Clackamas County,ORClackamas County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Clatsop County,ORClatsop County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Columbia County,ORColumbia County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Coos County,ORCoos County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Crook County,ORCrook County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Curry County,ORCurry County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Deschutes County,ORDeschutes County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Douglas County,ORDouglas County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Gilliam County,ORGilliam County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Grant County,ORGrant County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Harney County,ORHarney County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Hood River County,ORHood River County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Jackson County,ORJackson County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Jefferson County,ORJefferson County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Josephine County,ORJosephine County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Klamath County,ORKlamath County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Lake County,ORLake County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Lane County,ORLane County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Lincoln County,ORLincoln County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Linn County,ORLinn County,Include,Include,Include,Include,Include,Include,Include
Oregon,OR,Malheur County,ORMalheur County,Include,Include,Include,Include,Include,Include,Include
