State,State Code,County,Lookup,RI Name,NFIP Flood Zone,AOP,WS,EQ,Excess FL,Wildfire
Georgia,GA,Bulloch County,GABulloch County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Burke County,GABurke County,,A,I3,C3,3,3,I3
Georgia,GA,Butts County,GAButts County,,A,I2,C3,3,3,I2
Georgia,GA,Calhoun County,GACalhoun County,,A,I3,C3,3,1,I3
Georgia,GA,Camden County,GACamden County,Carolinas WS,A,C1,C1,3,3,C1
Georgia,GA,Candler County,GACandler County,,A,C3,C3,3,3,C3
Georgia,GA,Carroll County,GACarroll County,,A,I2,C3,3,2,I2
Georgia,GA,Catoosa County,GACatoosa County,,A,I2,C3,2,1,I2
Georgia,GA,Charlton County,GACharlton County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Chatham County,GAChatham County,Carolinas WS,A,C1,C1,3,3,C1
Georgia,GA,Chattahoochee County,GAChattahoochee County,,A,I3,C3,3,2,I3
Georgia,GA,Chattooga County,GAChattooga County,,A,I2,C3,3,1,I2
Georgia,GA,Cherokee County,GACherokee County,,A,I2,C3,3,2,I2
Georgia,GA,Clarke County,GAClarke County,,A,I2,C3,3,3,I2
Georgia,GA,Clay County,GAClay County,,A,I3,C3,3,1,I3
Georgia,GA,Clayton County,GAClayton County,,A,I1,C3,3,2,I1
Georgia,GA,Clinch County,GAClinch County,,A,I3,C3,3,2,I3
Georgia,GA,Cobb County,GACobb County,,A,I1,C3,3,2,I1
Georgia,GA,Coffee County,GACoffee County,,A,I3,C3,3,3,I3
Georgia,GA,Colquitt County,GAColquitt County,,A,I3,C3,3,1,I3
Georgia,GA,Columbia County,GAColumbia County,,A,I2,C3,3,3,I2
Georgia,GA,Cook County,GACook County,,A,I3,C3,3,2,I3
Georgia,GA,Coweta County,GACoweta County,,A,I2,C3,3,2,I2
Georgia,GA,Crawford County,GACrawford County,,A,I3,C3,3,3,I3
Georgia,GA,Crisp County,GACrisp County,,A,I3,C3,3,2,I3
Georgia,GA,Dade County,GADade County,,A,I2,C3,3,1,I2
Georgia,GA,Dawson County,GADawson County,,A,I2,C3,3,2,I2
Georgia,GA,Decatur County,GADecatur County,,A,I3,C3,3,1,I3
Georgia,GA,DeKalb County,GADeKalb County,,A,I1,C3,3,2,I1
Georgia,GA,Dodge County,GADodge County,,A,I3,C3,3,3,I3
Georgia,GA,Dooly County,GADooly County,,A,I3,C3,3,3,I3
Georgia,GA,Dougherty County,GADougherty County,,A,I3,C3,3,2,I3
Georgia,GA,Douglas County,GADouglas County,,A,I1,C3,3,1,I1
Georgia,GA,Early County,GAEarly County,,A,I3,C3,3,1,I3
Georgia,GA,Echols County,GAEchols County,,A,I3,C3,3,1,I3
Georgia,GA,Effingham County,GAEffingham County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Elbert County,GAElbert County,,A,I3,C3,3,3,I3
Georgia,GA,Emanuel County,GAEmanuel County,,A,I3,C3,3,3,I3
Georgia,GA,Evans County,GAEvans County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Fannin County,GAFannin County,,A,I2,C3,3,1,I2
Georgia,GA,Fayette County,GAFayette County,,A,I2,C3,3,2,I2
Georgia,GA,Floyd County,GAFloyd County,,A,I2,C3,3,1,I2
Georgia,GA,Forsyth County,GAForsyth County,,A,I2,C3,3,2,I2
Georgia,GA,Franklin County,GAFranklin County,,A,I2,C3,3,3,I2
Georgia,GA,Fulton County,GAFulton County,,A,I1,C3,3,2,I1
Georgia,GA,Gilmer County,GAGilmer County,,A,I2,C3,3,1,I2
Georgia,GA,Glascock County,GAGlascock County,,A,I3,C3,3,3,I3
Georgia,GA,Glynn County,GAGlynn County,Carolinas WS,A,C1,C1,3,3,C1
Georgia,GA,Gordon County,GAGordon County,,A,I2,C3,3,1,I2
Georgia,GA,Grady County,GAGrady County,,A,I3,C3,3,1,I3
Georgia,GA,Greene County,GAGreene County,,A,I3,C3,3,3,I3
Georgia,GA,Gwinnett County,GAGwinnett County,,A,I2,C3,3,2,I2
Georgia,GA,Habersham County,GAHabersham County,,A,I2,C3,3,2,I2
Georgia,GA,Hall County,GAHall County,,A,I2,C3,3,3,I2
Georgia,GA,Hancock County,GAHancock County,,A,I3,C3,3,3,I3
Georgia,GA,Haralson County,GAHaralson County,,A,I2,C3,3,2,I2
Georgia,GA,Harris County,GAHarris County,,A,I2,C3,3,2,I2
Georgia,GA,Hart County,GAHart County,,A,I2,C3,3,3,I2
Georgia,GA,Heard County,GAHeard County,,A,I2,C3,3,2,I2
Georgia,GA,Henry County,GAHenry County,,A,I2,C3,3,3,I2
Georgia,GA,Houston County,GAHouston County,,A,I2,C3,3,3,I2
Georgia,GA,Irwin County,GAIrwin County,,A,I3,C3,3,2,I3
Georgia,GA,Jackson County,GAJackson County,,A,I2,C3,3,3,I2
Georgia,GA,Jasper County,GAJasper County,,A,I3,C3,3,3,I3
Georgia,GA,Jeff Davis County,GAJeff Davis County,,A,I3,C3,3,3,I3
Georgia,GA,Jefferson County,GAJefferson County,,A,I3,C3,3,3,I3
Georgia,GA,Jenkins County,GAJenkins County,,A,I3,C3,3,3,I3
Georgia,GA,Johnson County,GAJohnson County,,A,I3,C3,3,3,I3
Georgia,GA,Jones County,GAJones County,,A,I3,C3,3,3,I3
Georgia,GA,Lamar County,GALamar County,,A,I2,C3,3,3,I2
Georgia,GA,Lanier County,GALanier County,,A,I3,C3,3,2,I3
Georgia,GA,Laurens County,GALaurens County,,A,I3,C3,3,3,I3
Georgia,GA,Lee County,GALee County,,A,I3,C3,3,2,I3
Georgia,GA,Liberty County,GALiberty County,Carolinas WS,A,C1,C1,3,3,C1
Georgia,GA,Lincoln County,GALincoln County,,A,I2,C3,2,3,I2
Georgia,GA,Long County,GALong County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Lowndes County,GALowndes County,,A,I3,C3,3,1,I3
Georgia,GA,Lumpkin County,GALumpkin County,,A,I2,C3,3,2,I2
Georgia,GA,McDuffie County,GAMcDuffie County,,A,I2,C3,3,3,I2
Georgia,GA,McIntosh County,GAMcIntosh County,Carolinas WS,A,C1,C1,3,3,C1
Georgia,GA,Macon County,GAMacon County,,A,I3,C3,3,3,I3
Georgia,GA,Madison County,GAMadison County,,A,I3,C3,3,3,I3
Georgia,GA,Marion County,GAMarion County,,A,I3,C3,3,3,I3
Georgia,GA,Meriwether County,GAMeriwether County,,A,I3,C3,3,2,I3
Georgia,GA,Miller County,GAMiller County,,A,I3,C3,3,1,I3
Georgia,GA,Mitchell County,GAMitchell County,,A,I3,C3,3,1,I3
Georgia,GA,Monroe County,GAMonroe County,,A,I3,C3,3,3,I3
Georgia,GA,Montgomery County,GAMontgomery County,,A,I3,C3,3,3,I3
Georgia,GA,Morgan County,GAMorgan County,,A,I3,C3,3,3,I3
Georgia,GA,Murray County,GAMurray County,,A,I2,C3,2,1,I2
Georgia,GA,Muscogee County,GAMuscogee County,,A,I2,C3,3,2,I2
Georgia,GA,Newton County,GANewton County,,A,I2,C3,3,3,I2
Georgia,GA,Oconee County,GAOconee County,,A,I3,C3,3,3,I3
Georgia,GA,Oglethorpe County,GAOglethorpe County,,A,I3,C3,3,3,I3
Georgia,GA,Paulding County,GAPaulding County,,A,I2,C3,3,2,I2
Georgia,GA,Peach County,GAPeach County,,A,I2,C3,3,3,I2
Georgia,GA,Pickens County,GAPickens County,,A,I2,C3,3,2,I2
Georgia,GA,Pierce County,GAPierce County,,A,C3,C3,3,3,C3
Georgia,GA,Pike County,GAPike County,,A,I3,C3,3,2,I3
Georgia,GA,Polk County,GAPolk County,,A,I2,C3,3,2,I2
Georgia,GA,Pulaski County,GAPulaski County,,A,I3,C3,3,3,I3
Georgia,GA,Putnam County,GAPutnam County,,A,I2,C3,3,3,I2
Georgia,GA,Quitman County,GAQuitman County,,A,I3,C3,3,2,I3
Georgia,GA,Rabun County,GARabun County,,A,I2,C3,3,2,I2
Georgia,GA,Randolph County,GARandolph County,,A,I3,C3,3,2,I3
Georgia,GA,Richmond County,GARichmond County,,A,I2,C3,3,3,I2
Georgia,GA,Rockdale County,GARockdale County,,A,I2,C3,3,3,I2
Georgia,GA,Schley County,GASchley County,,A,I3,C3,3,3,I3
Georgia,GA,Screven County,GAScreven County,,A,I3,C3,3,3,I3
Georgia,GA,Seminole County,GASeminole County,,A,I3,C3,3,1,I3
Georgia,GA,Spalding County,GASpalding County,,A,I2,C3,3,2,I2
Georgia,GA,Stephens County,GAStephens County,,A,I2,C3,3,3,I2
Georgia,GA,Stewart County,GAStewart County,,A,I3,C3,3,2,I3
Georgia,GA,Sumter County,GASumter County,,A,I3,C3,3,2,I3
Georgia,GA,Talbot County,GATalbot County,,A,I3,C3,3,3,I3
Georgia,GA,Taliaferro County,GATaliaferro County,,A,I3,C3,3,3,I3
Georgia,GA,Tattnall County,GATattnall County,Carolinas WS,A,C3,C3,3,3,C3
Georgia,GA,Taylor County,GATaylor County,,A,I3,C3,3,3,I3
Georgia,GA,Telfair County,GATelfair County,,A,I3,C3,3,3,I3
Georgia,GA,Terrell County,GATerrell County,,A,I3,C3,3,2,I3
Georgia,GA,Thomas County,GAThomas County,,A,I3,C3,3,1,I3
Georgia,GA,Tift County,GATift County,,A,I2,C3,3,2,I2
Georgia,GA,Toombs County,GAToombs County,,A,I3,C3,3,3,I3
Georgia,GA,Towns County,GATowns County,,A,I2,C3,3,2,I2
Georgia,GA,Treutlen County,GATreutlen County,,A,I3,C3,3,3,I3
Georgia,GA,Troup County,GATroup County,,A,I2,C3,3,2,I2
Georgia,GA,Turner County,GATurner County,,A,I3,C3,3,2,I3
Georgia,GA,Twiggs County,GATwiggs County,,A,I3,C3,3,3,I3
Georgia,GA,Union County,GAUnion County,,A,I2,C3,3,1,I2
Georgia,GA,Upson County,GAUpson County,,A,I2,C3,3,3,I2
Georgia,GA,Walker County,GAWalker County,,A,I2,C3,2,1,I2
Georgia,GA,Walton County,GAWalton County,,A,I2,C3,3,3,I2
Georgia,GA,Ware County,GAWare County,,A,C3,C3,3,3,C3
Georgia,GA,Warren County,GAWarren County,,A,I3,C3,3,3,I3
Georgia,GA,Washington County,GAWashington County,,A,I3,C3,3,3,I3
Georgia,GA,Wayne County,GAWayne County,Carolinas WS,A,C2,C2,3,3,C2
Georgia,GA,Webster County,GAWebster County,,A,I3,C3,3,3,I3
Georgia,GA,Wheeler County,GAWheeler County,,A,I3,C3,3,3,I3
Georgia,GA,White County,GAWhite County,,A,I2,C3,3,2,I2
Georgia,GA,Whitfield County,GAWhitfield County,,A,I2,C3,2,1,I2
Georgia,GA,Wilcox County,GAWilcox County,,A,I3,C3,3,2,I3
Georgia,GA,Wilkes County,GAWilkes County,,A,I3,C3,3,3,I3
Georgia,GA,Wilkinson County,GAWilkinson County,,A,I3,C3,3,3,I3
Georgia,GA,Worth County,GAWorth County,,A,I3,C3,3,1,I3
Delaware,DE,Kent County,DEKent County,Mid Atlantic WS,A,C2,C2,3,2,C2
Delaware,DE,New Castle County,DENew Castle County,,A,C2,C2,3,1,C2
Delaware,DE,Sussex County,DESussex County,Mid Atlantic WS,A,C2,C2,3,3,C2
Mississippi,MS,Adams County,MSAdams County,,A,I3,C3,3,1,I3
Mississippi,MS,Alcorn County,MSAlcorn County,,A,I2,C3,2,3,I2
Mississippi,MS,Amite County,MSAmite County,,A,I3,C3,3,1,I3
Mississippi,MS,Attala County,MSAttala County,,A,I2,C3,3,2,I2
Mississippi,MS,Benton County,MSBenton County,,A,I3,C3,2,3,I3
Mississippi,MS,Bolivar County,MSBolivar County,,A,I2,C3,3,1,I2
Mississippi,MS,Calhoun County,MSCalhoun County,,A,I3,C3,3,3,I3
Mississippi,MS,Carroll County,MSCarroll County,,A,I3,C3,3,3,I3
Mississippi,MS,Chickasaw County,MSChickasaw County,,A,I3,C3,3,3,I3
Mississippi,MS,Choctaw County,MSChoctaw County,,A,I3,C3,3,3,I3
Mississippi,MS,Claiborne County,MSClaiborne County,,A,I3,C3,3,1,I3
Mississippi,MS,Clarke County,MSClarke County,,A,I3,C3,3,3,I3
Mississippi,MS,Clay County,MSClay County,,A,I3,C3,3,3,I3
Mississippi,MS,Coahoma County,MSCoahoma County,,A,I3,C3,2,2,I3
Mississippi,MS,Copiah County,MSCopiah County,,A,I2,C3,3,2,I2
Mississippi,MS,Covington County,MSCovington County,,A,I2,C3,3,2,I2
Mississippi,MS,Desoto County,MSDesoto County,,A,I2,C3,2,3,I2
Mississippi,MS,Forrest County,MSForrest County,,A,C3,C3,3,3,C3
Mississippi,MS,Franklin County,MSFranklin County,,A,I3,C3,3,1,I3
Mississippi,MS,George County,MSGeorge County,Louisiana WS,A,C2,C2,3,3,C2
Mississippi,MS,Greene County,MSGreene County,,A,I3,C3,3,3,I3
Mississippi,MS,Grenada County,MSGrenada County,,A,I2,C3,3,3,I2
Mississippi,MS,Hancock County,MSHancock County,Louisiana WS,A,C1,C1,3,3,C1
Mississippi,MS,Harrison County,MSHarrison County,Louisiana WS,A,C1,C1,3,3,C1
Mississippi,MS,Hinds County,MSHinds County,,A,I2,C3,3,1,I2
Mississippi,MS,Holmes County,MSHolmes County,,A,I3,C3,3,2,I3
Mississippi,MS,Humphreys County,MSHumphreys County,,A,I3,C3,3,1,I3
Mississippi,MS,Issaquena County,MSIssaquena County,,A,I3,C3,3,1,I3
Mississippi,MS,Itawamba County,MSItawamba County,,A,I3,C3,3,3,I3
Mississippi,MS,Jackson County,MSJackson County,Louisiana WS,A,C1,C1,3,3,C1
Mississippi,MS,Jasper County,MSJasper County,,A,I2,C3,3,2,I2
Mississippi,MS,Jefferson County,MSJefferson County,,A,I3,C3,3,1,I3
Mississippi,MS,Jefferson Davis County,MSJefferson Davis County,,A,I2,C3,3,3,I2
Mississippi,MS,Jones County,MSJones County,,A,I2,C3,3,3,I2
Mississippi,MS,Kemper County,MSKemper County,,A,I3,C3,3,3,I3
Mississippi,MS,Lafayette County,MSLafayette County,,A,I3,C3,3,3,I3
Mississippi,MS,Lamar County,MSLamar County,,A,C3,C3,3,3,C3
Mississippi,MS,Lauderdale County,MSLauderdale County,,A,I2,C3,3,3,I2
Mississippi,MS,Lawrence County,MSLawrence County,,A,I2,C3,3,2,I2
Mississippi,MS,Leake County,MSLeake County,,A,I2,C3,3,2,I2
Mississippi,MS,Lee County,MSLee County,,A,I1,C3,3,3,I1
Mississippi,MS,Leflore County,MSLeflore County,,A,I3,C3,3,3,I3
Mississippi,MS,Lincoln County,MSLincoln County,,A,I2,C3,3,2,I2
Mississippi,MS,Lowndes County,MSLowndes County,,A,I2,C3,3,3,I2
Mississippi,MS,Madison County,MSMadison County,,A,I2,C3,3,2,I2
Mississippi,MS,Marion County,MSMarion County,,A,I2,C3,3,3,I2
Mississippi,MS,Marshall County,MSMarshall County,,A,I3,C3,2,3,I3
Mississippi,MS,Monroe County,MSMonroe County,,A,I3,C3,3,3,I3
Mississippi,MS,Montgomery County,MSMontgomery County,,A,I2,C3,3,3,I2
Mississippi,MS,Neshoba County,MSNeshoba County,,A,I2,C3,3,2,I2
Mississippi,MS,Newton County,MSNewton County,,A,I2,C3,3,2,I2
Mississippi,MS,Noxubee County,MSNoxubee County,,A,I3,C3,3,3,I3
Mississippi,MS,Oktibbeha County,MSOktibbeha County,,A,I2,C3,3,3,I2
Mississippi,MS,Panola County,MSPanola County,,A,I3,C3,2,3,I3
Mississippi,MS,Pearl River County,MSPearl River County,Louisiana WS,A,C2,C2,3,3,C2
Mississippi,MS,Perry County,MSPerry County,,A,C3,C3,3,3,C3
Mississippi,MS,Pike County,MSPike County,,A,I3,C3,3,1,I3
Mississippi,MS,Pontotoc County,MSPontotoc County,,A,I2,C3,3,3,I2
Mississippi,MS,Prentiss County,MSPrentiss County,,A,I3,C3,3,3,I3
Mississippi,MS,Quitman County,MSQuitman County,,A,I3,C3,2,3,I3
Mississippi,MS,Rankin County,MSRankin County,,A,I2,C3,3,2,I2
Mississippi,MS,Scott County,MSScott County,,A,I2,C3,3,2,I2
Mississippi,MS,Sharkey County,MSSharkey County,,A,I3,C3,3,1,I3
Mississippi,MS,Simpson County,MSSimpson County,,A,I2,C3,3,2,I2
Mississippi,MS,Smith County,MSSmith County,,A,I2,C3,3,2,I2
Mississippi,MS,Stone County,MSStone County,Louisiana WS,A,C2,C2,3,3,C2
Mississippi,MS,Sunflower County,MSSunflower County,,A,I3,C3,3,2,I3
Mississippi,MS,Tallahatchie County,MSTallahatchie County,,A,I3,C3,3,3,I3
Mississippi,MS,Tate County,MSTate County,,A,I3,C3,2,3,I3
Mississippi,MS,Tippah County,MSTippah County,,A,I3,C3,2,3,I3
Mississippi,MS,Tishomingo County,MSTishomingo County,,A,I2,C3,3,3,I2
Mississippi,MS,Tunica County,MSTunica County,,A,I3,C3,2,2,I3
Mississippi,MS,Union County,MSUnion County,,A,I2,C3,3,3,I2
Mississippi,MS,Walthall County,MSWalthall County,,A,I3,C3,3,2,I3
Mississippi,MS,Warren County,MSWarren County,,A,I2,C3,3,1,I2
Mississippi,MS,Washington County,MSWashington County,,A,I2,C3,3,1,I2
Mississippi,MS,Wayne County,MSWayne County,,A,I3,C3,3,3,I3
Mississippi,MS,Webster County,MSWebster County,,A,I3,C3,3,3,I3
Mississippi,MS,Wilkinson County,MSWilkinson County,,A,I3,C3,3,1,I3
Mississippi,MS,Winston County,MSWinston County,,A,I3,C3,3,3,I3
Mississippi,MS,Yalobusha County,MSYalobusha County,,A,I3,C3,3,3,I3
Mississippi,MS,Yazoo County,MSYazoo County,,A,I3,C3,3,1,I3
Maryland,MD,Allegany County,MDAllegany County,,A,I2,C3,3,1,I2
Maryland,MD,Anne Arundel County,MDAnne Arundel County,,A,C3,C3,3,3,C3
Maryland,MD,Baltimore County,MDBaltimore County,,A,I2,C3,3,3,I2
Maryland,MD,Calvert County,MDCalvert County,,A,C2,C2,3,3,C2
Maryland,MD,Caroline County,MDCaroline County,,A,C3,C3,3,2,C3
Maryland,MD,Carroll County,MDCarroll County,,A,I3,C3,3,3,I3
Maryland,MD,Cecil County,MDCecil County,,A,I3,C3,3,1,I3
Maryland,MD,Charles County,MDCharles County,,A,C3,C3,3,3,C3
Maryland,MD,Dorchester County,MDDorchester County,,A,C2,C2,3,2,C2
Maryland,MD,Frederick County,MDFrederick County,,A,I3,C3,3,3,I3
Maryland,MD,Garrett County,MDGarrett County,,A,I3,C3,3,1,I3
Maryland,MD,Harford County,MDHarford County,,A,I3,C3,3,2,I3
Maryland,MD,Howard County,MDHoward County,,A,I2,C3,3,3,I2
Maryland,MD,Kent County,MDKent County,,A,I3,C3,3,1,I3
Maryland,MD,Montgomery County,MDMontgomery County,,A,I2,C3,3,3,I2
Maryland,MD,Prince George's County,MDPrince George's County,,A,I3,C3,3,1,I3
Maryland,MD,Queen Anne's County,MDQueen Anne's County,,A,C3,C3,3,1,C3
Maryland,MD,St. Marys County,MDSt. Marys County,,A,C2,C2,3,1,C2
Maryland,MD,Somerset County,MDSomerset County,Mid Atlantic WS,A,C1,C1,3,2,C1
Maryland,MD,Talbot County,MDTalbot County,,A,C3,C3,3,2,C3
Maryland,MD,Washington County,MDWashington County,,A,I3,C3,3,2,I3
Maryland,MD,Wicomico County,MDWicomico County,Mid Atlantic WS,A,C2,C2,3,2,C2
Maryland,MD,Worcester County,MDWorcester County,Mid Atlantic WS,A,C1,C1,3,2,C1
Maryland,MD,Baltimore City,MDBaltimore City,,A,I3,C3,3,1,I3
Hawaii,HI,Hawaii County,HIHawaii County,,A,C1,C1,1,2,C1
Hawaii,HI,Honolulu County,HIHonolulu County,,A,C1,C1,3,1,C1
Hawaii,HI,Kalawao County,HIKalawao County,,A,C1,C1,3,3,C1
Hawaii,HI,Kauai County,HIKauai County,,A,C1,C1,3,2,C1
Hawaii,HI,Maui County,HIMaui County,,A,C1,C1,2,1,C1
Alaska,AK,Aleutians East Borough,AKAleutians East Borough,,A,I2,I2,2,3,I2
Alaska,AK,Aleutians West Census Area,AKAleutians West Census Area,,A,I2,I2,1,3,I2
Alaska,AK,"Anchorage, Municipality of","AKAnchorage, Municipality of",,A,I2,I2,1,1,I2
Alaska,AK,Bethel Census Area,AKBethel Census Area,,A,I2,I2,3,3,I2
Alaska,AK,Bristol Bay Borough,AKBristol Bay Borough,,A,I2,I2,2,3,I2
Alaska,AK,Denali Borough,AKDenali Borough,,A,I2,I2,2,3,I2
Alaska,AK,Dillingham Census Area,AKDillingham Census Area,,A,I2,I2,3,3,I2
Alaska,AK,Fairbanks North Star Borough,AKFairbanks North Star Borough,,A,I2,I2,2,3,I2
Alaska,AK,Haines Borough,AKHaines Borough,,A,I2,I2,3,3,I2
Alaska,AK,Hoonah-Angoon Census Area,AKHoonah-Angoon Census Area,,A,I2,I2,3,3,I2
Alaska,AK,"Juneau, City and Borough","AKJuneau, City and Borough",,A,I2,I2,3,1,I2
Alaska,AK,Kenai Peninsula Borough,AKKenai Peninsula Borough,,A,I2,I2,2,3,I2
Alaska,AK,Ketchikan Gateway Borough,AKKetchikan Gateway Borough,,A,I2,I2,3,3,I2
Alaska,AK,Kodiak Island Borough,AKKodiak Island Borough,,A,I2,I2,1,3,I2
Alaska,AK,Lake and Peninsula Borough,AKLake and Peninsula Borough,,A,I2,I2,2,1,I2
Alaska,AK,Matanuska-Susitna Borough,AKMatanuska-Susitna Borough,,A,I2,I2,1,3,I2
Alaska,AK,Nome Census Area,AKNome Census Area,,A,I2,I2,3,3,I2
Alaska,AK,North Slope Borough,AKNorth Slope Borough,,A,I2,I2,3,3,I2
Alaska,AK,Northwest Arctic Borough,AKNorthwest Arctic Borough,,A,I2,I2,3,3,I2
Alaska,AK,Petersburg Census Area,AKPetersburg Census Area,,A,I2,I2,1,3,I2
Alaska,AK,Prince of Wales-Hyder Census Area,AKPrince of Wales-Hyder Census Area,,A,I2,I2,3,3,I2
Alaska,AK,"Sitka, City and Borough of","AKSitka, City and Borough of",,A,I2,I2,3,1,I2
Alaska,AK,"Skagway Borough, Municipality of","AKSkagway Borough, Municipality of",,A,I2,I2,3,1,I2
Alaska,AK,Southeast Fairbanks Census Area,AKSoutheast Fairbanks Census Area,,A,I2,I2,3,3,I2
Alaska,AK,Valdez-Cordova Census Area,AKValdez-Cordova Census Area,,A,I2,I2,2,3,I2
Alaska,AK,Wade Hampton Census Area,AKWade Hampton Census Area,,A,I2,I2,3,1,I2
Alaska,AK,"Wrangell, City and Borough of","AKWrangell, City and Borough of",,A,I2,I2,3,1,I2
Alaska,AK,"Yakutat, City and Borough of","AKYakutat, City and Borough of",,A,I2,I2,2,1,I2
Alaska,AK,Yukon-Koyukuk Census Area,AKYukon-Koyukuk Census Area,,A,I2,I2,3,3,I2
Arkansas,AR,Arkansas County,ARArkansas County,New Madrid EQ,A,I3,I3,3,1,I3
Arkansas,AR,Ashley County,ARAshley County,,A,I3,I3,3,1,I3
Arkansas,AR,Baxter County,ARBaxter County,,A,I2,I2,3,1,I2
Arkansas,AR,Benton County,ARBenton County,,A,I2,I2,3,3,I2
Arkansas,AR,Boone County,ARBoone County,,A,I2,I2,3,3,I2
Arkansas,AR,Bradley County,ARBradley County,,A,I3,I3,3,1,I3
Arkansas,AR,Calhoun County,ARCalhoun County,,A,I3,I3,3,2,I3
Arkansas,AR,Carroll County,ARCarroll County,,A,I3,I3,3,3,I3
Arkansas,AR,Chicot County,ARChicot County,,A,I2,I2,3,1,I2
Arkansas,AR,Clark County,ARClark County,,A,I3,I3,3,3,I3
Arkansas,AR,Clay County,ARClay County,New Madrid EQ,A,I3,I3,2,3,I3
Arkansas,AR,Cleburne County,ARCleburne County,New Madrid EQ,A,I3,I3,2,1,I3
Arkansas,AR,Cleveland County,ARCleveland County,,A,I3,I3,3,1,I3
Arkansas,AR,Columbia County,ARColumbia County,,A,I3,I3,3,3,I3
Arkansas,AR,Conway County,ARConway County,,A,I2,I2,3,2,I2
Arkansas,AR,Craighead County,ARCraighead County,New Madrid EQ,A,I3,I3,1,3,I3
Arkansas,AR,Crawford County,ARCrawford County,,A,I2,I2,3,3,I2
Arkansas,AR,Crittenden County,ARCrittenden County,New Madrid EQ,A,I3,I3,1,3,I3
Arkansas,AR,Cross County,ARCross County,New Madrid EQ,A,I3,I3,1,2,I3
Arkansas,AR,Dallas County,ARDallas County,,A,I3,I3,3,2,I3
Arkansas,AR,Desha County,ARDesha County,,A,I3,I3,3,2,I3
Arkansas,AR,Drew County,ARDrew County,,A,I3,I3,3,1,I3
Arkansas,AR,Faulkner County,ARFaulkner County,,A,I3,I3,2,1,I3
Arkansas,AR,Franklin County,ARFranklin County,,A,I2,I2,3,3,I2
Arkansas,AR,Fulton County,ARFulton County,New Madrid EQ,A,I3,I3,2,1,I3
Arkansas,AR,Garland County,ARGarland County,,A,I2,I2,3,3,I2
Arkansas,AR,Grant County,ARGrant County,,A,I3,I3,3,2,I3
Arkansas,AR,Greene County,ARGreene County,New Madrid EQ,A,I3,I3,2,3,I3
Arkansas,AR,Hempstead County,ARHempstead County,,A,I3,I3,3,3,I3
Arkansas,AR,Hot Spring County,ARHot Spring County,,A,I2,I2,3,2,I2
Arkansas,AR,Howard County,ARHoward County,,A,I2,I2,3,3,I2
Arkansas,AR,Independence County,ARIndependence County,New Madrid EQ,A,I3,I3,2,1,I3
Arkansas,AR,Izard County,ARIzard County,New Madrid EQ,A,I2,I2,2,1,I2
Arkansas,AR,Jackson County,ARJackson County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Jefferson County,ARJefferson County,,A,I3,I3,3,2,I3
Arkansas,AR,Johnson County,ARJohnson County,,A,I2,I2,3,3,I2
Arkansas,AR,Lafayette County,ARLafayette County,,A,I3,I3,3,3,I3
Arkansas,AR,Lawrence County,ARLawrence County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Lee County,ARLee County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Lincoln County,ARLincoln County,,A,I3,I3,3,1,I3
Arkansas,AR,Little River County,ARLittle River County,,A,I2,I2,3,3,I2
Arkansas,AR,Logan County,ARLogan County,,A,I3,I3,3,3,I3
Arkansas,AR,Lonoke County,ARLonoke County,New Madrid EQ,A,I3,I3,2,1,I3
Arkansas,AR,Madison County,ARMadison County,,A,I3,I3,3,3,I3
Arkansas,AR,Marion County,ARMarion County,,A,I3,I3,3,3,I3
Arkansas,AR,Miller County,ARMiller County,,A,I3,I3,3,3,I3
Arkansas,AR,Mississippi County,ARMississippi County,New Madrid EQ,A,I3,I3,1,3,I3
Arkansas,AR,Monroe County,ARMonroe County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Montgomery County,ARMontgomery County,,A,I3,I3,1,3,I3
Arkansas,AR,Nevada County,ARNevada County,,A,I3,I3,3,3,I3
Arkansas,AR,Newton County,ARNewton County,,A,I3,I3,3,3,I3
Arkansas,AR,Ouachita County,AROuachita County,,A,I3,I3,3,2,I3
Arkansas,AR,Perry County,ARPerry County,,A,I3,I3,3,2,I3
Arkansas,AR,Phillips County,ARPhillips County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Pike County,ARPike County,,A,I3,I3,3,3,I3
Arkansas,AR,Poinsett County,ARPoinsett County,New Madrid EQ,A,I3,I3,1,3,I3
Arkansas,AR,Polk County,ARPolk County,,A,I2,I2,3,3,I2
Arkansas,AR,Pope County,ARPope County,,A,I3,I3,3,3,I3
Arkansas,AR,Prairie County,ARPrairie County,New Madrid EQ,A,I3,I3,2,1,I3
Arkansas,AR,Pulaski County,ARPulaski County,,A,I1,I1,3,1,I1
Arkansas,AR,Randolph County,ARRandolph County,New Madrid EQ,A,I3,I3,2,2,I3
Arkansas,AR,Saline County,ARSaline County,,A,I2,I2,3,2,I2
