PolicyReference,SectionReference,YOA,CoverageName,TriFocusName,Division,RateChangeDivisor,SettlementCurrency,WrittenOrEstimatPrem,TotalIncurred,RateChangeReformat,WEPOnLevel,Index,TotalWrittenIfNotSignedMultiplier,TotalWEP
YD001G23,YD001G23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,25.9862,0,1,25.9862,YD001GCNUZ,1,25.9862
JGB77H23,JGB77H23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,54898.3899,0,1,54898.3899,JGB77HANFR,0.350876999,156460.4978
JGB77H23,JGB77H23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,29022.6429,0,1,29022.6429,JGB77HBNFR,0.350876999,82714.57802
YV026D23,YV026D23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,982.467,0,1,982.467,YV026DANFJ,1,982.467
YV026D23,YV026D23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,20.9631,0,1,20.9631,YV026DCNUZ,1,20.9631
YV026D23,YV026D23BNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,144.6219,0,1,144.6219,YV026DBNFJ,1,144.6219
W0278I23PNFJ,W0278I23PNFJ-01,2023,Miscellaneous,Jewellers,Property Risks,1.0052,EUR,6681.4478,0,1.0052,6716.191329,W0278IJ-01,0.9,7423.830889
JJP83Q23,JJP83Q23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,0,USD,8311.6688,0,1,8311.6688,JJP83QANFM,0.3333,24937.50015
LD023K23,LD023K23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,411355.7545,30963.5572,1,411355.7545,LD023KANFR,0.23404256,1757610.9
LD023K23,LD023K23KNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,16733.8605,0,1,16733.8605,LD023KKNFR,0.23404253,71499.22922
LD023K23,LD023K23BNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,43818.8757,0,1,43818.8757,LD023KBNFM,0.23404256,187226.0998
LD023K23,LD023K23DNUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KDNUA,0.23404256,0
LD023K23,LD023K23ENUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KENUZ,0.23404256,0
LD023K23,LD023K23HNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KHNFJ,0.23404256,0
LD023K23,LD023K23INUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KINUA,0.23404255,0
LD023K23,LD023K23LNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,10745.3844,0,1,10745.3844,LD023KLNFM,0.23404253,45912.10153
LD023K23,LD023K23MNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,2829.2628,0,1,2829.2628,LD023KMNFJ,0.23404253,12088.66953
LD023K23,LD023K23NNUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KNNUA,0.23404253,0
LD023K23,LD023K23ONUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KONUZ,0.23404253,0
LD023K23,LD023K23QNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KQNFM,0.23404253,0
LD023K23,LD023K23RNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KRNFJ,0.23404253,0
LD023K23,LD023K23CNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,200496.3756,0,1,200496.3756,LD023KCNFJ,0.23404256,856666.3072
LD023K23,LD023K23TNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KTNUZ,0.23404253,0
LD023K23,LD023K23SNUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LD023KSNUA,0.23404253,0
LD023K23,LD023K23PNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KPNFR,0.23404253,0
LD023K23,LD023K23FNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KFNFR,0.23404256,0
LD023K23,LD023K23GNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KGNFM,0.23404256,0
LD023K23,LD023K23JNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LD023KJNUZ,0.23404256,0
YH080C23,YH080C23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0.87,EUR,1884.3797,0,0.87,1639.410339,YH080CDNFR,1,1884.3797
YH080C23,YH080C23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0.87,EUR,996.036,0,0.87,866.55132,YH080CBNFR,1,996.036
YH080C23,YH080C23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0.87,EUR,144.3531,0,0.87,125.587197,YH080CCNUZ,1,144.3531
YH080C23,YH080C23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0.87,EUR,6947.0094,0,0.87,6043.898178,YH080CANFR,1,6947.0094
SJ016J23ANFJ,SJ016J23ANFJ-01,2023,Jewellers Block,Jewellers,Property Risks,0,USD,13739.5569,0,1,13739.5569,SJ016JJ-01,0.5,27479.1138
YK181B23,YK181B23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,18391.935,0,1,18391.935,YK181BANFR,1,18391.935
YK181B23,YK181B23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,2707.2924,0,1,2707.2924,YK181BBNFR,1,2707.2924
YK181B23,YK181B23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,1387.7924,0,1,1387.7924,YK181BCNUZ,1,1387.7924
LK045L23,LK045L23CNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,218075,147411.5698,1,218075,LK045LCNFJ,1,218075
LK045L23,LK045L23DNUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LK045LDNUA,1,0
LK045L23,LK045L23ENZR,2023,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LENZR,1,0
LK045L23,LK045L23FNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LFNUZ,1,0
B7866D23,B7866D23ANUJ,2023,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,1,USD,659.0909,0,1,659.0909,B7866DANUJ,0.09090909,7249.999973
LM019E23,LM019E23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,GBP,3302000,61633.0805,1,3302000,LM019EANFJ,1,3302000
LM019E23,LM019E23BNUJ,2023,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,0,GBP,0,0,1,0,LM019EBNUJ,1,0
LM019E23,LM019E23CNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,GBP,0,4356.1,1,0,LM019ECNFR,1,0
LM020V23,LM020V23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,270282.03,0,1,270282.03,LM020VANFJ,1,270282.03
YK182J23,YK182J23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1.02,EUR,0,0,1.02,0,YK182JANFR,1,0
YK182J23,YK182J23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1.02,EUR,0,0,1.02,0,YK182JBNFR,1,0
YK182J23,YK182J23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1.02,EUR,0,0,1.02,0,YK182JCNUZ,1,0
YK182J23,YK182J23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1.02,EUR,0,0,1.02,0,YK182JDNFR,1,0
JJQ63S23,JJQ63S23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,0,USD,36236.52,0,1,36236.52,JJQ63SANFM,0.5,72473.04
JJP60X23,JJP60X23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,0,USD,9685.0151,0,1,9685.0151,JJP60XANYJ,0.13875499,69799.40037
LM019E23,LM019E23DNZP,2023,Jewellers El Pl,Jewellers,Property Risks,0,GBP,0,0,1,0,LM019EDNZP,1,0
LM020V23,LM020V23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,0,0,1,0,LM020VBNFR,1,0
LK045L23,LK045L23KNZR,2023,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LKNZR,1,0
LK045L23,LK045L23LNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LLNUZ,1,0
LH022X23,LH022X23ANUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,0,0,1,0,LH022XANUZ,0.03913043,0
LH022X23,LH022X23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,143.3528,0,1,143.3528,LH022XBNFR,0.03913043,3663.460892
LH022X23,LH022X23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LH022XCNUZ,0.03913043,0
LK045L23,LK045L23BNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LBNFM,1,0
LH022X23,LH022X23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,24752.2526,0,1,24752.2526,LH022XANFR,0.03913043,632557.6438
LK045L23,LK045L23GNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,64750,0,1,64750,LK045LGNFR,1,64750
LK045L23,LK045L23HNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LK045LHNFM,1,0
LK045L23,LK045L23INFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,0,0,1,0,LK045LINFJ,1,0
LK045L23,LK045L23JNUA,2023,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,0,0,1,0,LK045LJNUA,1,0
LK045L23,LK045L23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,67500,0,1,67500,LK045LANFR,1,67500
B7866D23,B7866D23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,USD,47784.0904,0,1,47784.0904,B7866DANYJ,0.09090909,525624.9997
JJR78S23,JJR78S23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,USD,12729.7779,0,1,12729.7779,JJR78SANFJ,0.09142857,139231.948
JJQ81K23,JJQ81K23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,USD,78731.3304,25508.127,1,78731.3304,JJQ81KANFJ,0.1,787313.304
JJQ81K23,JJQ81K23BNUJ,2023,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,0,USD,0,0,1,0,JJQ81KBNUJ,0.1,0
JBE86K23,JBE86K23JNFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,15272.1574,0,1,15272.1574,JBE86KJNFM,0.106670001,143172.0008
JBE86K23,JBE86K23JNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,839.9622,0,1,839.9622,JBE86KJNUZ,0.106670001,7874.399509
JJU45Z23,JJU45Z23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,GBP,2175.2719,0,1,2175.2719,JJU45ZANFR,0.75000001,2900.362495
JEA19Z23,JEA19Z23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1.05,USD,17827.7,0,1.05,18719.085,JEA19ZANFR,0.153250995,116330.0769
JEA19Z23,JEA19Z23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1.05,USD,47567.4766,0,1.05,49945.85043,JEA19ZBNFR,0.153250995,310389.3498
JEA19Z23,JEA19Z23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1.05,USD,9.4507,0,1.05,9.923235,JEA19ZCNUZ,0.199222994,47.4377973
YV049A23,YV049A23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,447.7564,0,1,447.7564,YV049ADNFR,1,447.7564
YV049A23,YV049A23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,2116.5851,0,1,2116.5851,YV049AANFR,1,2116.5851
YV049A23,YV049A23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,311.5633,0,1,311.5633,YV049ABNFR,1,311.5633
YV049A23,YV049A23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,45.1501,0,1,45.1501,YV049ACNUZ,1,45.1501
W1403M23PNFJ,W1403M23PNFJ-01,2023,Miscellaneous,Jewellers,Property Risks,1.0029,EUR,21941.7883,0,1.0029,22005.41949,W1403MJ-01,0.9,24379.76478
JPX27V23,JPX27V23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,49513.13,0,1,49513.13,JPX27VANFR,0.35555601,139255.5001
JWR23L23,JWR23L23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,EUR,6485.942,322.276,1,6485.942,JWR23LANFJ,0.1,64859.42
JGD64D23,JGD64D23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,EUR,9033.1426,0,1,9033.1426,JGD64DANFM,0.145499995,62083.45653
SJ017J23ANFJ,SJ017J23ANFJ-01,2023,Jewellers Block,Jewellers,Property Risks,0,USD,3010.838,0,1,3010.838,SJ017JJ-01,0.986,3053.588235
YL107C23,YL107C23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,20.9705,0,1,20.9705,YL107CCNUZ,1,20.9705
YL107C23,YL107C23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,1009.1593,0,1,1009.1593,YL107CANFR,1,1009.1593
YL107C23,YL107C23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,144.6918,0,1,144.6918,YL107CBNFR,1,144.6918
YV095V23,YV095V23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,19.6917,0,1,19.6917,YV095VCNUZ,1,19.6917
YV095V23,YV095V23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,75.9837,0,1,75.9837,YV095VDNFR,1,75.9837
YV095V23,YV095V23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,947.7605,0,1,947.7605,YV095VANFR,1,947.7605
YV095V23,YV095V23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,135.8839,0,1,135.8839,YV095VBNFR,1,135.8839
JDT48V23,JDT48V23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,7888.1277,0,1,7888.1277,JDT48VANFJ,0.799999981,9860.15986
YL114D23,YL114D23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,21.4219,0,1,21.4219,YL114DCNUZ,1,21.4219
W8127423PNFJ,W8127423PNFJ-01,2023,Miscellaneous,Jewellers,Property Risks,1,USD,27344.8,0,1,27344.8,W81274J-01,1,27344.8
JQE28V23,JQE28V23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,78.6315,0,1,78.6315,JQE28VBNFR,0.125,629.052
JQE28V23,JQE28V23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,8853.0276,0,1,8853.0276,JQE28VANFR,0.125,70824.2208
JJV49E23,JJV49E23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,USD,50204.6966,0,1,50204.6966,JJV49EANFR,0.31719275,158278.1971
JJV49E23,JJV49E23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,USD,7177.0251,0,1,7177.0251,JJV49EBNFR,0.31719275,22626.6997
JDM52H23,JDM52H23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,5000.0001,0,1,5000.0001,JDM52HANFM,1,5000.0001
YR075H23,YR075H23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,675.8124,0,1,675.8124,YR075HANFR,1,675.8124
YR075H23,YR075H23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,96.8973,0,1,96.8973,YR075HBNFR,1,96.8973
YR075H23,YR075H23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,14.0416,0,1,14.0416,YR075HCNUZ,1,14.0416
JAM77E23,JAM77E23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,6235.4746,0,1,6235.4746,JAM77EANFR,0.04022989,154996.0639
JAM77E23,JAM77E23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,69.1461,0,1,69.1461,JAM77EBNFR,0.04022989,1718.774275
JQD32A23,JQD32A23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,CAD,3172.7165,0,1,3172.7165,JQD32AANFM,0.042500001,74652.15101
JQD30D23,JQD30D23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,CAD,6792.3991,0,1,6792.3991,JQD30DANFM,0.047524751,142923.4027
JQY21Z23,JQY21Z23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,USD,5000.0001,0,1,5000.0001,JQY21ZANFM,1,5000.0001
JWN25J23,JWN25J23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,EUR,41875.112,0,1,41875.112,JWN25JANYJ,0.1,418751.12
JAB30Q23,JAB30Q23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,USD,9995.9999,0,1,9995.9999,JAB30QANYJ,0.166599999,59999.99994
LB021V23,LB021V23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,EUR,966911.9816,192610.6614,1,966911.9816,LB021VANYJ,0.2322,4164134.288
LG012N23,LG012N23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,742500,0,1,742500,LG012NANFR,1,742500
LG012N23,LG012N23BNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,0,0,1,0,LG012NBNUZ,1,0
JDG30S23,JDG30S23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,4029.1132,0,1,4029.1132,JDG30SANFR,0.040229889,100152.2322
LB021V23,LB021V23BNYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,EUR,41061.2948,0,1,41061.2948,LB021VBNYJ,0.125,328490.3584
LB022E23,LB022E23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,1,EUR,49054.5602,0,1,49054.5602,LB022EANYJ,0.0448,1094967.862
JQD33H23,JQD33H23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,CAD,7355.9684,0,1,7355.9684,JQD33HANFM,0.06503415,113109.3189
SJ019J23ANFR,SJ019J23ANFR-01,2023,Fine Art,Jewellers,Property Risks,1.0069,USD,18932.2769,0,1.0069,19062.90961,SJ019JR-01,1,18932.2769
YDP97Z23,YDP97Z23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,1828.4742,0,1,1828.4742,YDP97ZANFR,1,1828.4742
YDP97Z23,YDP97Z23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,269.1914,0,1,269.1914,YDP97ZBNFR,1,269.1914
YDP97Z23,YDP97Z23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,39.0118,0,1,39.0118,YDP97ZCNUZ,1,39.0118
YDP97Z23,YDP97Z23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,447.7564,0,1,447.7564,YDP97ZDNFR,1,447.7564
JJW98Z23,JJW98Z23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,USD,7528.0742,0,1,7528.0742,JJW98ZANFR,0.13,57908.26308
W8151823PNFJ,W8151823PNFJ-01,2023,Miscellaneous,Jewellers,Property Risks,1,USD,22422.8909,0,1,22422.8909,W81518J-01,0.7,32032.70129
SJ018J23ANFJ,SJ018J23ANFJ-01,2023,Jewellers Block,Jewellers,Property Risks,1.002,USD,147478.9916,0,1.002,147773.9496,SJ018JJ-01,0.8,184348.7395
SJ020J23ANFM,SJ020J23ANFM-01,2023,General Specie,Jewellers,Property Risks,1.003,USD,16447.5165,0,1.003,16496.85905,SJ020JM-01,1,16447.5165
YV128N23,YV128N23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,1713.0101,0,1,1713.0101,YV128NANFR,1,1713.0101
YV128N23,YV128N23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,252.1547,0,1,252.1547,YV128NBNFR,1,252.1547
YV128N23,YV128N23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,36.5451,0,1,36.5451,YV128NCNUZ,1,36.5451
W0A43923PNFR,W0A43923PNFR-01,2023,Miscellaneous,Fine Art and Specie,Property Risks,0,EUR,1481.5568,0,1,1481.5568,W0A439R-01,1,1481.5568
JQN33E23,JQN33E23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,16343.9394,0,1,16343.9394,JQN33EANFR,0.0344819,473986.0449
JQN34N23,JQN34N23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,16167.4714,0,1,16167.4714,JQN34NANFR,0.034483,468853.3886
YL144B23,YL144B23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,144.6918,0,1,144.6918,YL144BBNFR,1,144.6918
YL144B23,YL144B23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,20.9705,0,1,20.9705,YL144BCNUZ,1,20.9705
YL144B23,YL144B23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,1009.1593,0,1,1009.1593,YL144BANFR,1,1009.1593
JDQ78H23,JDQ78H23ANFM,2023,General Specie,Fine Art and Specie,Property Risks,1,GBP,24057.778,0,1,24057.778,JDQ78HANFM,0.25,96231.112
JJX48C23,JJX48C23ANYJ,2023,Cash In Transit,Fine Art and Specie,Property Risks,0,GBP,94672.1532,8018.3438,1,94672.1532,JJX48CANYJ,0.08695652,1088729.784
JCD36G23,JCD36G23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,12898.4151,0,1,12898.4151,JCD36GANFJ,0.151351345,85221.67501
JAT54N23,JAT54N23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,7859.0382,0,1,7859.0382,JAT54NANFR,0.25,31436.1528
JJG25E23,JJG25E23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,8725.5,0,1,8725.5,JJG25EANFR,0.15,58170
YA157D23,YA157D23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,81.6301,0,1,81.6301,YA157DCNUZ,1,81.6301
JJG23H23,JJG23H23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,USD,71255.1376,0,1,71255.1376,JJG23HANFR,0.39999999,178137.8482
JJG23H23,JJG23H23ANUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,7125.5146,0,1,7125.5146,JJG23HANUZ,0.39999999,17813.78692
YA157D23,YA157D23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,3826.2818,0,1,3826.2818,YA157DANFR,1,3826.2818
YA157D23,YA157D23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,EUR,563.2287,0,1,563.2287,YA157DBNFR,1,563.2287
JRB30V23,JRB30V23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,11766.8897,0,1,11766.8897,JRB30VANFR,1,11766.8897
JRB30V23,JRB30V23BNZR,2023,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,GBP,1031.5099,0,1,1031.5099,JRB30VBNZR,1,1031.5099
JRB30V23,JRB30V23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,GBP,2483.2723,0,1,2483.2723,JRB30VCNUZ,1,2483.2723
JJY60B23,JJY60B23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,USD,806.3953,0,1,806.3953,JJY60BBNFR,0.66669999,1209.532492
YV144L23,YV144L23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,13.5402,0,1,13.5402,YV144LCNUZ,1,13.5402
JJY60B23,JJY60B23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,USD,14697.3011,0,1,14697.3011,JJY60BANFR,0.66669999,22044.84974
YV144L23,YV144L23BNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,93.442,0,1,93.442,YV144LBNFR,1,93.442
YV144L23,YV144L23DNFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,275.166,0,1,275.166,YV144LDNFR,1,275.166
YV144L23,YV144L23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,0,EUR,651.7076,0,1,651.7076,YV144LANFR,1,651.7076
JQN26D23,JQN26D23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,USD,14268.3349,0,1,14268.3349,JQN26DANFJ,0.0900901,158378.5
JQB26B23,JQB26B23ANFR,2023,Fine Art,Fine Art and Specie,Property Risks,1,GBP,9564.671,0,1,9564.671,JQB26BANFR,1,9564.671
JQB26B23,JQB26B23BNZR,2023,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,GBP,0,0,1,0,JQB26BBNZR,1,0
JQB26B23,JQB26B23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,GBP,0,0,1,0,JQB26BCNUZ,1,0
YA170X23,YA170X23DNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,EUR,5322.1788,0,1,5322.1788,YA170XDNFJ,1,5322.1788
YA170X23,YA170X23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,EUR,3687.347,0,1,3687.347,YA170XANFJ,1,3687.347
YA170X23,YA170X23BNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,1,EUR,1337.4584,0,1,1337.4584,YA170XBNFJ,1,1337.4584
YA170X23,YA170X23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,EUR,76.4442,0,1,76.4442,YA170XCNUZ,1,76.4442
W07U2123PNFP,W07U2123PNFP-01,2023,Miscellaneous,Jewellers,Property Risks,0,EUR,8112.9505,0,1,8112.9505,W07U21P-01,1,8112.9505
SJ021J23ANFJ,SJ021J23ANFJ-01,2023,Jewellers Block,Jewellers,Property Risks,0,USD,11484.6511,0,1,11484.6511,SJ021JJ-01,1,11484.6511
YV155F23,YV155F23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,1807.9833,0,1,1807.9833,YV155FANFJ,1,1807.9833
YV155F23,YV155F23BNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,266.1355,0,1,266.1355,YV155FBNFJ,1,266.1355
YV155F23,YV155F23DNFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,935.9981,0,1,935.9981,YV155FDNFJ,1,935.9981
YV158K23,YV158K23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,13.8804,0,1,13.8804,YV158KCNUZ,1,13.8804
YV155F23,YV155F23CNUZ,2023,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,EUR,38.5722,0,1,38.5722,YV155FCNUZ,1,38.5722
YV159Z23,YV159Z23ANFJ,2023,Jewellers - Retail,Jewellers,Property Risks,0,EUR,2927.3737,0,1,2927.3737,YV159ZANFJ,1,2927.3737
