"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/pml_curves/rms_curves/rp_loss/rp_50","rp_50","float","input","optional","50","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_100","rp_100","float","input","optional","100","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_200","rp_200","float","input","optional","200","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_250","rp_250","float","input","optional","250","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_500","rp_500","float","input","optional","500","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_1000","rp_1000","float","input","optional","1,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_5000","rp_5000","float","input","optional","5,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_10000","rp_10000","float","input","optional","10,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss","rp_loss","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_2","rp_2","float","output","n/a","2","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_5","rp_5","float","output","n/a","5","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_10","rp_10","float","output","n/a","10","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_25","rp_25","float","output","n/a","25","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_50","rp_50","float","output","n/a","50","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_100","rp_100","float","output","n/a","100","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_200","rp_200","float","output","n/a","200","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_250","rp_250","float","output","n/a","250","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_500","rp_500","float","output","n/a","500","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_1000","rp_1000","float","output","n/a","1,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_5000","rp_5000","float","output","n/a","5,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev/rp_10000","rp_10000","float","output","n/a","10,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss_prev","rp_loss_prev","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_2","rp_2","float","output","n/a","2","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_5","rp_5","float","output","n/a","5","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_10","rp_10","float","output","n/a","10","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_25","rp_25","float","output","n/a","25","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_50","rp_50","float","output","n/a","50","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_100","rp_100","float","output","n/a","100","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_200","rp_200","float","output","n/a","200","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_250","rp_250","float","output","n/a","250","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_500","rp_500","float","output","n/a","500","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_1000","rp_1000","float","output","n/a","1,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_5000","rp_5000","float","output","n/a","5,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change/rp_10000","rp_10000","float","output","n/a","10,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss_change","rp_loss_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/rms_curves","rms_curves","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/air_curves/include_in_peril_alloc","include_in_peril_alloc","str","input","required","Include in Peril Allocation?","Yes","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/peril","peril","str","input","required","Peril","AP","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/curve_description","curve_description","str","input","optional","Curve Description","","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/currency","currency","str","input","optional","Currency","None","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss/rp_2","rp_2","float","input","optional","2","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_5","rp_5","float","input","optional","5","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_10","rp_10","float","input","optional","10","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_25","rp_25","float","input","optional","25","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_50","rp_50","float","input","optional","50","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_100","rp_100","float","input","optional","100","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_200","rp_200","float","input","optional","200","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_250","rp_250","float","input","optional","250","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_500","rp_500","float","input","optional","500","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_1000","rp_1000","float","input","optional","1,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_5000","rp_5000","float","input","optional","5,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss/rp_10000","rp_10000","float","input","optional","10,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss","rp_loss","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/air_curves/rp_loss_prev/rp_2","rp_2","float","output","n/a","2","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_5","rp_5","float","output","n/a","5","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_10","rp_10","float","output","n/a","10","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_25","rp_25","float","output","n/a","25","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_50","rp_50","float","output","n/a","50","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_100","rp_100","float","output","n/a","100","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_200","rp_200","float","output","n/a","200","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_250","rp_250","float","output","n/a","250","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_500","rp_500","float","output","n/a","500","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_1000","rp_1000","float","output","n/a","1,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_5000","rp_5000","float","output","n/a","5,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev/rp_10000","rp_10000","float","output","n/a","10,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/air_curves/rp_loss_prev","rp_loss_prev","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_2","rp_2","float","output","n/a","2","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_5","rp_5","float","output","n/a","5","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_10","rp_10","float","output","n/a","10","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_25","rp_25","float","output","n/a","25","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_50","rp_50","float","output","n/a","50","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_100","rp_100","float","output","n/a","100","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_200","rp_200","float","output","n/a","200","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_250","rp_250","float","output","n/a","250","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_500","rp_500","float","output","n/a","500","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_1000","rp_1000","float","output","n/a","1,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_5000","rp_5000","float","output","n/a","5,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change/rp_10000","rp_10000","float","output","n/a","10,000","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/air_curves/rp_loss_change","rp_loss_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/air_curves","air_curves","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/other_curves/include_in_peril_alloc","include_in_peril_alloc","str","input","required","Include in Peril Allocation?","Yes","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/other_curves/peril","peril","str","input","required","Peril","AP","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/other_curves/curve_description","curve_description","str","input","optional","Curve Description","","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/other_curves/currency","currency","str","input","optional","Currency","None","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/other_curves/rp_loss/rp_2","rp_2","float","input","optional","2","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_5","rp_5","float","input","optional","5","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_10","rp_10","float","input","optional","10","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_25","rp_25","float","input","optional","25","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_50","rp_50","float","input","optional","50","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_100","rp_100","float","input","optional","100","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_200","rp_200","float","input","optional","200","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_250","rp_250","float","input","optional","250","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_500","rp_500","float","input","optional","500","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_1000","rp_1000","float","input","optional","1,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_5000","rp_5000","float","input","optional","5,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss/rp_10000","rp_10000","float","input","optional","10,000","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss","rp_loss","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/other_curves/rp_loss_prev/rp_2","rp_2","float","output","n/a","2","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss_prev/rp_5","rp_5","float","output","n/a","5","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss_prev/rp_10","rp_10","float","output","n/a","10","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss_prev/rp_25","rp_25","float","output","n/a","25","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/other_curves/rp_loss_prev/rp_50","rp_50","float","output","n/a","50","n/a","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
