eventid,AL,CT,DC,DE,FL,GA,HI,LA,MA,MD,ME,MS,NC,NH,NJ,NY,PA,RI,SC,TX,VA,VT,WV,Caribbean
2855565,0,0,0,0,0.535700859,0.03484987,0,0,0,0,0,0,0.019068548,0,0,0,0,0,0.139250594,0,0,0,0,0.271130128
2889943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856501,0,0,0,0,0.001393546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998606454
2892883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875485,0,0.129430737,0,0.0055455,0,0,0,0,0.064282967,0.004021527,0.003043526,0,0.101713074,0.009327408,0.033450859,0.373044796,2.55E-05,0.019851817,0.011645053,0,0.244617243,0,0,0
2882555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859292,1.82E-06,0,0,0,0.000806517,0,0,0.160392493,0,0,0,0.00028559,0,0,0,0,0,0,0,0.838513583,0,0,0,0
2876272,0.013444959,0,0,0,0.001439298,0,0,0.783835731,0,0,0,0.185289384,0,0,0,0,0,0,0,0.006974,0,0,0,0.009016628
2884178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866680,0,3.92E-06,0,0.075658929,0.29974645,0,0,0,0.000116225,0.052360905,0.009077337,0,0.103291044,0,0.108860562,0.037745607,0.005653916,6.10E-05,0,0,0.028280272,0,0,0.279143834
2849113,0.036196842,0,0,0,0.171289317,2.09E-05,0,0.439134241,0,0,0,0.228711601,0,0,0,0,0,0,0,0.10552064,0,0,0,0.01912649
2888907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2869923,0,0,0,0,0.003265488,0.009991569,0,0,0,0,0,0,0.469398218,0,0,0,0,0,0.3606898,0,0,0,0,0.156654924
2858605,0,0,0,0,0.74548281,0.025329765,0,0,0,0,0,0,0.00223937,0,0,0,0,0,0.135404568,0,0,0,0,0.091543487
2879415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2876172,0.00044032,0,0,0,1.95E-05,0,0,0.48126478,0,0,0,0.005574105,0,0,0,0,0,0,0,0.51270128,0,0,0,0
2857188,0.687378014,0,0,0,0.077327214,0,0,0.003889734,0,0,0,0.231405038,0,0,0,0,0,0,0,0,0,0,0,0
2856252,7.58E-07,0,0,0,0.999995105,0,0,3.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19E-07
2859541,0,0.000765633,0,0.002333894,0.820178734,0.000209937,0,0,1.50E-05,0.002098984,0,0,0.107581051,0,0.009849844,0.006246006,0,0.000405274,0.010441995,0,0.030692115,0,0,0.009181513
2889007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865744,0,0,0,0,0.994512545,3.94E-05,0,0,0.000714568,0,0,0,2.22E-06,0,1.14E-07,0,0,9.19E-10,7.67E-06,0,0,0,0,0.004723465
2850049,0,0,0.000436935,0,0.005053479,0.13796191,0,0,0,0.001396932,0,0,0.431732319,0,0,0,4.26E-06,0,0.420303193,0,0.003110975,0,0,0
2879515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856152,0,0,0,0,0.999954253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57E-05
2859641,0.000890459,0,0,0,0.045323035,0,0,0.494259631,0,0,0,0.043716259,0,0,0,0,0,0,0,0,0,0,0,0.415810616
2868887,0.036669644,0,0,0,0.021760946,0,0,0.776938743,0,0,0,0.16321381,0,0,0,0,0,0,0,0.001401658,0,0,0,1.52E-05
2889694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868987,0,0,0,0,0,0,0,1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0.925930363,0,0,0,0.07405403
2878479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862853,0.28426968,0,0,0,0.571022842,0.119250757,0,0.013627168,0,0,0,0.011386852,0,0,0,0,0,0,0.000442701,0,0,0,0,0
2848695,0,0,0,0,0.000206528,0,0,0.000459427,0,0,0,0,0,0,0,0,0,0,0,0.685058603,0,0,0,0.314275442
2892734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871509,0,0,0,0,0.985133731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014866269
2858774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862332,0.005329985,0,0,0,0.076582812,0,0,0.727274096,0,0,0,0.072324207,0,0,0,0,0,0,0,0.116891188,0,0,0,0.001597711
2855834,0,0,0,0,0,0.023429213,0,0,0,2.27E-06,0,0,0.778539439,0,0,0,0,0,0.19632667,0,0.001695751,0,0,6.66E-06
2876939,0,0,0,0,0.563662487,0.102406809,0,0,0,0,0.000143392,0,0.050329472,0,0,0,0,0,0.250200611,0,0,0,0,0.033257229
2863471,0.00292368,0,0,0,0.208800706,0,0,0.369332566,0,0,0,0.024495118,0,0,0,0,0,0,0,0.381807006,0,0,0,0.012640923
2860646,0.054920861,0,0,0,0.698820353,0.049022762,0,0,0,0,0,7.18E-07,0,0,0,0,0,7.10E-09,0,0,0,0,0,0.197235298
2882037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2869302,0,0,0,0,0,0,0,9.01E-06,0,0,0,0,0,0,0,0,0,0,0,0.999989487,0,0,0,1.50E-06
2859392,0,0,0,0,0.002356383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512455748,0,0,0,0.485187869
2867716,0,0.031434071,0,5.07E-05,0,0,0,0,0.098457847,1.60E-05,0.00028368,0,0,0.002729816,0.017959667,0.123223496,7.02E-05,0.010911794,0,0,0,0,0,0.714862726
2850736,0,0,0.068212294,0.001743837,0,0,0,0,0,0.210840696,0,0,0.14112983,0,0.001860343,0.014103545,0.03868589,0,0,0,0.521521695,0,0.00190187,0
2873381,0.29580504,0,0,0,0.685233355,0.004267959,0,2.05E-05,0,0,0,0.007212649,0,0,0,0,0,0,0,0,0,0,0,0.007460453
2894606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847009,0,0,0,0,0.999996314,0,0,1.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-06
2875067,0,0,0.055720938,0.024508329,0,0,0,0,0,0.745738496,0,0,0.006390251,0,0.000217369,0,0.008353324,0,0,0,0.159071292,0,0,0
2866411,0,0.290593396,0,1.04E-08,0,0,0,0,0.213492757,0,0.023557095,0,0.000368127,0.045905995,0.004155355,0.371851513,0,0.038197947,0,0,4.59E-08,0.000475028,0,0.011402729
2857706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2894088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848864,0,0,0,0,0.90556889,0.01376885,0,0,0,3.91E-05,0,0,0.005374055,0,0,0,1.43E-05,0,0.011880415,0,0.000263314,0,0,0.063091068
2852943,8.08E-06,0,0,0,0.142669603,0,0,0.008508589,0,0,0,8.56E-06,0,0,0,0,0,0,0,0.567727112,0,0,0,0.281078048
2884413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861599,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0.412551483,0,0,0,0,0,0.424659692,0,0,0,0,0.162729788
2876421,0,0,0,0,0,0,0,0.23681434,0,0,0,0.000595187,0,0,0,0,0,0,0,0.762590474,0,0,0,0
2848764,2.73E-05,0,0,0,0.949507518,0.000159141,0,0.000457846,0,0,0,4.23E-06,0,0,0,0,0,0,0,0.003227059,0,0,0,0.046616945
2863371,0,0,0,0,0,0,0,0,0,0.001106855,0,0,0.985566872,0,0,0,0,0,0,0,0.010927935,0,0,0.002398338
2872027,0,0,0,0,0.911178603,0.049295975,0,0,0,0,0,0,9.96E-07,0,0,0,0,0,0.023681942,0,0,0,0,0.015842484
2883560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877039,0,0,0,0,0.999484316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010695,0,0,0,0.000408734
2864304,0,0,0,0,0,0,0,0.982039256,0,0,0,0.003306803,0,0,0,0,0,0,0,0,0,0,0,0.014653941
2882206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851071,0.000103699,0,0,0,0.000559811,0,0,0.965577994,0,0,0,0.019562949,0,0,0,0,0,0,0,0,0,0,0,0.014195547
2861499,0.375715072,0,0,0,0.434020356,0,0,0,0,0,0,0.056965947,0,0,0,0,0,0,0,0,0,0,0,0.133298624
2852843,0.098361551,0,0,0,0.816244273,0.013216401,0,0.000182193,0,0,0,2.15E-05,0.002167437,0,0,0,0,0,0.000128227,0,0.001336354,0,0,0.068342047
2896295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864204,0.004183362,0,0,0,0.000215235,0,0,0.951145683,0,0,0,0.04445572,0,0,0,0,0,0,0,0,0,0,0,0
2862432,0,0.000183062,0,0.000325728,0.862863815,0.015491032,0,0,0,0.000388159,0,0,0.03616686,0,0.00159494,0.016892171,0,4.52E-07,0.026056301,0,0.021974801,0,0,0.018062678
2870341,0,0,0,0,0.000639552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999360448
2866511,0,0,0,0,0.00013276,0,0,0.975512089,0,0,0,0.000787134,0,0,0,0,0,0,0,0,0,0,0,0.023568016
2866262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224972,0,0,0,0.999775028
2853776,0,0,0,0,0.984571413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937494,0,0,0,0.011491093
2857606,0,0,0.000815587,0.020257206,0,0,0,0,0,0.2445648,0,0,0.023799969,0,0.003769422,0.101792872,0.460195737,0,0,0,0.14019026,0.000468564,0,0.004145585
2875167,0,0,0,0,0,0,0,0,0,0,0.005432599,0,0.000804485,0,0,0,0,0,0,0,0,0,0,0.993762916
2878997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604085503,0,0,0,0.395914497
2862953,0.00042372,0,0,0,0.810396261,0.0019552,0,0.054127195,0,0,0,0.000333114,0,0,0,0,0,0,0.00099724,0.120075484,0,0,0,0.011691786
2871609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859123,0,0.001545208,0,0.00975857,0,0,0,0,0.001391648,0.011905058,0.000657407,0,0.389078065,3.28E-05,0.028434823,0.012667503,2.04E-06,0.002722434,0,0,0.541804425,0,0,0
2850467,0,0,0,0,0.817857818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182142182
2851904,0.000312039,0,0,0,0,0,0,0.9776495,0,0,0,0.02203549,0,0,0,0,0,0,0,1.11E-06,0,0,0,1.86E-06
2855983,0,0.130508328,0,0,0.033099513,0,0,0,0.423314672,2.09E-05,0.001605202,0,0.018226307,0.040526909,5.47E-05,0.246862009,0,0.10295111,0.000119727,0,8.36E-06,0.002064638,0,0.000637615
2876790,0,0,0,0,0.985014504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014985496
2868134,0,0,0,0,0.104623219,0.364479744,0,0,0,0,0,0,0.089043637,0,0,0,0,0,0.439887934,0,0,0,0,0.001965466
2895774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864639,0,0,0,0,0.989737394,0.003050095,0,0,0,0,0,0,0,0,0,0,0,0,0.000128026,0,0,0,0,0.007084485
2889525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850218,0,0,0,0,0.986934198,0,0,0,0,0,0,0,0.013065467,0,0,0,0,0,0,0,0,0,0,3.35E-07
2848595,0.011907151,0,0,0,0.764904392,0.000608212,0,0.116058863,0,0,0,0.038471954,0,0,0,0,0,0,3.84E-05,0.019829283,0,0,0,0.048181698
2892465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2883809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-06,0,0,0,0.999996933
2873481,0.376576641,0,0,0,0.516732436,0.000797688,0,0.022837902,0,0,0,0.07008002,0,0,0,0,0,0,0,0.012975309,0,0,0,3.63E-09
2892565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854111,1.42E-05,0,0,0,0,0,0,0.985008124,0,0,0,0.010261851,0,0,0,0,0,0,0,0.004715779,0,0,0,0
2871174,0,0,0,0,0.459047778,0.196973185,0,0,0,0,0,0,0.073048847,0,0,0,0,0,0.265233882,0,0.000150273,0,0,0.005546035
2883909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848260,0,0,0,0,0,0,0,0,0,0,0,0,0.297254071,0,0,0,0,0,0.013196324,0,0.000176263,0,0,0.689373342
2864539,0,0.034367531,0.000420619,0.019019146,0.011039024,0.000982278,0,0,0.014880049,0.016550846,2.68E-05,0,0.260269753,0,0.16794533,0.269719017,0.071814333,0.006185685,0.036549464,0,0.084223174,0,0,0.006006939
2869402,0.021082814,0,0,0,0.692585428,0,0,0,0,0,0,0.002004905,0,0,0,0,0,0,0,0,0,0,0,0.284326853
2860746,0,0,0,0,0,0,0,0.120100486,0,0,0,1.28E-05,0,0,0,0,0,0,0,0.879875877,0,0,0,1.08E-05
2879730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855734,0.038910636,0,0,0,0.817675937,0,0,6.42E-06,0,0,0,4.40E-05,0,0,0,0,0,0,0,0,0,0,0,0.143362975
2868469,0.024307961,0,0,0,0.170464762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805227277
2881702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868569,0.000409513,0,0,0,0.008946772,0,0,0.016081659,0,0,0,0.000508549,0,0,0,0,0,0,0,0.767818063,0,0,0,0.206235444
2871274,0,0,0,0,0.000914586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999085414
2860995,0.0480116,0,0,0,0,0.149523876,0,0.006271108,0,0,0,0.0127208,0.076178343,0,0,0,0,0,0.645590537,0.061627297,0,0,0,7.64E-05
2878897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854612,0.00470679,0,0,0,0.730898442,0.006450015,0,0.000432461,0,0,0,0.001494999,0,0,0,0,0,0,1.07E-08,0,0,0,0,0.256017282
2867015,0.074235989,0,0,0,0.786802153,0.073475288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06548657
2848446,0,0,0,2.20E-06,0.890123974,0.006612775,0,0,6.56E-05,0.000622368,0,0,0.006326113,0,9.77E-06,8.24E-07,0,0,0.093957811,0,0.000174454,0,0,0.002104142
2848778,0.100661592,0,0,0,0.017306992,0.000380638,0,0.813954578,0,0,0,0.049798069,0,0,0,0,0,0,0,0.000151042,0,0,0,0.01774709
2884327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2883995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2852004,0,0,0,0,0.974978749,0,0,0,0,0,0.000466962,0,0,0,0,0,0,0,0,0,0,0,0,0.024554289
2863789,0,1.39E-07,0,8.38E-07,0.571370602,0.002240991,0,0,0.017518241,4.88E-06,0.001251752,0,0.219382585,0.026828994,0.000462545,0.018674269,0,2.05E-06,0.070100648,0,0.027473306,0,0,0.044688156
2857838,0,0,0,0,0,0,0,0,0,3.25E-06,0,0,0.733006253,0,0,0,0.000111088,0,0.056586349,0,0.033592339,0,0.000159713,0.176541005
2851672,0,0,0,0,0.060037983,0.04394339,0,0,0,0,0,0,0.000391098,0,0,0,0,0,0.893414613,0,0,0,0,0.002212917
2881101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854397,0,0,0,0,0.87080113,0.00042064,0,0,0,0,0.0017446,0,0,0,0,0,0,0,0,0,0,0,0,0.12703363
2874131,0,0,0,0,0.941935386,0,0,0,0,0,0,0,0.000501858,0,0,0,0,0,0,0,0,0,0,0.057562756
2878044,0,0.001168506,0.010378581,0.021405913,0,0,0,0,1.40E-06,0.094507032,0,0,0.005788044,0,0.282079906,0.143039461,0.230113211,5.68E-06,0,0,0.106087089,0,0.006077497,0.099347686
2878376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858642,0.005283146,0,0,0,0.690343384,0,0,0.226316256,0,0,0,0.071091088,0,0,0,0,0,0,0,0,0,0,0,0.006966127
2895356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868034,0,0,0,0,0.002193989,0,0,0,0,0,0,0,0.255539025,0,0,0,0,0,0.002639864,0,0.002217357,0,0,0.737409764
2891297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875104,0,0.072512367,0.000155766,0.027085356,0,0,0,0,0.096322424,0.0222191,0.007663801,0,0.012970838,0.01248479,0.261762956,0.31467552,0.089364565,0.018247424,1.50E-06,0,0.059660378,0.00227696,0,0.00259625
2874649,0,0,0,0,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999979845
2847759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2851386,0,0,0,0,0.977821439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022178561
2858124,0.182305761,0.013007181,0.005592769,0.007946673,0.034424512,0.367886234,0,0.019140268,0.007923272,0.043945459,0.000132808,0.063240827,0.032143305,0.000212131,0.055890849,0.043676958,0.077889316,0.000866155,0.003896283,0,0.039016505,0,0.000862734,0
2857669,0,0,0,0,0,0,0,0.000986179,0,0,0,0,0,0,0,0,0,0,0,0.999013821,0,0,0,0
2857337,0,0,0,0,0,0,0,0.984071276,0,0,0,0.00045346,0,0,0,0,0,0,0,0.015475264,0,0,0,0
2858356,0,0,0,0,0.838412786,0.000399246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161187968
2880583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2878662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853879,5.33E-07,0,0,0,0.00886201,0,0,0.001347879,0,0,0,9.72E-07,0,0,0,0,0,0,0,0.987458507,0,0,0,0.002330098
2847928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865240,0.005099813,0,0,0,0.991701598,0.001323776,0,0,0,0,0,0.000591477,0,0,0,0,0,0,3.37E-05,0,0,0,0,0.00124967
2877357,0,0.002121085,0,0.026056247,0,0,0,0,0.003929095,0.025281051,0.000693913,0,0.267553014,0,0.0649752,0.008173324,0,0,0,0,0.601217071,0,0,0
2871191,0,0,0,0,0.31433153,0.46583503,0,0,0,0,0,0,0.051340603,0,0,0,0,0,0.107259063,0,0.000958474,0,0,0.060275299
2877875,0.533047039,0,0,0,0.040525497,0,0,0.011895103,0,0,0,0.41453236,0,0,0,0,0,0,0,0,0,0,0,0
2860563,0.385690071,0,0,0,0.531659081,0.000131079,0,0.00403577,0,0,0,0.078483999,0,0,0,0,0,0,0,0,0,0,0,0
2881788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850653,0.008390925,0,0,0,0.000670044,0,0,0.855991104,0,0,0,0.124887271,0,0,0,0,0,0,0,0.010060655,0,0,0,0
2871778,0.268986205,0,0,0,0.646390371,0,0,0.008018497,0,0,0,0.076438947,0,0,0,0,0,0,0,0,0,0,0,0.00016598
2895041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871360,0,0,0,0,0.350523061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649476939
2861081,0.006205155,0,0,0,0.001610796,0,0,0.733533294,0,0,0,0.039088159,0,0,0,0,0,0,0,0.219562523,0,0,0,7.28E-08
2889090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855130,0,0,0,0,0.671055843,0,0,0.158393423,0,0,0,0.011835592,0,0,0,0,0,0,0,0,0,0,0,0.158715141
2881270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874586,0,0,0,9.80E-10,0.53878884,0,0,0,0,0,0.000439878,0,0.000579631,0,1.04E-06,0.00014712,0,0,0,0,0,0,0,0.460043486
2893819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2894755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868552,0,0.108777344,0,0.005870879,1.91E-05,0,0,0,0.128976317,0.004826519,0.002449007,0,2.81E-05,0.019670539,0.173193845,0.441041746,0.001935305,0.05444183,0,0,5.08E-05,0,0,0.058718768
2864307,0,0,0,0,0.962377683,9.62E-05,0,0,0,0,0,0,0.003215374,0,0,0,0,1.06E-09,0.003145603,0,0,0,0,0.031165159
2885864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2847241,0,0,0,0,0,0,0,0.506411155,0,0,0,0,0,0,0,0,0,0,0,0.493588845,0,0,0,0
2881619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2895442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873899,0,0,0,0,0.812359771,0.028218092,0,0,0,0,0,0,0.068169949,0,0,0,0,0,0.085080397,0,0,0,0,0.006171791
2867948,0.052656385,0,0,0,0.834930719,0.000689397,0,0,0,0,0,0.000567313,0,0,0,0,0,0,0,0,0,0,0,0.111156186
2891211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2890879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867616,0,0,0,0,0.914108232,0.000582142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085309626
2847845,0.182703066,0,0,0,0.680417889,0,0,0.119041777,0,0,0,0.017837268,0,0,0,0,0,0,0,0,0,0,0,0
2850636,0,0,0,0,0,2.52E-05,0,0,0,0,0,0,0.18565093,0,0,0,0,0,0.813379554,0,0.000944339,0,0,0
2884928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865157,0,0,0,0,0,0,0,0.010033228,0,0,0,0,0,0,0,0,0,0,0,0.989966772,0,0,0,0
2880251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865844,0,8.84E-08,0,0.002813992,0.938254829,0,0,0,0,0.003512466,0,0,0.023776245,0,0.00601436,0.000434082,0,0,0.004999648,0,0.010738089,0,0,0.0094562
2887722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860477,0,0,0,0,0.471987705,0,0,0.000316656,0,0,0,0,0,0,0,0,0,0,0,0.508130687,0,0,0,0.019564952
2868051,0,0,0,0,0.639958534,0.043324967,0,0,0,0,0,0,0.009039479,0,0,0,0,0,0.176108715,0,0,0,0,0.131568305
2882120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
