lloyds_risk_code,yoa,gpi,gnpi,acquisition_cost,latest_paid_position,latest_incurred_position,gn_ulr,incurred_development,paid_development,premium_development
E7,2019,242781032.9,191954408.9,0.209351708,111564091,173509340.5,0,0.788956644,0,1
E7,2020,263861072.3,210699722.7,0.201474773,50841290.14,85778834.37,0,0.68355849,0,1
E7,2021,298689949.8,237470459.5,0.204959994,34897042.68,63715002.6,0,0.569811423,0,0.999592778
E7,2022,348371674.8,275468935.3,0.209267127,26831267.87,50568526.3,0,0.43404569,0,0.998881299
E7,2023,416368942.6,323954105.6,0.221954204,19754729.36,44173737.17,0,0.281139346,0,0.994756058
E7,2024,404734504.7,318822334.9,0.212267965,5456377.668,22715491.11,0,0.119480245,0,0.947917859
E7,2025,211574238.7,174736318.4,0.174113448,716186.0507,2490470.601,0,0.011471703,0,0.501021847
E8,2005,0,0,0,0,0,0,1,0,1
E8,2006,333379815.1,267727264.8,0.19693019,177653551.3,178597233.4,0,1,0,1
E8,2007,364346645,291476131.9,0.20000325,223627940.5,223631082.6,0,0.999952785,0,1
E8,2008,326284470,259053537.3,0.206050054,194770983.1,196693912.3,0,0.999975935,0,1
E8,2009,345423213.1,266358255.1,0.228893007,154703073.9,155558380.3,0,1,0,1
E8,2010,336704806.2,258303229.5,0.232849592,186680483.5,187373211.6,0,1,0,1
E8,2011,367864112,283171389.6,0.230228282,240693152.3,256303864.6,0,1,0,1
E8,2012,402877506.8,306126918.3,0.240148896,194348468.9,194932316,0,1,0,1
E8,2013,386642338.2,285747626.6,0.260951018,200160320.2,202143715.1,0,0.993818831,0,1
E8,2014,422549891.2,308920624.1,0.268913256,316996731,329287986.3,0,0.994522572,0,1
E8,2015,454596892.1,332282132.7,0.269062023,274291729.8,280408678.9,0,0.995771332,0,1
E8,2016,406177616.5,301679769.3,0.257271309,253912039.4,281517328.3,0,0.977265985,0,1
E8,2017,384503210.8,285545913.1,0.257364035,252562483.3,281490900.7,0,0.961725924,0,1
E8,2018,384769462.7,280487164.8,0.271025401,288034790.6,304234612.2,0,0.937069827,0,0.999787418
E8,2019,329669482.8,244085396.4,0.259605729,223278767.5,242030147.6,0,0.891550557,0,0.998457177
E8,2020,321099352.3,238185582,0.258218429,135111230,162023436,0,0.856318645,0,0.997743977
E8,2021,374897234.5,281086258.6,0.250231176,143849205.5,158723555.8,0,0.796415469,0,0.996998031
E8,2022,423548768.6,321810913.7,0.240203402,80977529.63,99870033.12,0,0.665011898,0,1
E8,2023,409192811.1,316554122.8,0.226393734,67549094.03,95577966.61,0,0.488916515,0,1
E8,2024,421035889,325510106.8,0.226882754,27372021.06,45815815.3,0,0.229392864,0,0.972469469
E8,2025,158742380.2,121903452.3,0.232067377,4477374.84,11141280.4,0,0.026074246,0,0.486032619
E9,2005,0,0,0,0,0,0,1,0,1
E9,2006,272753028.4,222441716.1,0.184457392,153611092.8,185790264.8,0,1,0,1
E9,2007,273539597.1,215336777,0.21277658,194626373.7,198051377.9,0,1,0,1
E9,2008,282914710.3,222669577.5,0.212944505,217319599,222397552.2,0,0.999232829,0,1
E9,2009,268952387.4,213043975.9,0.207874755,190511682.8,194559060.8,0,0.995450483,0,0.999981743
E9,2010,310735964.4,239143234.8,0.230397308,181554160.1,185600350.6,0,0.99536094,0,0.999995396
E9,2011,325245222.9,254736839.2,0.216785302,215595425.6,223786811.7,0,0.990861224,0,0.999997645
E9,2012,331008505.6,252576068.6,0.236949914,273810445.8,283655429,0,0.992408968,0,1
E9,2013,348950031.5,269140630.5,0.228712979,191486098.6,202555013.5,0,0.990877606,0,1
E9,2014,391490054.8,298775952.1,0.236823647,239443253.5,255291990.2,0,0.989677557,0,1
E9,2015,399562288.5,312811805.6,0.21711379,278583998.3,292846396.7,0,0.979072166,0,1
E9,2016,424133017.7,320673079.6,0.243932761,272848217.9,349740714.4,0,0.975726708,0,0.999133719
E9,2017,436226290.1,334194423,0.233896648,211307400.3,280934081.1,0,0.949963219,0,0.999219894
E9,2018,435865553.8,333876991.5,0.233990875,218514601.1,246659157.9,0,0.909550245,0,0.999450813
E9,2019,366073278.2,273965631.9,0.25160986,102770002.8,125603923,0,0.872529947,0,0.999864285
E9,2020,409188919.7,308132812.7,0.246966871,116896143.3,138356440.7,0,0.825329715,0,0.999120965
E9,2021,466055825.7,349644112.9,0.249780619,64760343.05,94495608.86,0,0.747452054,0,0.998911045
E9,2022,530242864,402764642.8,0.240414779,67730242.26,109209103.6,0,0.628993445,0,1
E9,2023,551458295.6,419591669.1,0.23912348,42428265.05,81021058.54,0,0.466948692,0,1
E9,2024,378004215.8,282939705,0.25149061,12743642.04,30231064.16,0,0.244433769,0,0.947389407
E9,2025,143201465.7,116353968.2,0.187480606,2167012.683,4064038.714,0,0.039196201,0,0.492432316
EA,2005,0,0,0,0,0,0,1,0,1
EA,2006,95896295.44,85029554.79,0.113317627,9037103.215,9027798.235,0,1,0,1
EA,2007,94941818.45,85827392.96,0.096000115,290125962.1,290125962.1,0,0.999999062,0,1
EA,2008,103384311.4,93593772.81,0.094700428,53110076.01,53136890.01,0,0.999997786,0,1
EA,2009,94056392.87,82085624.92,0.127272241,10504304.92,10504304.92,0,0.999994774,0,0.99996918
EA,2010,99180282.91,86776865.74,0.125059304,201218370.5,203898078.5,0,0.999987664,0,0.999964733
EA,2011,107848081.2,97392825,0.096944295,66851060.88,67024779.97,0,0.999970883,0,0.999931795
EA,2012,118154378,106986895.5,0.094516028,89870839.13,94679336.45,0,0.999931275,0,0.999965453
EA,2013,110922548.8,99004810.31,0.107441982,117377895.6,119557244.9,0,0.999837794,0,1
EA,2014,106489054.6,96093606.49,0.097619874,78857918.71,84957612.26,0,0.999617187,0,0.999343211
EA,2015,129565938.1,118906907.7,0.082267227,165468964.3,168435011.4,0,0.999096692,0,0.999599194
EA,2016,113642441.2,103826980.8,0.086371432,14101329.31,19950563.61,0,0.997869339,0,1
EA,2017,106761450.4,98079932.45,0.081316973,101911243.9,103839067.1,0,0.994978987,0,1
EA,2018,114319119.8,105152077.4,0.080188182,162737174.3,174034842.4,0,0.988193466,0,0.998720291
EA,2019,117593478.5,108833161.5,0.074496623,124286832,129501846.1,0,0.972379571,0,0.99747106
EA,2020,99267349.8,93382558.03,0.059282249,84783845.88,90978489.15,0,0.936152523,0,0.994551608
EA,2021,109621313.9,103056113.2,0.05988982,6760814.631,33413585.91,0,0.85642333,0,0.995011458
EA,2022,126214098.2,118720245.9,0.059374131,15064276.79,43186903.97,0,0.696397037,0,0.990889504
EA,2023,149220384.7,139944305.7,0.062163618,4529747.961,21301540.19,0,0.434678264,0,0.989413464
EA,2024,178153753.6,167272927.3,0.061075482,7491666.238,13356403.64,0,0.154944178,0,0.975810508
EA,2025,143212703.5,134839356.1,0.05846791,31637.4912,418090.8912,0,0.018958022,0,0.776232868
EB,2005,0,0,0,0,0,0,1,0,1
EB,2006,0,0,0,0,0,0,1,0,1
EB,2007,24620737.98,21388260.64,0.131290839,15730261.88,15730261.88,0,1,0,1
EB,2008,32924310.28,28491647.91,0.134631898,19272488.1,19273649.84,0,1,0,1
EB,2009,39342233.28,33172657.14,0.156818147,11287068.83,11586028.14,0,0.999935323,0,1
EB,2010,35116013.57,30142110.09,0.141642031,19215074.31,20115534.51,0,0.999706035,0,1
EB,2011,42213734.75,35533051.6,0.158258519,16032784.04,16395278.12,0,1,0,0.99998701
EB,2012,43085265.17,36138940.06,0.161222754,23730033.07,25674899.1,0,1,0,1
EB,2013,69570226.62,59773725.57,0.140814563,52015429.33,54482314.33,0,1,0,1
EB,2014,82461925.24,70481746.04,0.145281342,59220093.89,60619629.6,0,1,0,0.999988459
EB,2015,85074119.94,72855188.83,0.143626888,54868463.18,57267399.46,0,1,0,0.999816156
EB,2016,101298817.1,86074545.55,0.150290714,114227639.6,117447005,0,1,0,0.999821319
EB,2017,123758976.9,105244582.1,0.149600419,103817738.8,115262489,0,1,0,0.997860954
EB,2018,140669247,119095975.8,0.153361674,124102094,125361503.1,0,1,0,0.997911808
EB,2019,163111138.9,137685154,0.155881352,316429554.6,328347466.2,0,1,0,0.995287902
EB,2020,156719155.1,134520884.6,0.141643633,68831275.5,115779341.8,0,1,0,0.993159371
EB,2021,162297700.3,139985522.3,0.137476858,76830642.12,93856389.38,0,0.902591642,0,0.992695099
EB,2022,170236440.4,146208983.6,0.141141678,45542392.51,64504157.6,0,0.727456021,0,0.990267989
EB,2023,212769898.3,181620482.2,0.146399544,30273927.42,76466798.39,0,0.557118055,0,0.985369319
EB,2024,230816417.2,197364544.5,0.144928481,2340755.591,7117165.107,0,0.299050559,0,0.952987258
EB,2025,166964088.8,146254604.9,0.124035558,1031262.295,3091708.16,0,0.087120344,0,0.624187371
EC,2005,0,0,0,0,0,0,1,0,1
EC,2006,0,0,0,0,0,0,1,0,1
EC,2007,0,0,0,0,0,0,1,0,1
EC,2008,0,0,0,0,0,0,1,0,1
EC,2009,0,0,0,0,0,0,1,0,1
EC,2010,248604331,196187414.5,0.210844744,97003246.44,97003756.55,0,1,0,1
EC,2011,406377321.2,317769440.5,0.21804337,238622697.8,250455930,0,0.99994419,0,1
EC,2012,461644614.5,361828216,0.216219134,219527111.1,223571994.6,0,0.993343023,0,0.99909268
EC,2013,319544364.3,253269689.7,0.207403672,89278638.98,89947092.47,0,0.986101452,0,0.998497899
EC,2014,282359951.3,224306447.4,0.205601055,110235430,112087425.6,0,0.980120321,0,0.997100852
EC,2015,139741895.7,112490858.3,0.195009788,71076703.93,72596791.55,0,0.981408819,0,0.99459209
EC,2016,135301499.1,100873466.2,0.254454187,63976330.95,65453442.92,0,0.977950299,0,0.994556976
EC,2017,151486637,104852953.4,0.307840246,98788113.47,101130919,0,0.972828629,0,0.994317824
EC,2018,160286466.9,129710826.8,0.190756217,160756772.8,198018771.6,0,0.979981373,0,0.989319349
EC,2019,153991108.2,120033386,0.220517422,87845300.47,121696448.6,0,0.959153456,0,0.980813319
EC,2020,122010012.9,100380226.3,0.177278783,54989694.28,66956549.34,0,0.890353489,0,0.974392764
EC,2021,156982610.3,132887213.4,0.153490866,131964566,146418957.7,0,0.735318906,0,0.956775782
EC,2022,155922747.9,135194149.6,0.132941463,97988414.62,109385610,0,0.601513542,0,0.931082452
EC,2023,158799140.2,130295945.7,0.179492121,9097857.321,14180076.8,0,0.402648529,0,0.882147895
EC,2024,158440392.7,136782680.8,0.136693121,1220097.199,9120133.313,0,0.160750027,0,0.753199
EC,2025,82425256.21,65039137.25,0.210931937,22772.0487,2433920.888,0,0.019433308,0,0.393808702
EF,2005,0,0,0,0,0,0,1,0,1
EF,2006,216092417.8,177771048.6,0.17733787,66057786.93,66071878.35,0,1,0,1
EF,2007,246506060.8,196428099.3,0.203151035,120137131.7,120137136.7,0,1,0,1
EF,2008,283970808.6,247968464.5,0.126781849,204709680.2,206982771.3,0,1,0,1
EF,2009,417153671.2,345254797.4,0.172355846,159407606.8,159499250.3,0,1,0,0.999929203
EF,2010,401751701.9,338883113.9,0.156486177,325987527.6,326421593.5,0,0.992298634,0,1
EF,2011,448039228.1,388016823.9,0.13396685,159870140.1,160007265.3,0,0.992944796,0,0.999904958
EF,2012,492357340.4,432620314.5,0.121328598,325364445.2,326166739.3,0,0.993065288,0,0.999322059
EF,2013,476274468.8,415638074.2,0.127313972,312453061,312693258,0,0.992789633,0,0.998163059
EF,2014,501089016.3,434973955.8,0.131942745,172800319.8,172995818,0,0.993238848,0,0.995972363
EF,2015,481426937.5,411058992.9,0.146165366,234070056.6,236272842.1,0,0.996464163,0,0.993095462
EF,2016,477663538.3,406030902.9,0.149964629,355720659.9,358033767.9,0,0.997991144,0,0.992761732
EF,2017,507302494.1,430705472.8,0.150988852,620114998.3,629710286,0,0.99992202,0,0.990494142
EF,2018,500046808.7,425311206.3,0.149457213,476922425.3,486572943.3,0,0.993323489,0,0.990566123
EF,2019,511154151.1,438144834.1,0.142832288,273681364.3,287090768.7,0,0.997262,0,0.990574618
EF,2020,539391629.4,468261334.6,0.131871336,232989336,243407623.4,0,0.996276575,0,0.990586329
EF,2021,603592837.2,522432046.7,0.134462813,423512837.8,448211103,0,0.994234712,0,0.989710163
EF,2022,625309983.9,544638323.1,0.129010671,303344806.7,339672026.7,0,0.978614748,0,0.987804
EF,2023,688050747.4,599513508.1,0.128678357,193618096.8,241314249.4,0,0.948999701,0,0.982225741
EF,2024,766149996.3,666951952.6,0.129476009,177887415.4,356775740.7,0,0.828608045,0,0.955455148
EF,2025,495572353.7,441791806.5,0.108522089,11782327.59,53970197.91,0,0.235430911,0,0.644815406
EG,2005,0,0,0,0,0,0,1,0,1
EG,2006,34237135.39,28933675.33,0.154903732,3009415.22,3009415.2,0,1,0,1
EG,2007,27446517.45,23543980.44,0.142186965,1280057.348,1280057.348,0,1,0,1
EG,2008,29286298.7,24935552.72,0.148559093,15372617.83,15372616.82,0,1,0,1
EG,2009,35080656.51,30092063.92,0.142203513,152637940.2,152637943.2,0,1,0,1
EG,2010,41608205.11,35978208.19,0.135309776,126293491.2,126283090.2,0,1,0,0.999998143
EG,2011,44425774.16,38520350.44,0.132927874,1779824.025,1828173.155,0,1,0,0.999935036
EG,2012,52016606.04,45270423.81,0.129692857,11422004.07,11422004.07,0,1,0,1
EG,2013,52809493.71,46166827.78,0.12578545,3471540.54,3800015.163,0,1,0,0.999920274
EG,2014,53515198.42,46800672.24,0.125469519,3189000.019,3190005.279,0,1,0,0.998529938
EG,2015,52463380.05,46594223.87,0.111871484,159627.5838,189679.7834,0,1,0,0.997495998
EG,2016,48238628.24,41944547.84,0.130478014,11885177.07,11957857.96,0,1,0,0.997766105
EG,2017,43590596.29,38168805.08,0.124379836,5062931.772,5216907.262,0,1,0,0.997776495
EG,2018,48124407.97,41887621.99,0.129597147,6203469.51,6443820.41,0,1,0,0.99685681
EG,2019,43280573.09,37656751.72,0.129938699,1286232.056,1207083.239,0,1,0,0.99416968
EG,2020,47490509.61,41742609.53,0.121032605,41618890.63,70604340.53,0,1,0,0.991917941
EG,2021,51621575.41,45997017.87,0.108957495,233787.9868,287346.8645,0,0.995234983,0,0.990918214
EG,2022,56378690.41,50977216.99,0.095807004,2655477.28,2899714.146,0,0.914750445,0,0.988143575
EG,2023,58362068.47,53204230.55,0.088376544,720308.6504,1350073.264,0,0.702842194,0,0.985599123
EG,2024,61919871.48,56276345.51,0.091142404,7830.9742,126845.7724,0,0.361761512,0,0.962983955
EG,2025,29270746.66,27100099.77,0.074157551,1340.55,1340.55,0,0.065743505,0,0.662987034
EH,2005,0,0,0,0,0,0,1,0,1
EH,2006,68716846.44,55822002.22,0.187651862,7503417.893,8855716.316,0,1,0,1
EH,2007,63787411.96,52619631.37,0.175078127,23715151.93,25031317.32,0,1,0,1
EH,2008,66557050.07,54799441,0.1766546,44871580.18,46187746.58,0,1,0,1
EH,2009,87029380.73,75521056.97,0.132234926,383418498,385286757.4,0,1,0,0.999743016
EH,2010,92915228.41,81108165.1,0.1270735,26222309.01,29127599.1,0,0.995586241,0,0.998724723
EH,2011,133413964.2,113682943.3,0.147893221,43039794.38,45437540.93,0,0.991284727,0,0.999105337
EH,2012,141959679.1,120152302.5,0.153616694,11734567.14,13472924.35,0,0.986674724,0,0.999326689
EH,2013,133284912.4,113790862,0.146258493,30250707.17,31906395.66,0,0.983014769,0,0.99930191
EH,2014,149802138.4,126044652.7,0.158592434,22702925.21,26044129.9,0,0.978927978,0,0.9995715
EH,2015,138755514.5,116195144.4,0.1625908,52131310.25,53752363.17,0,0.967051886,0,0.999248407
EH,2016,124835532.7,105322181,0.156312479,10368529.41,12159965.32,0,0.968418935,0,0.999373103
EH,2017,115328027,96701191.01,0.161511789,10748552.97,13443188.42,0,0.965135714,0,0.999038851
EH,2018,114695383.8,96168573.53,0.161530566,22872746.26,22937915.13,0,0.96222736,0,0.99842023
EH,2019,113605637.8,95491661.75,0.159446101,54626921.8,58865223.76,0,0.965422603,0,0.995200356
EH,2020,112620702.3,94827928.56,0.157988482,91827306.28,143098373,0,0.96452087,0,0.994094657
EH,2021,121216270.5,105115385.6,0.132827753,93168763.97,130717236.4,0,0.952961321,0,0.992779514
EH,2022,130876341.6,114436356.9,0.125614641,2900357.206,17643777.01,0,0.896114618,0,0.990140763
EH,2023,151688354.3,132034671.5,0.129566194,2666127.721,4951055.17,0,0.608087933,0,0.97917463
EH,2024,149041483.8,130898642.7,0.121730142,52887.7593,3426119.269,0,0.386688156,0,0.945553067
EH,2025,113278319.4,100891736.2,0.10934646,418.6,255515.7478,0,0.141241116,0,0.712791514
EM,2005,0,0,0,0,0,0,1,0,1
EM,2006,0,0,0,0,0,0,1,0,1
EM,2007,0,0,0,0,0,0,1,0,1
EM,2008,0,0,0,0,0,0,1,0,1
EM,2009,0,0,0,0,0,0,1,0,1
EM,2010,0,0,0,0,0,0,1,0,1
EM,2011,158463606.5,141296581.7,0.10833418,2993346.514,2993807.818,0,1,0,1
EM,2012,176516043.2,159838238,0.094483226,2274628.268,2279515.573,0,1,0,1
EM,2013,152125388.1,137774244.5,0.094337598,485583.0297,485918.9853,0,1,0,1
EM,2014,132002996.2,116306101.8,0.118913168,1121864.532,1124222.31,0,1,0,0.999996873
EM,2015,104096901,91020488.37,0.125617694,3786102.792,3802496.081,0,1,0,0.999873541
EM,2016,97949214.85,86011624.83,0.121875301,616270.7565,750040.2686,0,1,0,0.99987568
EM,2017,87215906.07,75640428.34,0.132722095,2900751.749,3028932.273,0,1,0,1
EM,2018,84988091.2,75067067.13,0.116734285,3103153.572,3700588.829,0,1,0,0.999971328
EM,2019,75659352.2,65534286.96,0.133824371,1631270.016,1788001.143,0,0.988148686,0,1
EM,2020,57048337.46,50182441.39,0.120352255,15077016.88,15158041.82,0,0.953191547,0,1
EM,2021,49877612.57,43462173.74,0.128623615,32182497.01,37196288.75,0,0.952192495,0,1
EM,2022,44769287.47,39264565.48,0.122957552,980082.9581,1236977.098,0,0.957975571,0,1
EM,2023,43648273.44,38565414.54,0.1164504,453199.85,539040.8,0,0.904578882,0,1
EM,2024,36693552.81,32840614.49,0.105003141,349507.7342,2296529.985,0,0.809322193,0,1
EM,2025,32637742.51,29798783.55,0.086983925,22471.61,36059.94,0,0.36347574,0,0.81773567
EN,2005,0,0,0,0,0,0,1,0,1
EN,2006,0,0,0,0,0,0,1,0,1
EN,2007,0,0,0,0,0,0,1,0,1
EN,2008,0,0,0,0,0,0,1,0,1
EN,2009,0,0,0,0,0,0,1,0,1
EN,2010,0,0,0,0,0,0,1,0,1
EN,2011,828753666.8,687257225.2,0.170734016,231094818.5,239732812.9,0,1,0,1
EN,2012,879598452.4,731923578.3,0.167888965,235181727.9,236408272.9,0,1,0,1
EN,2013,888821504.1,736127500.9,0.171793777,244517950.9,244722980.5,0,1,0,0.999943725
EN,2014,910304834.8,743373129.8,0.183380005,608405324.3,608197465,0,1,0,1
EN,2015,744177771.3,601056460.9,0.192321399,437384908,439291576,0,1,0,0.999949091
EN,2016,637362399.1,497138352.1,0.220006777,136509835.9,137467299.2,0,1,0,1
EN,2017,559915552.6,443580575.3,0.207772363,76577779.38,78194907.18,0,1,0,1
EN,2018,578599772.1,461035812.3,0.203187014,94027494.48,100875507.7,0,1,0,1
EN,2019,545199451.8,442352351.6,0.188641239,145732973,161729943,0,1,0,1
EN,2020,529442881.6,438175361.4,0.172384073,329309876.8,352051296.4,0,0.998864344,0,1
EN,2021,557527958.5,465836059.8,0.164461526,148781927.3,168191002.5,0,1,0,1
EN,2022,516576774.2,436986085.7,0.1540733,143285417.7,245748520.7,0,0.993420489,0,1
EN,2023,518836700,440305915,0.151359349,152876929.9,261026854.7,0,0.943393447,0,0.998766389
EN,2024,526544516.7,451986449.2,0.141598792,52497396.3,142170751.1,0,0.752144231,0,0.969000049
EN,2025,276469149.8,237019344.4,0.142691528,647084.7454,10854488.49,0,0.150050062,0,0.679810828
EP,2005,0,0,0,0,0,0,1,0,1
EP,2006,0,0,0,0,0,0,1,0,1
EP,2007,0,0,0,0,0,0,1,0,1
EP,2008,0,0,0,0,0,0,1,0,1
EP,2009,0,0,0,0,0,0,1,0,1
EP,2010,0,0,0,0,0,0,1,0,1
EP,2011,0,0,0,0,0,0,1,0,1
EP,2012,0,0,0,0,0,0,1,0,1
EP,2013,0,0,0,0,0,0,1,0,1
EP,2014,0,0,0,0,0,0,1,0,1
EP,2015,0,0,0,0,0,0,1,0,1
EP,2016,28505443.41,21721507.94,0.237987369,5711465.224,7630007.68,0,1,0,1
EP,2017,54667854.22,40505754.24,0.259057177,7394130.527,7688198.65,0,1,0,1
EP,2018,72719012.39,52930772.71,0.272119203,16812205.86,18652633.5,0,0.993759596,0,1
EP,2019,76236309.03,56350746.66,0.260841096,20478858.28,21257237.47,0,0.947297738,0,1
EP,2020,91076285.83,68005270.72,0.253315283,14823961.45,19654218.97,0,0.868775513,0,1
EP,2021,200716764.4,158816886.7,0.208751261,36331951.32,43163601.72,0,0.742171596,0,1
EP,2022,231431977.1,184033406.1,0.204805626,85054765.22,93383375.5,0,0.597244259,0,1
EP,2023,276595885.7,219032259.9,0.208114541,15376538.44,34272832.06,0,0.381388715,0,1
EP,2024,197209789.9,149997603.9,0.239400823,19530666.82,27374677.98,0,0.132058319,0,0.948854049
EP,2025,139579015.9,111225231.8,0.203137871,884505.9212,3807267.368,0,0.032013954,0,0.373074296
EY,2005,0,0,0,0,0,0,1,0,1
EY,2006,0,0,0,0,0,0,1,0,1
EY,2007,0,0,0,0,0,0,1,0,1
EY,2008,0,0,0,0,0,0,1,0,1
EY,2009,0,0,0,0,0,0,1,0,1
EY,2010,0,0,0,0,0,0,1,0,1
EY,2011,51832812.92,45242239.7,0.127150599,26082.1037,26082.1037,0,1,0,1
EY,2012,47047931.5,41888719.21,0.109658642,333795.4519,333824.7919,0,1,0,1
EY,2013,33754899.51,29588622.93,0.123427314,86986.0814,88415.0314,0,1,0,1
EY,2014,29842115.6,25818967.41,0.134814443,0,0,0,1,0,0.999548674
EY,2015,18957169.81,16331626.44,0.1384987,144041.7163,144452.1162,0,1,0,0.999548017
EY,2016,12899145.9,10765790.55,0.165387334,958.6222,958.6222,0,1,0,0.999547996
EY,2017,14199928.03,12083335.29,0.149056582,816217.2793,831394.0493,0,0.985791267,0,0.999590696
EY,2018,11797621.47,10156421.94,0.139112747,908071.0078,947765.1678,0,0.970238803,0,1
EY,2019,12330723.53,10421412.21,0.154841791,543254.767,531732.8222,0,0.952833114,0,1
EY,2020,9138389.496,8038435.601,0.120366274,1153379.19,1187045.78,0,0.93272511,0,1
EY,2021,9029058.767,7628985.851,0.155062997,2883595.48,2912145.32,0,0.908362252,0,1
EY,2022,8035114.077,6830162.402,0.149960743,46816.77,63874.81,0,0.8765072,0,1
EY,2023,6943239.197,5873217.328,0.154109896,3138.72,1720.58,0,0.828911787,0,1
EY,2024,4787041.422,4028134.248,0.158533655,8598.37,18212.35,0,0.736016368,0,1
EY,2025,3070348.467,2705129.673,0.118950275,418.6,726.46,0,0.413719334,0,0.862875373
EZ,2005,0,0,0,0,0,0,1,0,1
EZ,2006,0,0,0,0,0,0,1,0,1
EZ,2007,0,0,0,0,0,0,1,0,1
EZ,2008,0,0,0,0,0,0,1,0,1
EZ,2009,0,0,0,0,0,0,1,0,1
EZ,2010,0,0,0,0,0,0,1,0,1
EZ,2011,382854686.1,307554239,0.196681534,121173199.3,121181386.3,0,1,0,1
EZ,2012,429865368.1,345054701.2,0.197295882,144684738,146097580.8,0,1,0,1
EZ,2013,381591942.8,302835597.7,0.20638891,111755648.8,111991100,0,1,0,0.999999106
EZ,2014,355587848.1,280462432.1,0.211271044,73110972.2,73416254.23,0,1,0,1
EZ,2015,248009428.8,196259957.1,0.208659292,75671769.45,76583788.63,0,1,0,0.999844262
EZ,2016,210286333.2,161095811.7,0.233921628,85827018.85,86530737.08,0,1,0,1
EZ,2017,192617521.4,148890714.8,0.22701365,129372008.2,136169968.9,0,1,0,0.999734892
EZ,2018,196835221,153538128.8,0.219966183,94588263.48,94907510.78,0,1,0,0.999237878
EZ,2019,186643194.8,147311458.6,0.210732228,146404563.1,152408579.1,0,1,0,0.999655318
EZ,2020,174014748.1,138340272.1,0.205008348,58068037.31,63610571.84,0,1,0,0.998266589
EZ,2021,198667290.5,158741241.2,0.200969416,98540552.96,100491873.1,0,1,0,0.996276648
EZ,2022,212917570.7,172325540.7,0.190646689,159050438.8,164924603.5,0,1,0,0.993219018
EZ,2023,194756370.8,155835128.6,0.199845797,69952793.29,96352486.81,0,1,0,0.982099835
EZ,2024,183184532,147435781.4,0.195151579,36906305.5,58621125.88,0,0.855291597,0,0.907700519
EZ,2025,86680310.29,70734979.76,0.183955624,1057037.726,2229511.318,0,0.169655597,0,0.595741564
F2,2005,0,0,0,0,0,0,1,0,1
F2,2006,81525439.97,66626745.16,0.182749027,78676039.12,78938526.15,0,1,0,1
F2,2007,89334380.86,73053037.79,0.182251703,181609730.1,181609727.9,0,1,0,1
F2,2008,74662713.91,61646901.81,0.174328141,153652241.1,153803465.6,0,1,0,1
F2,2009,42064029.56,32036447.63,0.238388524,15003160.02,15003386.84,0,1,0,1
F2,2010,40021803.3,29953045.79,0.251581805,20651799.99,20652407.9,0,1,0,1
F2,2011,39698588.97,29301408.71,0.261903018,15724341.48,15731315.58,0,0.9965607,0,1
F2,2012,42541851.69,31528401.97,0.258885057,12744387.2,13929513.45,0,0.991189576,0,1
F2,2013,48022349.09,35585808.18,0.258974022,18425790.17,18424230.02,0,0.984665232,0,1
F2,2014,55584249.29,41080163.46,0.260938773,19058050.54,19075697.44,0,0.976599101,0,1
F2,2015,63496965.89,46845647.43,0.262238018,24631318.57,25026054,0,0.966425067,0,1
F2,2016,73984020.22,54597949.71,0.262030509,24750518.32,25136604.38,0,0.953293693,0,1
F2,2017,72779420.65,54355260.2,0.253150689,41423421.82,43045289.08,0,0.935886563,0,1
F2,2018,78794574.61,57932656.67,0.264763381,69091291.6,70464937.59,0,0.912076088,0,1
F2,2019,89920259.37,62918345.76,0.300287319,36526042.11,44162306.9,0,0.878272871,0,1
