risk_code,yoa,gn_written_premium,acquisition_costs,paid_cat,paid_total_ex_cat,paid_total,incurred_cat,incurred_total_ex_cat,incurred_total,rate_change
D6,2022,51177712.36,15979090.14,18177.935,21370713.5,21388891.44,18177.935,24901354.99,24919532.93,1.132658242
D6,2023,48457416.53,15474276.07,595.969539,14491752.89,14492348.86,604.145384,17763609.12,17764213.27,1.009345354
D6,2024,45775121.13,13433945.2,16.403229,9242516.737,9242533.14,60.169714,16274647.71,16274707.88,0.95888306
D6,2025,44578257.21,13833343.93,130.6159659,1636483.695,1636614.311,1219.552956,3688985.966,3690205.518,0.988835452
D6,2026,23339238.5,7773910.405,0,39.857879,39.857879,0,50182.64423,50182.64423,0.980834337
D6,2027,0,0,0,0,0,0,0,0,1
D7,2000,0,0,0,0,0,0,0,0,1
D7,2001,0,0,0,0,0,0,0,0,1
D7,2002,0,0,0,0,0,0,0,0,1
D7,2003,0,0,0,0,0,0,0,0,1
D7,2004,0,0,0,0,0,0,0,0,1
D7,2005,0,0,0,0,0,0,0,0,1
D7,2006,0,0,0,0,0,0,0,0,1
D7,2007,0,0,0,0,0,0,0,0,1
D7,2008,0,0,0,0,0,0,0,0,1
D7,2009,0,0,0,0,0,0,0,0,1
D7,2010,0,0,0,0,0,0,0,0,1
D7,2011,0,0,0,0,0,0,0,0,1
D7,2012,0,0,0,0,0,0,0,0,1
D7,2013,0,0,0,0,0,0,0,0,1
D7,2014,0,0,0,0,0,0,0,0,1
D7,2015,0,0,0,0,0,0,0,0,1
D7,2016,58272.8435,24205.42403,0,4323.535,4323.535,0,4323.535,4323.535,1
D7,2017,275364.0768,59925.28496,0,53572.13,53572.13,0,53572.13,53572.13,0.792453973
D7,2018,732809.7938,76740.59185,0,129633.36,129633.36,0,142257.36,142257.36,0.99390947
D7,2019,2078087.434,308132.8077,0,4718897.48,4718897.48,0,4725897.48,4725897.48,0.983154359
D7,2020,3061441.092,646387.2635,30506.37578,1872280.727,1902787.103,30812.59976,2179046.449,2209859.049,1.297003807
D7,2021,5863355.891,1521289.342,8310.617179,1901989.317,1910299.934,8312.553179,1929031.208,1937343.761,1.381157841
D7,2022,7908756.441,1921647.322,2628.48,2057813.302,2060441.782,2628.48,2734216.991,2736845.471,1.014843616
D7,2023,6152259.855,1595438.783,595.969539,290197.7162,290793.6857,604.145384,515095.0906,515699.236,1.051930123
D7,2024,5924734.363,1573863.952,15.927929,166351.8191,166367.747,54.694414,572543.8991,572598.5935,0.967964137
D7,2025,6065601.984,1501647.364,130.6159659,23115.60143,23246.2174,1219.552956,76590.77165,77810.32461,0.933006749
D7,2026,5078840.891,1322896.498,0,9.358804,9.358804,0,87.512984,87.512984,0.957416451
D7,2027,0,0,0,0,0,0,0,0,1
D8,2000,0,0,0,0,0,0,0,0,1
D8,2001,0,0,0,0,0,0,0,0,1
D8,2002,0,0,0,0,0,0,0,0,1
D8,2003,0,0,0,0,0,0,0,0,1
D8,2004,0,0,0,0,0,0,0,0,1
D8,2005,0,0,0,0,0,0,0,0,1
D8,2006,0,0,0,0,0,0,0,0,1
D8,2007,0,0,0,0,0,0,0,0,1
D8,2008,0,0,0,0,0,0,0,0,1
D8,2009,0,0,0,0,0,0,0,0,1
D8,2010,0,0,0,0,0,0,0,0,1
D8,2011,0,0,0,0,0,0,0,0,1
D8,2012,0,0,0,0,0,0,0,0,1
D8,2013,0,0,0,0,0,0,0,0,1
D8,2014,0,0,0,0,0,0,0,0,1
D8,2015,0,0,0,0,0,0,0,0,1
D8,2016,0,0,0,0,0,0,0,0,1
D8,2017,0,0,0,0,0,0,0,0,1
D8,2018,23532482.27,5402771.842,0,14198059.46,14198059.46,0,20719554.28,20719554.28,1
D8,2019,21007463.19,4551291.405,0,10510320.15,10510320.15,0,11189188.15,11189188.15,1
D8,2020,42498453.24,10327642.66,209986.8137,26130060.81,26340047.62,210325.7241,26376628.57,26586954.29,1.058213228
D8,2021,64112181.41,15391083.26,1118146.88,20118886.63,21237033.51,1119158.172,22036338.63,23155496.8,1.120395682
D8,2022,41431498.5,10476149.11,524014.5348,6366676.728,6890691.262,530366.011,9238435.865,9768801.876,1
D8,2023,25915290.81,10729543.65,5437861.44,52708672.3,58146533.74,5456046.927,55674313.39,61130360.31,1
D8,2024,41948688.41,18236945.78,12655.32434,9857151.231,9869806.555,31340.77669,13241425.6,13272766.37,1
D8,2025,61463396.56,26773749.35,0,694911.4835,694911.4835,19656.75,971070.4284,990727.1784,0.999293801
D8,2026,39125789.79,17697320.86,0,23.275,23.275,0,23.275,23.275,1.001632924
D8,2027,0,0,0,0,0,0,0,0,1
D9,2000,0,0,0,0,0,0,0,0,1
D9,2001,0,0,0,0,0,0,0,0,1
D9,2002,0,0,0,0,0,0,0,0,1
D9,2003,0,0,0,0,0,0,0,0,1
D9,2004,0,0,0,0,0,0,0,0,1
D9,2005,0,0,0,0,0,0,0,0,1
D9,2006,0,0,0,0,0,0,0,0,1
D9,2007,0,0,0,0,0,0,0,0,1
D9,2008,0,0,0,0,0,0,0,0,1
D9,2009,0,0,0,0,0,0,0,0,1
D9,2010,0,0,0,0,0,0,0,0,1
D9,2011,0,0,0,0,0,0,0,0,1
D9,2012,0,0,0,0,0,0,0,0,1
D9,2013,0,0,0,0,0,0,0,0,1
D9,2014,0,0,0,0,0,0,0,0,1
D9,2015,0,0,0,0,0,0,0,0,1
D9,2016,0,0,0,0,0,0,0,0,1
D9,2017,586534.8528,282405.6699,0,0,0,0,0,0,1
D9,2018,14348749.24,3685190.1,0,267197.8346,267197.8346,0,286347.3777,286347.3777,1
D9,2019,13156043.79,4122283.168,0,170247.4306,170247.4306,0,200563.0306,200563.0306,1.278948194
D9,2020,11389816.2,4033434.892,11067.19388,1379652.704,1390719.898,11085.03127,1717231.469,1728316.501,1.042781977
D9,2021,20819004.49,7066736.248,58849.83579,1168602.06,1227451.896,58903.06167,1829436.012,1888339.073,0.808512208
D9,2022,39211902.36,12456968.22,27728.03215,11639685.53,11667413.57,28848.8809,12113929.73,12142778.61,1.000111968
D9,2023,29087982.97,11570928.46,287986.172,2383192.534,2671178.706,288948.6081,4895192.924,5184141.532,0.999319484
D9,2024,34549257.69,13661255.53,47733.06767,436208.1269,483941.1946,59886.30976,735143.0564,795029.3661,1
D9,2025,37291715.28,13541752.73,2538.5783,92977.90303,95516.48133,3580.4533,152442.3677,156022.821,0.995196623
D9,2026,16854850.85,5448530.138,0,31.85,31.85,0,31.85,31.85,1.011598251
D9,2027,0,0,0,0,0,0,0,0,1
DC,2000,3149456.851,731037.2563,905709.2372,10310.5982,916019.8354,905709.2372,10310.5982,916019.8354,1.083760239
DC,2001,8048965.294,1800881.775,368142.9388,309342.0242,677484.963,368142.9388,309342.0242,677484.963,1.326701873
DC,2002,11884388.73,2453612.871,20547.2226,863832.2658,884379.4884,20547.2226,863832.2658,884379.4884,1.371887918
DC,2003,9043528.59,1927220.994,85755.7862,42123.4866,127879.2728,85755.7862,42123.4866,127879.2728,1.047591755
DC,2004,5350274.764,1134427.838,1157787.864,32381.9147,1190169.778,1157787.864,32381.9147,1190169.778,0.92310041
DC,2005,5817520.512,1153194.334,112052.6745,66933.2001,178985.8746,112052.6745,66933.2001,178985.8746,0.981601057
DC,2006,9910852.355,2330528.792,1001.99245,762701.2889,763703.2813,1001.99245,762701.2889,763703.2813,1.21805436
DC,2007,7355794.776,1731197.595,78694.2356,699543.0139,778237.2495,78694.2356,699543.0139,778237.2495,0.974415821
DC,2008,6168253.157,1823591.548,783145.8124,990088.1016,1773233.914,783145.8124,990088.1016,1773233.914,0.869657259
DC,2009,29414128.81,5879180.795,16866.70845,2452196.723,2469063.431,17336.92445,2452196.723,2469533.647,1.092445491
DC,2010,48795976.22,10953995.9,155441.2292,9564493.436,9719934.665,155441.2292,9564493.436,9719934.665,0.974606234
DC,2011,44719101.96,10109824.2,1130623.222,11369943.36,12500566.58,1130623.222,11369943.36,12500566.58,1.042383306
DC,2012,45084661.64,9721298.495,3174964.222,10132458.71,13307422.93,3174964.222,10132458.71,13307422.93,1.060292498
DC,2013,45019296.27,9658110.243,1391029.081,18347502.36,19738531.44,1391029.081,18347502.36,19738531.44,1.008444443
DC,2014,32496280.14,7060430.048,66264.44725,11687012.25,11753276.69,66264.44725,11687012.25,11753276.69,0.948323205
DC,2015,24734798.8,5642809.232,517142.043,7887001.016,8404143.059,517142.043,7887001.016,8404143.059,0.914796967
DC,2016,29391950.72,6500307.996,3274189.024,11165175.01,14439364.04,3274189.024,11168346.73,14442535.75,0.926325053
DC,2017,27278840.21,6492495.292,11981022.09,12041849.49,24022871.58,12263565.34,12044539.14,24308104.48,0.963476843
DC,2018,30328776.66,8758564.505,6455983.139,13368605.13,19824588.27,6455983.139,13369697.49,19825680.63,1.048858761
DC,2019,46028564.66,11701538.59,5722265.435,19120622.67,24842888.1,6109355.835,19411737.19,25521093.03,1.105842076
DC,2020,34871561.47,9343735.652,19604602.22,18652680.42,38257282.65,20798812.55,19115112.44,39913924.99,1.146670408
DC,2021,44498928.21,10695924.81,24220793.64,24007670.84,48228464.48,24541710.52,24734973.29,49276683.82,1.078810321
DC,2022,50196437.54,11942686.76,31699441,34272121.69,65971562.69,32471518.05,42615259.45,75086777.5,1.050695099
DC,2023,78570006.66,12850214.97,2076204.53,14037205.44,16113409.97,3975510.803,18328740.9,22304251.71,1.143183266
DC,2024,117645349.6,22837197.64,4700369.816,12035218.77,16735588.59,5824176.927,14748812.69,20572989.61,1.049717071
DC,2025,112094013,24023572.84,95550.2224,3873257.829,3968808.051,255484.3737,6496017.612,6751501.986,1.00864791
DC,2026,70993222.18,19622802.3,0,22500.03157,22500.03157,30341.05068,684042.981,714384.0316,0.93648133
DC,2027,0,0,0,0,0,0,0,0,1
E2,2000,0,0,0,0,0,0,0,0,1
E2,2001,0,0,0,0,0,0,0,0,1
E2,2002,0,0,0,0,0,0,0,0,1
E2,2003,646568.4578,114380.0693,0,0,0,0,0,0,1
E2,2004,104911156.2,18676129.84,894546.0529,74779923.87,75674469.92,894546.0529,74786018.87,75680564.92,1.121107411
E2,2005,124115397.7,18882754.42,44636.3023,75312349.35,75356985.66,44636.3023,75312349.35,75356985.66,1.053134668
E2,2006,127786243.7,17973545.59,117691.1263,50497849.94,50615541.06,117691.1263,50497849.94,50615541.06,1.036951131
E2,2007,127187596.5,18183593.96,782835.2659,130382396.5,131165231.7,782835.2659,130408716.6,131191551.9,0.946517198
E2,2008,112719581.8,15955245.86,24951.7885,137637996.4,137662948.2,24951.7885,137637996.4,137662948.2,0.908739744
E2,2009,107089499.6,15283620.65,18809.8569,174858702.8,174877512.6,18809.8569,174902050.8,174920860.6,0.99333727
E2,2010,93580675.67,14036572.15,2712.3307,99625736.98,99628449.31,2712.3307,104130227.5,104132939.9,0.993616415
E2,2011,86372014.19,14929680.77,587.5,65951647.13,65952234.63,587.5,66230870.44,66231457.94,0.966777119
E2,2012,82281077.11,14993092.44,0,112076369.1,112076369.1,0,113891993.4,113891993.4,1.042063946
E2,2013,82613431.5,15341026.79,0,46659890.55,46659890.55,0,46855712.48,46855712.48,1.022106133
E2,2014,75167173.35,14879530.92,0,54621288.99,54621288.99,0,54693495.79,54693495.79,0.992836532
E2,2015,68609558.95,13536406.47,0,75844855.69,75844855.69,0,77016475.06,77016475.06,0.99261979
E2,2016,59171145.37,11800727.06,8081.4822,47884526.17,47892607.65,8081.4822,52098157.73,52106239.22,1.015553622
E2,2017,56246267.63,11486863.62,14829.615,43878473.92,43893303.54,15000.115,47780764.44,47795764.56,0.994128563
E2,2018,46137117.05,7921189.35,521344.472,35590186.13,36111530.6,524538.472,36109173.77,36633712.24,1.025253993
E2,2019,41277749.05,6890050.964,106791.7358,17525169.58,17631961.31,1287054.145,19101413.68,20388467.82,1.116417642
E2,2020,28673668.85,4776683.963,70351.42078,22656392.11,22726743.54,405264.1448,22854830.57,23260094.71,1.097556228
E2,2021,25265750.05,3437460.221,120238.0708,2410222.49,2530460.561,123762.8421,2583872.902,2707635.744,1.08290013
E2,2022,25264203.02,3107351.018,221619.2839,9954882.946,10176502.23,1361311.16,12864362.03,14225673.19,1.080334457
E2,2023,24937433.29,3166102.921,63989.09166,8795124.626,8859113.718,83477.07445,17606683.45,17690160.52,1.042119481
E2,2024,26587303.81,3597379.538,97239.8525,1019824.871,1117064.724,97369.71818,6566798.757,6664168.475,0.988062663
E2,2025,47105188.17,7815596.351,1018.13056,1598118.107,1599136.238,2586.741531,2584429.258,2587016,0.992738181
E2,2026,19927682.9,4601072.881,0,7259.161872,7259.161872,0,23105.88151,23105.88151,0.967955863
E2,2027,0,0,0,0,0,0,0,0,1
E3,2000,0,0,0,0,0,0,0,0,1
E3,2001,0,0,0,0,0,0,0,0,1
E3,2002,0,0,0,0,0,0,0,0,1
E3,2003,0,0,0,0,0,0,0,0,1
E3,2004,7188425.322,877811.6433,0,1444431.785,1444431.785,0,1444431.785,1444431.785,1.047069862
E3,2005,10272997.07,1436708.146,0,2095563.427,2095563.427,0,2095563.427,2095563.427,0.982545845
E3,2006,9000502.388,1035472.098,0,7003835.667,7003835.667,0,7003835.667,7003835.667,1.03754841
E3,2007,9217616.362,1202150.62,1512165.91,8969724.594,10481890.5,1512165.91,8969724.594,10481890.5,0.931896389
E3,2008,11246311.82,1752334.195,24792.6551,14318790.88,14343583.54,24792.6551,14318790.88,14343583.54,0.916487709
E3,2009,8348178.184,1139231.19,6201.2,8963519.141,8969720.341,6201.2,8963519.141,8969720.341,1.001721351
E3,2010,8138676.016,1377256.983,0,3332899.655,3332899.655,0,3342899.655,3342899.655,0.988471554
E3,2011,6406881.452,1342855.449,0,2172913.669,2172913.669,0,2191263.786,2191263.786,0.984887788
E3,2012,4577508.647,756147.565,0,1336961.584,1336961.584,0,1418844.634,1418844.634,1.011959381
E3,2013,5962764.156,687755.8108,0,2589608.003,2589608.003,0,2889132.453,2889132.453,1.049176794
E3,2014,5621616.207,496291.1919,0,2633544.911,2633544.911,0,2696423.994,2696423.994,0.995132271
E3,2015,7242016.304,618025.2202,0,19547171.25,19547171.25,0,20042402.34,20042402.34,0.990247145
E3,2016,6889314.464,643486.1034,0,5319654.484,5319654.484,0,5427808.259,5427808.259,0.999841661
E3,2017,8690985.895,500455.4416,2533371.809,5867074.007,8400445.816,2533371.809,5988704.919,8522076.729,1.052376163
E3,2018,9319876.009,803499.0525,26341.6275,5064926.542,5091268.17,38306.1275,5356245.413,5394551.541,1.122789262
E3,2019,9754825.425,741207.4075,0,7375026.26,7375026.26,0,9421949.271,9421949.271,1.290404246
E3,2020,13302598.86,916943.5351,30506.37578,333818.0865,364324.4622,30812.59976,469142.4047,499955.0045,1.335514072
E3,2021,14836266.86,1416156.897,20890.92053,1022161.202,1043052.123,22392.68555,1195406.432,1217799.117,1.273388008
E3,2022,10972730.1,1298743.423,3930.055463,613496.2198,617426.2752,41828.40163,820753.9286,862582.3302,1.070600552
E3,2023,11477335.03,1791977.291,32556.85534,1048713.734,1081270.589,34212.51025,1370795.198,1405007.708,1.009263407
E3,2024,15225958.57,2195033.212,6506645.956,333300.1161,6839946.072,6507023.39,5134853.087,11641876.48,0.989549076
E3,2025,14770757.47,2340502.04,73.35843188,76855.98902,76929.34745,703.9316269,223727.3993,224431.3309,0.957588289
E3,2026,5271888.49,1777252.106,0,74.870432,74.870432,0,719.8467887,719.8467887,0.96713581
E3,2027,0,0,0,0,0,0,0,0,1
E4,2000,0,0,0,0,0,0,0,0,1
E4,2001,0,0,0,0,0,0,0,0,1
E4,2002,0,0,0,0,0,0,0,0,1
E4,2003,0,0,0,0,0,0,0,0,1
E4,2004,5694982.059,1095410.929,0,2213178.735,2213178.735,0,2213178.735,2213178.735,1.125386979
E4,2005,5474040.599,957611.6448,0,4868295.935,4868295.935,0,4868295.935,4868295.935,1.049033066
E4,2006,6047981.735,1107273.508,1740.876,4299299.134,4301040.01,1740.876,4299299.134,4301040.01,1.011270208
E4,2007,5007237.556,1168834.023,1138494.784,3327314.308,4465809.092,1138494.784,3327314.308,4465809.092,0.953454624
E4,2008,6805378.724,927826.9879,421289.0481,7670215.757,8091504.805,421289.0481,7670215.757,8091504.805,0.923236701
E4,2009,5279456.264,1105263.234,1273313.485,7648169.559,8921483.044,1273313.485,7648169.559,8921483.044,1.06737796
E4,2010,2974205.287,255765.217,1387.35,1423750.229,1425137.579,1387.35,1423750.229,1425137.579,1.029182769
E4,2011,2674350.666,204834.7933,133.65,2382031.202,2382164.852,133.65,2382031.202,2382164.852,1.005272245
E4,2012,2551004.535,196538.2049,0,334066.1518,334066.1518,0,334066.1518,334066.1518,0.993855508
E4,2013,2528828.887,182846.7714,0,152942.4274,152942.4274,0,152942.4274,152942.4274,1.004372333
E4,2014,1636587.23,201169.1174,0,3434115.502,3434115.502,0,3434115.502,3434115.502,0.932729289
E4,2015,1721419.636,191075.2018,0,691554.4695,691554.4695,0,691554.4695,691554.4695,0.943311774
E4,2016,587982.2307,640.5700179,0,45,45,0,45,45,0.976463918
E4,2017,1391984.05,112341.95,0,157876.237,157876.237,0,157876.237,157876.237,0.991868658
E4,2018,1215580.977,189867.099,0,2724613.632,2724613.632,0,2978100.657,2978100.657,0.931998029
E4,2019,956012.8969,206416.3492,0,350141.4162,350141.4162,0,350194.2442,350194.2442,1.036174385
E4,2020,934633.1072,238286.4989,30506.37578,52935.56603,83441.94182,30812.59976,150111.7589,180924.3586,1.152357391
E4,2021,406621.3333,69303.55831,15736.15972,60448.06374,76184.22346,17224.37275,66842.07463,84066.44738,1.155
E4,2022,1168679.671,122688.076,5362.394284,247944.3877,253306.782,30664.92467,297137.6932,327802.6178,1.052734452
E4,2023,2286213.688,431232.4141,56701.52046,221052.7684,277754.2889,59888.3226,408074.0268,467962.3494,1.004082349
E4,2024,1480385.283,314735.927,14.970843,88091.20324,88106.17409,56.592736,107806.2923,107862.8851,1.038929126
