Mode,CDS Path,Template Excel rater named range,Add to excel
input,cds/layers/tower_1/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover1.CCY,True
input,cds/layers/tower_2/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover2.CCY,True
input,cds/layers/tower_3/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover3.CCY,True
input,cds/layers/tower_4/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover4.CCY,True
input,cds/layers/tower_5/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover5.CCY,True
input,cds/layers/tower_6/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer5.Cover6.CCY,True
input,cds/layers/tower_1/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover1.CCY,True
input,cds/layers/tower_2/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover2.CCY,True
input,cds/layers/tower_3/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover3.CCY,True
input,cds/layers/tower_4/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover4.CCY,True
input,cds/layers/tower_5/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover5.CCY,True
input,cds/layers/tower_6/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer6.Cover6.CCY,True
input,cds/layers/tower_1/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover1.CCY,True
input,cds/layers/tower_2/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover2.CCY,True
input,cds/layers/tower_3/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover3.CCY,True
input,cds/layers/tower_4/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover4.CCY,True
input,cds/layers/tower_5/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover5.CCY,True
input,cds/layers/tower_6/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer7.Cover6.CCY,True
input,cds/layers/tower_1/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover1.CCY,True
input,cds/layers/tower_2/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover2.CCY,True
input,cds/layers/tower_3/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover3.CCY,True
input,cds/layers/tower_4/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover4.CCY,True
input,cds/layers/tower_5/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover5.CCY,True
input,cds/layers/tower_6/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer8.Cover6.CCY,True
input,cds/layers/tower_1/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover1.CCY,True
input,cds/layers/tower_2/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover2.CCY,True
input,cds/layers/tower_3/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover3.CCY,True
input,cds/layers/tower_4/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover4.CCY,True
input,cds/layers/tower_5/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover5.CCY,True
input,cds/layers/tower_6/rtc_reinstatements,DB.RatingSummary.RTCReinstatements.Layer9.Cover6.CCY,True

input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer1.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer10.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer11.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer12.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer13.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer14.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer15.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer16.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer2.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer3.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer4.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer5.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer6.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer7.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer8.Cover6.USD,True
input,cds/layers/tower_1/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover1.USD,True
input,cds/layers/tower_2/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover2.USD,True
input,cds/layers/tower_3/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover3.USD,True
input,cds/layers/tower_4/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover4.USD,True
input,cds/layers/tower_5/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover5.USD,True
input,cds/layers/tower_6/rtc_reinstatements_fx,DB.RatingSummary.RTCReinstatements.Layer9.Cover6.USD,True

input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer1,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer10,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer11,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer12,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer13,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer14,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer15,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer16,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer2,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer3,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer4,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer5,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer6,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer7,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer8,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer9,True
input,cds/layers/status,DB.RatingSummary.Status.Layer1,True
input,cds/layers/status,DB.RatingSummary.Status.Layer10,True
input,cds/layers/status,DB.RatingSummary.Status.Layer11,True
input,cds/layers/status,DB.RatingSummary.Status.Layer12,True
input,cds/layers/status,DB.RatingSummary.Status.Layer13,True
input,cds/layers/status,DB.RatingSummary.Status.Layer14,True
input,cds/layers/status,DB.RatingSummary.Status.Layer15,True
input,cds/layers/status,DB.RatingSummary.Status.Layer16,True
input,cds/layers/status,DB.RatingSummary.Status.Layer2,True
input,cds/layers/status,DB.RatingSummary.Status.Layer3,True
input,cds/layers/status,DB.RatingSummary.Status.Layer4,True
input,cds/layers/status,DB.RatingSummary.Status.Layer5,True
input,cds/layers/status,DB.RatingSummary.Status.Layer6,True
input,cds/layers/status,DB.RatingSummary.Status.Layer7,True
input,cds/layers/status,DB.RatingSummary.Status.Layer8,True
input,cds/layers/status,DB.RatingSummary.Status.Layer9,True

input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer1.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer10.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer11.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer12.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer13.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer14.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer15.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer16.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer2.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer3.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer4.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer5.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer6.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer7.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer8.USD,True
input,cds/layers/slip_lead,DB.RatingSummary.SlipLead.Layer9.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer1.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer10.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer11.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer12.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer13.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer14.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer15.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer16.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer2.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer3.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer4.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer5.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer6.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer7.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer8.USD,True
input,cds/layers/status,DB.RatingSummary.Status.Layer9.USD,True

output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer1,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer10,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer11,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer12,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer13,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer14,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer15,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer16,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer2,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer3,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer4,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer5,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer6,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer7,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer8,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer9,True

output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer1.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer10.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer11.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer12.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer13.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer14.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer15.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer16.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer2.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer3.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer4.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer5.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer6.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer7.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer8.USD,True
output,cds/layers/tpi,DB.RatingSummary.TPIpc.Layer9.USD,True

output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer1.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer10.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer11.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer12.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer13.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer14.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer15.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer16.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer2.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer3.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer4.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer5.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer6.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer7.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer8.CCY,True
output,cds/layers/net_premium,DB.RatingSummary.NetPremium.Layer9.CCY,True

output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer1.USD,True
output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer10.USD,True
output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer11.USD,True
output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer12.USD,True
output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer13.USD,True
output,cds/layers/net_premium_fx,DB.RatingSummary.NetPremium.Layer14.USD,True
